^SAMPLE = GSM2054463
!Sample_title = 11959_remission_SNP6.0
!Sample_geo_accession = GSM2054463
!Sample_status = Public on Apr 05 2016
!Sample_submission_date = Feb 03 2016
!Sample_last_update_date = Apr 05 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone Marrow
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease: acute lymphoblastic leukemia
!Sample_characteristics_ch1 = Stage: Remission sample
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from leukemic blasts obtained from peripheral blood or bone marrow at diagnosis, relapse or at remission using the Qiagen Dneasy Blood and Tissue kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = As per manufacturer (Affymetrix)
!Sample_scan_protocol = As per manufacturer (Affymetrix)
!Sample_data_processing = CEL and CHP files were generated using Affymetrix Genotyping Console using HapMap collection as reference.
!Sample_platform_id = GPL6801
!Sample_contact_name = Claire,Joanne,Schwab
!Sample_contact_email = claire.schwab@newcastle.ac.uk
!Sample_contact_laboratory = Leukaemia Research Cytogenetic Group
!Sample_contact_department = Northern Institute for Cancer Research
!Sample_contact_institute = Newcastle University
!Sample_contact_address = Level 5, Sir James Spence Institute, Queen Victoria Rd
!Sample_contact_city = Newcastle upon Tyne
!Sample_contact_state = Tyne and Wear
!Sample_contact_zip/postal_code = NE1 4LP
!Sample_contact_country = United Kingdom
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2054nnn/GSM2054463/suppl/GSM2054463_11959_remission.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2054nnn/GSM2054463/suppl/GSM2054463_11959_remission.CNCHP.gz
!Sample_series_id = GSE77557
!Sample_data_row_count = 1813281
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	61723	0.125176	2.005091	nan	nan
CN_473964	2.000000	1	61796	-0.188566	2.005106	nan	nan
CN_473965	2.000000	1	61811	0.061453	2.005109	nan	nan
CN_473981	2.000000	1	62908	0.294755	2.005331	nan	nan
CN_473982	2.000000	1	62925	-0.214326	2.005334	nan	nan
CN_497981	2.000000	1	72764	-0.185060	2.007478	nan	nan
CN_502615	2.000000	1	85924	0.043425	2.010769	nan	nan
CN_502613	2.000000	1	85986	0.253264	2.010785	nan	nan
CN_502614	2.000000	1	86312	-0.013548	2.010873	nan	nan
CN_502616	2.000000	1	86329	-0.265047	2.010878	nan	nan
CN_502843	2.000000	1	98590	0.139335	2.014400	nan	nan
CN_466171	3.000000	1	228694	0.532770	2.891122	nan	nan
CN_468414	3.000000	1	229063	0.274874	2.891241	nan	nan
CN_468412	3.000000	1	229146	0.132751	2.891267	nan	nan
CN_468413	3.000000	1	229161	-0.066704	2.891272	nan	nan
CN_470565	3.000000	1	229607	0.351148	2.891416	nan	nan
CN_468424	3.000000	1	235658	0.546680	2.893377	nan	nan
CN_468425	3.000000	1	235716	0.299362	2.893396	nan	nan
CN_460512	3.000000	1	356431	1.026861	7.595687	nan	nan
CN_460513	3.000000	1	356530	1.113247	7.595687	nan	nan
!sample_table_end
