^SAMPLE = GSM2054458
!Sample_title = 5630_diag_SNP6.0
!Sample_geo_accession = GSM2054458
!Sample_status = Public on Apr 05 2016
!Sample_submission_date = Feb 03 2016
!Sample_last_update_date = Apr 05 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone Marrow
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease: acute lymphoblastic leukemia
!Sample_characteristics_ch1 = Stage: Diagnostic sample
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from leukemic blasts obtained from peripheral blood or bone marrow at diagnosis, relapse or at remission using the Qiagen Dneasy Blood and Tissue kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = As per manufacturer (Affymetrix)
!Sample_scan_protocol = As per manufacturer (Affymetrix)
!Sample_data_processing = CEL and CHP files were generated using Affymetrix Genotyping Console using HapMap collection as reference.
!Sample_platform_id = GPL6801
!Sample_contact_name = Claire,Joanne,Schwab
!Sample_contact_email = claire.schwab@newcastle.ac.uk
!Sample_contact_laboratory = Leukaemia Research Cytogenetic Group
!Sample_contact_department = Northern Institute for Cancer Research
!Sample_contact_institute = Newcastle University
!Sample_contact_address = Level 5, Sir James Spence Institute, Queen Victoria Rd
!Sample_contact_city = Newcastle upon Tyne
!Sample_contact_state = Tyne and Wear
!Sample_contact_zip/postal_code = NE1 4LP
!Sample_contact_country = United Kingdom
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2054nnn/GSM2054458/suppl/GSM2054458_5630_diag.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2054nnn/GSM2054458/suppl/GSM2054458_5630_diag.CNCHP.gz
!Sample_series_id = GSE77557
!Sample_data_row_count = 1813281
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	61723	0.859279	2.240263	nan	nan
CN_473964	2.000000	1	61796	0.177180	2.240261	nan	nan
CN_473965	2.000000	1	61811	0.138899	2.240261	nan	nan
CN_473981	2.000000	1	62908	-0.131476	2.240247	nan	nan
CN_473982	2.000000	1	62925	-0.452201	2.240247	nan	nan
CN_497981	2.000000	1	72764	0.123280	2.240568	nan	nan
CN_502615	2.000000	1	85924	0.178436	2.242317	nan	nan
CN_502613	2.000000	1	85986	-0.264984	2.242329	nan	nan
CN_502614	2.000000	1	86312	0.146130	2.242393	nan	nan
CN_502616	2.000000	1	86329	-0.296406	2.242396	nan	nan
CN_502843	4.000000	1	98590	0.569141	2.245544	nan	nan
CN_466171	4.000000	1	228694	0.706627	4.323440	nan	nan
CN_468414	4.000000	1	229063	0.861737	4.322847	nan	nan
CN_468412	4.000000	1	229146	0.434933	4.322713	nan	nan
CN_468413	4.000000	1	229161	0.453687	4.322689	nan	nan
CN_470565	4.000000	1	229607	1.480859	4.321972	nan	nan
CN_468424	4.000000	1	235658	0.121093	4.312215	nan	nan
CN_468425	4.000000	1	235716	0.260089	4.312121	nan	nan
CN_460512	4.000000	1	356431	0.144710	3.324210	nan	nan
CN_460513	4.000000	1	356530	0.670136	3.324212	nan	nan
!sample_table_end
