^SAMPLE = GSM1001472
!Sample_title = T-D1p [250K_Sty]
!Sample_geo_accession = GSM1001472
!Sample_status = Public on Jun 16 2015
!Sample_submission_date = Sep 11 2012
!Sample_last_update_date = Jun 16 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian tumor tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample origin: Primary
!Sample_characteristics_ch1 = histology: Dysgerminoma
!Sample_characteristics_ch1 = sample type: frozen
!Sample_growth_protocol_ch1 = Cells were grown in 10cm dishes and extracts were harvested at 80% confluency
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Cell monolayers were lysed directly in RLT+ buffer and homogenized with Qiashredder columns (Qiagen Allprep kit).  Frozen tissues were homogenized by rotor-stator directly in RLT+.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = The fragmented PCR products are labeled with a single biotin at each free 3'OH using terminal deoxynucleotidyl transferase and a dideoxy biotinylated nucleoside triphosphate.
!Sample_hyb_protocol = The biotinylated fragments are added to a hybridization solution containing a biotinylated control oligonucletide (for quality control), and hybridized to a microarray chip overnight at 49Â°C.
!Sample_scan_protocol = The chips are then transferred to a fluidics instrument that performs washes to remove DNA that has not hybridized to its complementary oligonucleotide probe. The bound DNA is then fluorescently labeled using phycoerythrin-conjugated streptavidin (SAPE) followed by biotinylated anti-streptavidin, followed by SAPE. Each DNA bound at its complementary oligonucleotide is excited using a confocal laser scanner, and the positions and intensities of the fluorescent emissions are captured.
!Sample_description = Ovarian tumor tissue-250KSty
!Sample_data_processing = CEL files and TXT files (generated by Affymetrix GTYPE using the DM algorithm) were processed by dChip and model-based expression performed using the PM/MM model. Invariant set normalization was performed as described in Lee and Wong, Genome Biology 2001, 2(8).
!Sample_platform_id = GPL3720
!Sample_contact_name = Tan,A,Ince
!Sample_contact_email = Tince@med.miami.edu
!Sample_contact_phone = 305-243-1782
!Sample_contact_laboratory = Dr. Ince Lab - TCC
!Sample_contact_department = Sylvester Cancer Center
!Sample_contact_institute = University of Miami - Miller School of Medicine
!Sample_contact_address = 1501 NW 10th Avenue, Rm 926
!Sample_contact_city = Miami
!Sample_contact_state = FL
!Sample_contact_zip/postal_code = 33136
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001472/suppl/GSM1001472_T-D1p.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001472/suppl/GSM1001472_T-D1p.chp.gz
!Sample_series_id = GSE40787
!Sample_series_id = GSE40788
!Sample_data_row_count = 238354
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#CONTRAST = 
#STRENGTH = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	CONTRAST	STRENGTH
AFFX-2315060	AB	0.000852	AB	0.009409	11.663529
AFFX-2315061	BB	0.009992	BB	-0.844378	10.574546
AFFX-2315062	AB	0.024169	AB	-0.211550	9.734659
AFFX-2315057	AA	0.003977	AA	0.583975	9.794059
AFFX-2315058	AA	0.121582	AA	0.768705	11.831977
AFFX-2315059	AB	0.027507	AB	0.368576	10.500889
AFFX-2315063	AB	0.002087	AB	-0.056328	10.386586
AFFX-2315064	BB	0.038085	BB	-0.663073	9.360748
AFFX-2315065	AB	0.046042	AB	-0.296803	9.679732
AFFX-2315066	AB	0.015538	AB	0.158359	9.754580
AFFX-2315067	BB	0.015059	BB	-0.685007	10.598316
AFFX-2315068	AB	0.015649	AB	0.320726	10.179256
AFFX-2315069	AA	0.025187	AA	0.831546	9.702595
AFFX-2315070	BB	0.047228	BB	-0.774640	9.785460
AFFX-2315071	AB	0.021567	AB	-0.356827	9.653773
AFFX-2315072	AA	0.046369	AA	0.770078	10.319950
AFFX-2315073	BB	0.008574	BB	-0.690232	9.829755
AFFX-2315074	BB	0.015377	BB	-0.660651	9.094620
AFFX-2315075	AB	0.004850	AB	0.152619	10.872756
AFFX-2315076	AA	0.004984	AA	0.709640	10.368109
!sample_table_end
