^SAMPLE = GSM1001492
!Sample_title = OV90 [250K_Sty]
!Sample_geo_accession = GSM1001492
!Sample_status = Public on Jun 16 2015
!Sample_submission_date = Sep 11 2012
!Sample_last_update_date = Jun 16 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Standard ovarian cancer cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample origin: Ascites
!Sample_characteristics_ch1 = histology: Papillary serous
!Sample_growth_protocol_ch1 = Cells were grown in 10cm dishes and extracts were harvested at 80% confluency
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Cell monolayers were lysed directly in RLT+ buffer and homogenized with Qiashredder columns (Qiagen Allprep kit).  Frozen tissues were homogenized by rotor-stator directly in RLT+.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = The fragmented PCR products are labeled with a single biotin at each free 3'OH using terminal deoxynucleotidyl transferase and a dideoxy biotinylated nucleoside triphosphate.
!Sample_hyb_protocol = The biotinylated fragments are added to a hybridization solution containing a biotinylated control oligonucletide (for quality control), and hybridized to a microarray chip overnight at 49Â°C.
!Sample_scan_protocol = The chips are then transferred to a fluidics instrument that performs washes to remove DNA that has not hybridized to its complementary oligonucleotide probe. The bound DNA is then fluorescently labeled using phycoerythrin-conjugated streptavidin (SAPE) followed by biotinylated anti-streptavidin, followed by SAPE. Each DNA bound at its complementary oligonucleotide is excited using a confocal laser scanner, and the positions and intensities of the fluorescent emissions are captured.
!Sample_description = Standard ovarian cancer cell line-250KSty
!Sample_data_processing = CEL files and TXT files (generated by Affymetrix GTYPE using the DM algorithm) were processed by dChip and model-based expression performed using the PM/MM model. Invariant set normalization was performed as described in Lee and Wong, Genome Biology 2001, 2(8).
!Sample_platform_id = GPL3720
!Sample_contact_name = Tan,A,Ince
!Sample_contact_email = Tince@med.miami.edu
!Sample_contact_phone = 305-243-1782
!Sample_contact_laboratory = Dr. Ince Lab - TCC
!Sample_contact_department = Sylvester Cancer Center
!Sample_contact_institute = University of Miami - Miller School of Medicine
!Sample_contact_address = 1501 NW 10th Avenue, Rm 926
!Sample_contact_city = Miami
!Sample_contact_state = FL
!Sample_contact_zip/postal_code = 33136
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001492/suppl/GSM1001492_OV90.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001492/suppl/GSM1001492_OV90.chp.gz
!Sample_series_id = GSE40787
!Sample_series_id = GSE40788
!Sample_data_row_count = 238354
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#CONTRAST = 
#STRENGTH = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	CONTRAST	STRENGTH
AFFX-2315060	AB	0.009477	AB	-0.129132	11.499657
AFFX-2315061	BB	0.029684	BB	-0.758933	10.277455
AFFX-2315062	BB	0.040614	BB	-0.699048	9.563465
AFFX-2315057	BB	0.048048	BB	-0.623709	9.997760
AFFX-2315058	AA	0.136564	AA	0.673396	10.960178
AFFX-2315059	AB	0.000269	AB	0.182188	10.290142
AFFX-2315063	AB	0.008266	AB	-0.266995	10.327456
AFFX-2315064	AB	0.009160	AB	0.211604	9.585445
AFFX-2315065	BB	0.044355	BB	-0.688726	9.997645
AFFX-2315066	AA	0.083290	AA	0.777214	10.082019
AFFX-2315067	BB	0.041761	BB	-0.657827	10.452908
AFFX-2315068	AA	0.040333	AA	0.814164	9.907477
AFFX-2315069	AA	0.058311	AA	0.698581	9.211282
AFFX-2315070	AA	0.250056	AA	0.473809	9.481395
AFFX-2315071	BB	0.057486	BB	-0.868432	9.950893
AFFX-2315072	AA	0.012001	AA	0.771975	10.587903
AFFX-2315073	BB	0.039719	BB	-0.746174	10.184484
AFFX-2315074	AB	0.014895	AB	0.127348	8.996032
AFFX-2315075	AA	0.148245	AA	0.725678	11.082179
AFFX-2315076	AB	0.003896	AB	-0.071664	10.799459
!sample_table_end
