^SAMPLE = GSM1001486
!Sample_title = SKOV3 [250K_Sty]
!Sample_geo_accession = GSM1001486
!Sample_status = Public on Jun 16 2015
!Sample_submission_date = Sep 11 2012
!Sample_last_update_date = Jun 16 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Standard ovarian cancer cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample origin: Ascites
!Sample_characteristics_ch1 = histology: Adenocarcinoma NOS
!Sample_growth_protocol_ch1 = Cells were grown in 10cm dishes and extracts were harvested at 80% confluency
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Cell monolayers were lysed directly in RLT+ buffer and homogenized with Qiashredder columns (Qiagen Allprep kit).  Frozen tissues were homogenized by rotor-stator directly in RLT+.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = The fragmented PCR products are labeled with a single biotin at each free 3'OH using terminal deoxynucleotidyl transferase and a dideoxy biotinylated nucleoside triphosphate.
!Sample_hyb_protocol = The biotinylated fragments are added to a hybridization solution containing a biotinylated control oligonucletide (for quality control), and hybridized to a microarray chip overnight at 49Â°C.
!Sample_scan_protocol = The chips are then transferred to a fluidics instrument that performs washes to remove DNA that has not hybridized to its complementary oligonucleotide probe. The bound DNA is then fluorescently labeled using phycoerythrin-conjugated streptavidin (SAPE) followed by biotinylated anti-streptavidin, followed by SAPE. Each DNA bound at its complementary oligonucleotide is excited using a confocal laser scanner, and the positions and intensities of the fluorescent emissions are captured.
!Sample_description = Standard ovarian cancer cell line-250KSty
!Sample_data_processing = CEL files and TXT files (generated by Affymetrix GTYPE using the DM algorithm) were processed by dChip and model-based expression performed using the PM/MM model. Invariant set normalization was performed as described in Lee and Wong, Genome Biology 2001, 2(8).
!Sample_platform_id = GPL3720
!Sample_contact_name = Tan,A,Ince
!Sample_contact_email = Tince@med.miami.edu
!Sample_contact_phone = 305-243-1782
!Sample_contact_laboratory = Dr. Ince Lab - TCC
!Sample_contact_department = Sylvester Cancer Center
!Sample_contact_institute = University of Miami - Miller School of Medicine
!Sample_contact_address = 1501 NW 10th Avenue, Rm 926
!Sample_contact_city = Miami
!Sample_contact_state = FL
!Sample_contact_zip/postal_code = 33136
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001486/suppl/GSM1001486_SK-OV-3.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001486/suppl/GSM1001486_SK-OV-3.chp.gz
!Sample_series_id = GSE40787
!Sample_series_id = GSE40788
!Sample_data_row_count = 238354
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#CONTRAST = 
#STRENGTH = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	CONTRAST	STRENGTH
AFFX-2315060	BB	0.000320	BB	-0.750554	11.458315
AFFX-2315061	AB	0.001880	AB	0.107611	10.630470
AFFX-2315062	AB	0.030047	AB	-0.208132	9.955230
AFFX-2315057	AA	0.005401	AA	0.616469	9.792465
AFFX-2315058	AA	0.046728	AA	0.762078	11.646538
AFFX-2315059	AB	0.000070	AB	0.212887	10.328331
AFFX-2315063	AB	0.004785	AB	0.046694	10.262683
AFFX-2315064	AB	0.002939	AB	0.307592	9.433616
AFFX-2315065	AA	0.037571	AA	0.581751	9.752730
AFFX-2315066	BB	0.017394	BB	-0.706132	9.837715
AFFX-2315067	BB	0.003821	BB	-0.685555	10.701214
AFFX-2315068	AA	0.001336	AA	0.821379	10.083625
AFFX-2315069	AB	0.004202	AB	-0.134541	9.883069
AFFX-2315070	BB	0.036594	BB	-0.828735	10.112074
AFFX-2315071	AB	0.016161	AB	-0.338357	9.647053
AFFX-2315072	AA	0.011042	AA	0.784264	10.434773
AFFX-2315073	AA	0.009065	AA	0.754410	10.038898
AFFX-2315074	BB	0.010135	BB	-0.608148	9.072309
AFFX-2315075	AB	0.009079	AB	0.000512	11.033640
AFFX-2315076	BB	0.006230	BB	-0.754332	10.450620
!sample_table_end
