^SAMPLE = GSM1001473
!Sample_title = T-C3x [250K_Sty]
!Sample_geo_accession = GSM1001473
!Sample_status = Public on Jun 16 2015
!Sample_submission_date = Sep 11 2012
!Sample_last_update_date = Jun 16 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian tumor tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample origin: Xenograft
!Sample_characteristics_ch1 = histology: Clear cell
!Sample_characteristics_ch1 = sample type: fresh
!Sample_growth_protocol_ch1 = Cells were grown in 10cm dishes and extracts were harvested at 80% confluency
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Cell monolayers were lysed directly in RLT+ buffer and homogenized with Qiashredder columns (Qiagen Allprep kit).  Frozen tissues were homogenized by rotor-stator directly in RLT+.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = The fragmented PCR products are labeled with a single biotin at each free 3'OH using terminal deoxynucleotidyl transferase and a dideoxy biotinylated nucleoside triphosphate.
!Sample_hyb_protocol = The biotinylated fragments are added to a hybridization solution containing a biotinylated control oligonucletide (for quality control), and hybridized to a microarray chip overnight at 49Â°C.
!Sample_scan_protocol = The chips are then transferred to a fluidics instrument that performs washes to remove DNA that has not hybridized to its complementary oligonucleotide probe. The bound DNA is then fluorescently labeled using phycoerythrin-conjugated streptavidin (SAPE) followed by biotinylated anti-streptavidin, followed by SAPE. Each DNA bound at its complementary oligonucleotide is excited using a confocal laser scanner, and the positions and intensities of the fluorescent emissions are captured.
!Sample_description = Ovarian tumor tissue-250KSty
!Sample_data_processing = CEL files and TXT files (generated by Affymetrix GTYPE using the DM algorithm) were processed by dChip and model-based expression performed using the PM/MM model. Invariant set normalization was performed as described in Lee and Wong, Genome Biology 2001, 2(8).
!Sample_platform_id = GPL3720
!Sample_contact_name = Tan,A,Ince
!Sample_contact_email = Tince@med.miami.edu
!Sample_contact_phone = 305-243-1782
!Sample_contact_laboratory = Dr. Ince Lab - TCC
!Sample_contact_department = Sylvester Cancer Center
!Sample_contact_institute = University of Miami - Miller School of Medicine
!Sample_contact_address = 1501 NW 10th Avenue, Rm 926
!Sample_contact_city = Miami
!Sample_contact_state = FL
!Sample_contact_zip/postal_code = 33136
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001473/suppl/GSM1001473_T-C3x.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001473/suppl/GSM1001473_T-C3x.chp.gz
!Sample_series_id = GSE40787
!Sample_series_id = GSE40788
!Sample_data_row_count = 238354
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#CONTRAST = 
#STRENGTH = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	CONTRAST	STRENGTH
AFFX-2315060	AA	0.014568	AA	0.637608	11.389441
AFFX-2315061	BB	0.000857	BB	-0.821615	10.488974
AFFX-2315062	AB	0.171889	AB	-0.314494	9.672624
AFFX-2315057	BB	0.016253	BB	-0.643948	10.071838
AFFX-2315058	AA	0.002658	AA	0.749946	11.445198
AFFX-2315059	AA	0.044552	AA	0.772687	10.208807
AFFX-2315063	AA	0.004125	AA	0.806367	10.073258
AFFX-2315064	AB	0.050328	AB	0.369213	9.201442
AFFX-2315065	AB	0.000012	AB	-0.143685	9.731408
AFFX-2315066	AB	0.015361	AB	-0.197046	9.788113
AFFX-2315067	BB	0.092467	BB	-0.687838	11.004079
AFFX-2315068	AB	0.010961	AB	0.252728	9.959543
AFFX-2315069	BB	0.001387	BB	-0.821784	9.721115
AFFX-2315070	AB	0.007019	AB	-0.273532	9.761803
AFFX-2315071	AB	0.013486	AB	-0.326275	9.636126
AFFX-2315072	AA	0.003487	AA	0.798885	10.539924
AFFX-2315073	AB	0.005859	AB	0.147105	9.843616
AFFX-2315074	BB	0.037988	BB	-0.581404	8.872467
AFFX-2315075	AB	0.165019	AB	0.482137	11.585650
AFFX-2315076	AB	0.008949	AB	-0.075002	10.894979
!sample_table_end
