^SAMPLE = GSM1001459
!Sample_title = OCI-C3x [250K_Sty]
!Sample_geo_accession = GSM1001459
!Sample_status = Public on Jun 16 2015
!Sample_submission_date = Sep 11 2012
!Sample_last_update_date = Jun 16 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian cancer cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample origin: Xenograft
!Sample_characteristics_ch1 = histology: Clear cell
!Sample_characteristics_ch1 = sample type: fresh
!Sample_growth_protocol_ch1 = Cells were grown in 10cm dishes and extracts were harvested at 80% confluency
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Cell monolayers were lysed directly in RLT+ buffer and homogenized with Qiashredder columns (Qiagen Allprep kit).  Frozen tissues were homogenized by rotor-stator directly in RLT+.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = The fragmented PCR products are labeled with a single biotin at each free 3'OH using terminal deoxynucleotidyl transferase and a dideoxy biotinylated nucleoside triphosphate.
!Sample_hyb_protocol = The biotinylated fragments are added to a hybridization solution containing a biotinylated control oligonucletide (for quality control), and hybridized to a microarray chip overnight at 49Â°C.
!Sample_scan_protocol = The chips are then transferred to a fluidics instrument that performs washes to remove DNA that has not hybridized to its complementary oligonucleotide probe. The bound DNA is then fluorescently labeled using phycoerythrin-conjugated streptavidin (SAPE) followed by biotinylated anti-streptavidin, followed by SAPE. Each DNA bound at its complementary oligonucleotide is excited using a confocal laser scanner, and the positions and intensities of the fluorescent emissions are captured.
!Sample_description = Ovarian cancer cell line-250KSty
!Sample_data_processing = CEL files and TXT files (generated by Affymetrix GTYPE using the DM algorithm) were processed by dChip and model-based expression performed using the PM/MM model. Invariant set normalization was performed as described in Lee and Wong, Genome Biology 2001, 2(8).
!Sample_platform_id = GPL3720
!Sample_contact_name = Tan,A,Ince
!Sample_contact_email = Tince@med.miami.edu
!Sample_contact_phone = 305-243-1782
!Sample_contact_laboratory = Dr. Ince Lab - TCC
!Sample_contact_department = Sylvester Cancer Center
!Sample_contact_institute = University of Miami - Miller School of Medicine
!Sample_contact_address = 1501 NW 10th Avenue, Rm 926
!Sample_contact_city = Miami
!Sample_contact_state = FL
!Sample_contact_zip/postal_code = 33136
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001459/suppl/GSM1001459_OCI-C3x.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1001nnn/GSM1001459/suppl/GSM1001459_OCI-C3x.chp.gz
!Sample_series_id = GSE40787
!Sample_series_id = GSE40788
!Sample_data_row_count = 238354
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#CONTRAST = 
#STRENGTH = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	CONTRAST	STRENGTH
AFFX-2315060	AA	0.042189	AA	0.653086	11.236161
AFFX-2315061	BB	0.041444	BB	-0.799340	10.185785
AFFX-2315062	BB	0.423222	BB	-0.475390	9.551169
AFFX-2315057	BB	0.010584	BB	-0.688009	10.165581
AFFX-2315058	AA	0.050492	AA	0.777500	11.243439
AFFX-2315059	AA	0.087959	AA	0.804761	10.087309
AFFX-2315063	AA	0.087789	AA	0.794517	9.611512
AFFX-2315064	AB	0.078980	AB	0.234022	8.941442
AFFX-2315065	AB	0.098209	AB	0.059168	9.356833
AFFX-2315066	AB	0.027929	AB	-0.008606	9.414743
AFFX-2315067	BB	0.145798	BB	-0.566668	10.572171
AFFX-2315068	AB	0.416261	AB	0.417616	9.462954
AFFX-2315069	BB	0.001630	BB	-0.800106	9.693106
AFFX-2315070	AB	0.002601	AB	-0.199473	9.754735
AFFX-2315071	AB	0.063617	AB	-0.179409	9.095263
AFFX-2315072	AA	0.055725	AA	0.783887	10.317837
AFFX-2315073	AB	0.034630	AB	0.149700	9.597365
AFFX-2315074	BB	0.281659	BB	-0.499083	8.875138
AFFX-2315075	AB	0.006610	AB	0.033004	10.923813
AFFX-2315076	AB	0.008952	AB	0.055479	10.717855
!sample_table_end
