^SAMPLE = GSM894205
!Sample_title = CYMAR_p_STY38_Mapping250K_Sty_E02_183336
!Sample_geo_accession = GSM894205
!Sample_status = Public on Aug 31 2012
!Sample_submission_date = Mar 13 2012
!Sample_last_update_date = Aug 31 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = gastric
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cancer type: gastric
!Sample_characteristics_ch1 = batch: CYMAR
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA was obtained from cell line pellets or tumors frozen at the time of surgical dissection and maintained at -80C until use.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = Each sample was genotyped using the Sty I chip of the 500K Human Mapping Array wet (Affymetrix), containing probes to 238,270 SNP loci, according to manufacturerâs instructions. In brief, 250 ng of genomic DNA was digested with the StyI restriction enzyme (New England Biolabs), ligated to an adaptor with T4 ligase (New England Biolabs), and PCR-amplified using a 9700 Thermal Cycler I (Applied Biosystems) and Titanium Taq (Clontech) to achieve fragments ranging from 200-1100 bp. These fragments were pooled, concentrated, processed through a clean-up step, and further fragmented with DNaseI (Affymetrix) before being labeled, denatured, and hybridized to arrays
!Sample_scan_protocol = Arrays were washed and scanned using the GeneChip Scanner 3000 7G (Affymetrix)
!Sample_description = Gastric-Tumor-4559-250K_Sty
!Sample_data_processing = Probe-level signal intensities were normalized to a common reference array using quantile normalization and combined to form SNP-level signal intensities using the dChip model-based expression (PM/MM) method . Genome-wide copy number estimates were obtained using tangent normalization, in which tumor signal intensities are divided by signal intensities from the linear combination of all normal samples that is most similar to the tumor (as described in Beroukhim et al, In Press; and Getz et al., In Preparation).  Cancer samples were normalized against a pool of 1,480 reference samples derived from multiple studies; the code and reference data necessary to replicate this analysis are available for download in GEO (accession GSE19399, see GSE19399_tangent_norm_files.tar.gz). GEO Sample tables (VALUE) contain the normalized copy-number values produced by that algorithm.
!Sample_platform_id = GPL3720
!Sample_contact_name = Steven,E,Schumacher
!Sample_contact_email = schum@broadinstitute.org
!Sample_contact_phone = (617)501-3709
!Sample_contact_laboratory = Beroukhim Lab
!Sample_contact_department = Cancer Biology
!Sample_contact_institute = Dana-Farber Cancer Institute
!Sample_contact_address = 450 Brookline Ave
!Sample_contact_city = Boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM894nnn/GSM894205/suppl/GSM894205_CYMAR_p_STY38_Mapping250K_Sty_E02_183336.CEL.gz
!Sample_series_id = GSE36459
!Sample_series_id = GSE36460
!Sample_data_row_count = 238230
#ID_REF = 
#VALUE = Normalized copy number data. Genotype Call (SNP call) data are not provided and are not used in this study.
!sample_table_begin
ID_REF	VALUE
SNP_A-1909444	3.654
SNP_A-2237149	2.092
SNP_A-4303947	1.997
SNP_A-2236359	2.011
SNP_A-2205441	2.423
SNP_A-2116190	2.516
SNP_A-4291020	3.070
SNP_A-2109914	2.643
SNP_A-2291997	2.646
SNP_A-4277872	1.702
SNP_A-2118217	2.351
SNP_A-1866065	4.772
SNP_A-2288244	2.811
SNP_A-1783407	2.481
SNP_A-2169457	3.706
SNP_A-4271011	2.555
SNP_A-2082515	2.476
SNP_A-1910751	2.696
SNP_A-2081399	2.761
SNP_A-2223642	2.719
!sample_table_end
