^SAMPLE = GSM1509874
!Sample_title = Peripheral blood T-Cells. Paired control 111847_copy_number
!Sample_geo_accession = GSM1509874
!Sample_status = Public on May 06 2015
!Sample_submission_date = Sep 22 2014
!Sample_last_update_date = May 06 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Peripheral blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Peripheral blood
!Sample_characteristics_ch1 = cell type: T-Lymphocytes
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was digested with Nsp I and Sty I restriction enzymes, ligated to adapters with T4 DNA ligase and amplified. PCR products were concentrated and fragmented (DNAsal), and then end-labeled with deoxynucleotidil transferase
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Labelling and hybridizations were performed according to protocols from Affymetrix
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_data_processing = ChAS console from Affymetrix was used to assess genome wide copy number frequencies. Log2 Ratio copy number values with associated chromosome positions are available on the series record.
!Sample_platform_id = GPL18637
!Sample_contact_name = Bruno,,Paiva
!Sample_contact_email = bpaiva@unav.es
!Sample_contact_institute = Clinica Universidad de Navarra
!Sample_contact_address = Av. Pio XII, 55
!Sample_contact_city = Pamplona
!Sample_contact_zip/postal_code = 31008
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1509nnn/GSM1509874/suppl/GSM1509874_C_111847.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1509nnn/GSM1509874/suppl/GSM1509874_C_111847.cychp.gz
!Sample_series_id = GSE61650
!Sample_series_id = GSE61651
!Sample_data_row_count = 750605
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.087233	0.135042	2.224338
C-4WYLN	0.090119	0.187295	2.225336
C-7ONNE	0.261516	0.213145	2.225714
C-6HYCN	0.363141	0.266527	2.224074
C-7RZQQ	0.018631	-0.068839	2.224246
C-7SEBI	0.115653	-0.013231	2.223868
C-7RXVK	-0.155880	0.003380	2.222703
C-4LHKS	0.005161	0.062257	2.222733
C-7SEGS	0.224439	0.146268	2.223230
C-4LLXK	-0.072809	0.209356	2.223730
C-5YZUW	0.229028	0.209724	2.223798
C-7SBKQ	0.462534	0.277856	2.223776
C-4GLAA	0.506841	0.169238	2.223034
C-7QEGW	0.051446	0.243033	2.222745
C-4EDDJ	0.150042	0.223234	2.221735
C-7LAAJ	0.230328	0.303127	2.220143
C-6HOEB	-0.260220	-0.068542	2.219277
C-6SCVY	0.145406	0.017600	2.218761
C-7SFRW	0.148693	-0.022371	2.218567
C-7RYRT	-0.037331	0.069862	2.217565
!sample_table_end
