^SAMPLE = GSM1509906
!Sample_title = Clonal B-Cells from IgM Smoldering Waldenstr̦m's Macroglobulinemia 111431_copy_number
!Sample_geo_accession = GSM1509906
!Sample_status = Public on May 06 2015
!Sample_submission_date = Sep 22 2014
!Sample_last_update_date = May 06 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone marrow
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Bone marrow
!Sample_characteristics_ch1 = cell type: Clonal B-Lymphocytes
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was digested with Nsp I and Sty I restriction enzymes, ligated to adapters with T4 DNA ligase and amplified. PCR products were concentrated and fragmented (DNAsal), and then end-labeled with deoxynucleotidil transferase
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Labelling and hybridizations were performed according to protocols from Affymetrix
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_data_processing = ChAS console from Affymetrix was used to assess genome wide copy number frequencies. Log2 Ratio copy number values with associated chromosome positions are available on the series record.
!Sample_platform_id = GPL18637
!Sample_contact_name = Bruno,,Paiva
!Sample_contact_email = bpaiva@unav.es
!Sample_contact_institute = Clinica Universidad de Navarra
!Sample_contact_address = Av. Pio XII, 55
!Sample_contact_city = Pamplona
!Sample_contact_zip/postal_code = 31008
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1509nnn/GSM1509906/suppl/GSM1509906_SWM_111431.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1509nnn/GSM1509906/suppl/GSM1509906_SWM_111431.cychp.gz
!Sample_series_id = GSE61650
!Sample_series_id = GSE61651
!Sample_data_row_count = 750605
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.014866	0.100956	2.261465
C-4WYLN	0.031977	0.145125	2.262521
C-7ONNE	0.307823	0.143809	2.262697
C-6HYCN	0.224888	0.189662	2.261233
C-7RZQQ	0.226235	-0.030742	2.260348
C-7SEBI	-0.012189	0.018369	2.259450
C-7RXVK	-0.129762	0.006168	2.258998
C-4LHKS	-0.030580	0.059898	2.259066
C-7SEGS	0.255427	0.199079	2.258404
C-4LLXK	0.081379	0.258460	2.259469
C-5YZUW	0.041640	0.229335	2.259004
C-7SBKQ	0.603475	0.295029	2.259075
C-4GLAA	0.541219	0.055513	2.258688
C-7QEGW	-0.057910	0.127693	2.258751
C-4EDDJ	-0.115931	0.081161	2.257843
C-7LAAJ	0.056619	0.159572	2.257180
C-6HOEB	-0.241668	0.083360	2.256186
C-6SCVY	0.144000	0.167238	2.256261
C-7SFRW	0.050669	0.106780	2.256510
C-7RYRT	0.599317	0.194921	2.255492
!sample_table_end
