^SAMPLE = GSM1509913
!Sample_title = Clonal B-Cells from IgM Smoldering Waldenstr̦m's Macroglobulinemia 45-97150_copy_number
!Sample_geo_accession = GSM1509913
!Sample_status = Public on May 06 2015
!Sample_submission_date = Sep 22 2014
!Sample_last_update_date = May 06 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone marrow
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Bone marrow
!Sample_characteristics_ch1 = cell type: Clonal B-Lymphocytes
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was digested with Nsp I and Sty I restriction enzymes, ligated to adapters with T4 DNA ligase and amplified. PCR products were concentrated and fragmented (DNAsal), and then end-labeled with deoxynucleotidil transferase
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Labelling and hybridizations were performed according to protocols from Affymetrix
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_data_processing = ChAS console from Affymetrix was used to assess genome wide copy number frequencies. Log2 Ratio copy number values with associated chromosome positions are available on the series record.
!Sample_platform_id = GPL18637
!Sample_contact_name = Bruno,,Paiva
!Sample_contact_email = bpaiva@unav.es
!Sample_contact_institute = Clinica Universidad de Navarra
!Sample_contact_address = Av. Pio XII, 55
!Sample_contact_city = Pamplona
!Sample_contact_zip/postal_code = 31008
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1509nnn/GSM1509913/suppl/GSM1509913_SWM_45_97150.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1509nnn/GSM1509913/suppl/GSM1509913_SWM_45_97150.cychp.gz
!Sample_series_id = GSE61650
!Sample_series_id = GSE61651
!Sample_data_row_count = 750605
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.276513	0.205544	2.139606
C-4WYLN	0.064763	0.261366	2.141196
C-7ONNE	0.237745	0.227588	2.141401
C-6HYCN	0.399443	0.283970	2.141428
C-7RZQQ	0.040167	-0.174699	2.140904
C-7SEBI	-0.014026	-0.117260	2.140195
C-7RXVK	-0.214655	-0.150062	2.139975
C-4LHKS	-0.344655	-0.091142	2.140280
C-7SEGS	-0.109920	0.028756	2.140346
C-4LLXK	-0.086109	0.089464	2.142067
C-5YZUW	-0.063365	0.060754	2.141283
C-7SBKQ	0.561838	0.123421	2.141146
C-4GLAA	0.171361	0.104370	2.140696
C-7QEGW	0.277812	0.168997	2.139599
C-4EDDJ	0.008521	0.150075	2.138249
C-7LAAJ	0.182278	0.216532	2.138970
C-6HOEB	0.279656	0.118006	2.138955
C-6SCVY	0.314850	0.186006	2.139043
C-7SFRW	0.197790	0.184311	2.138211
C-7RYRT	-0.050565	0.253430	2.137714
!sample_table_end
