^SAMPLE = GSM73784
!Sample_title = 808A vs NF (svi060)
!Sample_geo_accession = GSM73784
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 808A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 808A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3567.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	785	1033	95	158	690	875	96	160	81	82	1.282	156	1174	1.11	.898	100	114	140	154	0	997	152	844	1.223	.817	.291	.291
2	888	1325	97	163	791	1162	100	170	78	78	1.484	156	1009	1.33	.911	100	114	157	171	0	1278	157	1121	1.417	.706	.503	.503
3	447	570	97	160	350	410	100	165	78	80	1.194	156	1016	.981	.854	100	114	176	190	0	550	154	396	1.13	.885	.176	.176
4	479	573	95	157	384	416	98	160	80	77	1.092	156	922	1.068	.919	100	114	193	207	0	553	151	401	1.045	.957	.064	.064
5	376	477	94	159	282	318	97	162	66	67	1.123	208	865	.995	.913	99	115	210	226	0	460	153	307	1.088	.919	.122	.122
6	372	469	96	158	276	311	102	161	67	70	1.188	177	907	.878	.868	100	115	228	243	0	452	152	300	1.087	.92	.12	.12
7	626	1060	97	155	529	905	103	160	75	80	1.338	156	993	1.072	.577	99	113	247	261	-100	1023	150	873	1.65	.606		.723
8	741	943	97	153	644	790	100	157	77	83	1.206	156	973	1.025	.901	99	113	264	278	0	910	148	762	1.183	.845	.243	.243
9	612	764	96	155	516	609	98	158	78	80	1.176	156	985	1.062	.915	99	113	281	295	0	737	150	588	1.139	.878	.187	.187
10	767	1036	95	156	672	880	99	158	75	78	1.303	156	989	1.104	.907	99	113	299	313	0	999	150	849	1.263	.792	.337	.337
11	515	667	96	155	419	512	98	158	75	73	1.207	156	945	1.15	.93	99	113	316	330	0	643	150	494	1.179	.848	.237	.237
12	404	522	96	154	308	368	98	158	70	67	1.179	177	915	1.096	.936	99	114	333	348	0	504	149	355	1.153	.868	.205	.205
13	469	593	96	152	373	441	98	153	74	73	1.207	156	974	1.016	.888	99	113	351	365	0	572	147	425	1.141	.877	.19	.19
14	368	463	96	152	272	311	98	153	67	68	1.177	156	1012	1.01	.911	98	112	370	384	0	447	147	300	1.103	.907	.142	.142
15	798	1023	97	154	701	869	98	155	75	72	1.228	156	964	1.165	.945	98	112	387	401	0	987	149	838	1.196	.836	.258	.258
16	419	535	96	157	323	378	97	159	70	66	1.166	156	985	1.059	.902	98	112	404	418	0	516	151	365	1.129	.886	.175	.175
17	376	489	95	154	281	335	96	155	69	73	1.211	156	999	1.062	.904	98	112	422	436	0	472	149	323	1.15	.869	.202	.202
18	402	537	94	153	308	384	95	155	80	78	1.268	156	996	1.142	.916	98	112	439	453	0	518	148	370	1.203	.831	.266	.266
19	360	458	93	151	267	307	95	153	69	70	1.147	156	991	1.063	.929	98	112	458	472	0	442	146	296	1.109	.902	.15	.15
20	484	629	92	149	392	480	95	149	64	66	1.203	156	968	1.148	.948	98	112	475	489	0	607	144	463	1.181	.847	.24	.24
!sample_table_end
