^SAMPLE = GSM73740
!Sample_title = 309A vs NF (svi051)
!Sample_geo_accession = GSM73740
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 309A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 309A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-04/4497.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	300	345	44	88	256	257	48	107	73	69	1.036	156	1152	1	.955	118	132	79	93	0	341	87	254	.993	1.007	-.01	-.01
2	396	534	53	99	343	435	59	105	69	62	1.263	156	973	1.247	.963	117	131	96	110	0	528	98	430	1.254	.797	.327	.327
3	211	294	55	100	156	194	59	105	69	66	1.251	156	985	1.176	.932	117	131	113	127	0	291	99	192	1.23	.813	.299	.299
4	215	267	48	95	167	172	51	98	67	65	1.065	156	943	1.034	.911	117	131	131	145	0	264	94	170	1.019	.982	.027	.027
5	190	222	45	90	145	132	46	91	62	59	.953	208	925	.875	.933	116	132	149	165	0	220	89	131	.9	1.111	-.151	-.151
6	239	341	48	92	191	249	49	93	71	66	1.256	156	922	1.204	.937	117	131	167	181	0	337	91	246	1.289	.776	.367	.367
7	226	279	46	88	180	191	46	90	69	61	1.069	156	974	.994	.932	117	131	184	198	0	276	87	189	1.049	.953	.07	.07
8	314	388	42	85	272	303	43	86	64	60	1.146	156	993	1.04	.953	118	132	202	216	0	384	84	300	1.102	.908	.14	.14
9	237	301	43	84	194	217	44	86	60	61	1.124	156	940	1.022	.96	118	132	221	235	0	298	83	215	1.106	.904	.146	.146
10	295	370	44	85	251	285	45	87	58	57	1.137	156	912	1.086	.961	118	132	236	250	0	366	84	282	1.123	.89	.167	.167
11	201	301	42	86	159	215	43	87	58	55	1.391	156	950	1.281	.95	118	132	255	269	0	298	85	213	1.337	.748	.419	.419
12	169	243	42	84	127	159	43	87	63	58	1.379	156	933	1.217	.936	118	132	273	287	0	240	83	157	1.238	.808	.308	.308
13	161	245	43	85	118	160	45	88	52	51	1.418	156	926	1.26	.937	118	132	290	304	0	242	84	158	1.341	.746	.423	.423
14	116	186	43	88	73	98	44	90	55	49	1.459	156	985	1.307	.909	116	130	307	321	0	184	87	97	1.328	.753	.409	.409
15	292	360	43	88	249	272	44	89	53	50	1.125	156	984	1.019	.966	117	131	325	339	0	356	87	269	1.08	.926	.112	.112
16	126	180	44	88	82	92	44	89	53	53	1.07	156	952	1.004	.899	117	131	345	359	0	178	87	91	1.11	.901	.15	.15
17	138	180	43	89	95	91	44	89	60	54	.947	156	906	.968	.889	117	131	361	375	0	178	88	90	.947	1.056	-.078	-.078
18	152	208	43	88	109	120	44	89	62	57	1.116	156	936	1.057	.925	117	131	378	392	0	206	87	119	1.089	.918	.123	.123
19	125	203	43	87	82	116	44	88	54	52	1.456	156	973	1.278	.928	115	129	395	409	0	201	86	115	1.399	.715	.485	.485
20	161	210	43	87	118	123	43	89	50	44	1.059	156	919	1.003	.949	117	131	413	427	0	208	86	122	1.031	.97	.044	.044
!sample_table_end
