^SAMPLE = GSM73705
!Sample_title = 208A vs NF (svi046)
!Sample_geo_accession = GSM73705
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 208A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 208A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-04/4483.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	1119	1206	67	105	1052	1101	77	115	83	85	1.081	156	1145	.981	.945	111	125	178	192	0	1114	97	1017	.966	1.035	-.049	-.049
2	1099	1650	69	109	1030	1541	79	120	83	85	1.522	156	959	1.23	.889	111	125	196	210	0	1524	101	1423	1.382	.724	.466	.466
3	722	958	70	109	652	849	77	117	83	84	1.338	156	949	1.175	.938	111	125	213	227	0	885	101	784	1.202	.832	.266	.266
4	638	856	68	109	570	747	85	120	73	74	1.325	156	1042	1.198	.948	109	123	230	244	0	790	101	690	1.21	.826	.275	.275
5	922	1229	68	108	854	1121	87	122	80	85	1.372	156	1028	1.174	.949	109	123	249	263	0	1135	100	1035	1.212	.825	.278	.278
6	644	880	68	108	576	772	79	116	72	73	1.402	156	943	1.246	.952	110	124	265	279	0	813	100	713	1.238	.808	.308	.308
7	876	1321	67	108	809	1213	79	117	82	88	1.575	156	964	1.433	.929	110	124	282	296	0	1220	100	1120	1.385	.722	.469	.469
8	995	1259	67	106	928	1153	76	113	73	76	1.259	156	986	1.173	.95	110	124	299	313	0	1163	98	1065	1.147	.872	.198	.198
9	795	1042	67	106	728	936	74	109	72	79	1.38	156	994	1.205	.943	110	124	317	331	0	962	98	864	1.187	.842	.248	.248
10	883	1211	67	108	816	1103	74	111	73	66	1.323	156	982	1.278	.943	110	124	336	350	0	1118	100	1019	1.248	.801	.32	.32
11	683	1043	66	104	617	939	73	109	64	69	1.536	156	969	1.456	.952	110	124	353	367	0	963	96	867	1.405	.712	.491	.491
12	599	994	65	104	534	890	70	108	68	74	1.668	156	1001	1.557	.95	109	123	372	386	0	918	96	822	1.539	.65	.622	.622
13	396	617	64	106	332	511	70	111	58	58	1.662	156	956	1.357	.916	109	123	389	403	0	570	98	472	1.421	.704	.507	.507
14	345	467	63	106	282	361	69	110	57	57	1.288	156	968	1.147	.921	109	123	405	419	0	431	98	333	1.182	.846	.241	.241
15	708	895	63	102	645	793	69	107	60	59	1.246	156	1010	1.148	.931	109	123	422	436	0	826	94	732	1.135	.881	.183	.183
16	349	343	63	103	286	240	70	109	62	55	.879	156	960	.74	.902	109	123	443	457	0	317	95	222	.775	1.29	-.368	-.368
17	382	541	64	105	318	436	72	111	66	63	1.354	156	946	1.245	.92	109	123	459	473	0	500	97	403	1.266	.79	.34	.34
18	563	790	65	104	498	686	73	109	68	78	1.381	156	954	1.301	.937	109	123	476	490	0	730	96	633	1.272	.786	.347	.347
19	439	603	65	102	374	501	71	106	64	69	1.298	156	977	1.236	.925	108	122	493	507	0	557	94	463	1.237	.808	.307	.307
20	310	393	66	100	244	293	73	105	52	53	1.176	156	952	1	.881	108	122	512	526	0	363	92	271	1.109	.902	.149	.149
!sample_table_end
