^SAMPLE = GSM73734
!Sample_title = 114A vs NF (svi037)
!Sample_geo_accession = GSM73734
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 114A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 114A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3656.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	644	813	45	71	599	742	47	78	83	83	1.201	156	1199	1.014	.9	44	58	86	100	0	845	74	771	1.288	.777	.365	.365
2	904	1177	45	71	859	1106	47	79	82	82	1.259	156	981	1.165	.927	44	58	103	117	0	1223	74	1150	1.338	.747	.42	.42
3	519	631	44	69	475	562	48	76	83	84	1.165	156	980	.987	.916	44	58	121	135	0	656	72	584	1.23	.813	.298	.298
4	517	624	45	69	472	555	49	77	76	78	1.174	156	1031	1.006	.903	42	56	138	152	0	649	72	577	1.222	.818	.289	.289
5	537	680	44	70	493	610	53	83	78	76	1.186	156	1027	1.072	.932	42	56	156	170	0	707	73	634	1.286	.778	.363	.363
6	513	633	44	71	469	562	52	84	77	78	1.186	156	1040	1.014	.901	42	56	173	187	0	658	74	584	1.246	.803	.317	.317
7	592	821	44	68	548	753	47	78	80	84	1.308	156	1033	1.235	.818	42	56	193	207	0	853	71	783	1.428	.7	.514	.514
8	639	816	44	68	595	748	46	77	80	82	1.221	156	976	1.079	.939	42	56	212	226	0	848	71	777	1.307	.765	.386	.386
9	567	661	44	68	523	593	45	74	85	88	1.109	156	958	1.014	.93	42	56	228	242	0	687	71	616	1.179	.849	.237	.237
10	563	688	44	69	519	619	46	75	73	75	1.18	156	989	1.072	.942	42	56	245	259	0	715	72	643	1.24	.807	.31	.31
11	405	598	44	70	361	528	45	75	74	76	1.407	156	1001	1.268	.935	42	56	261	275	0	622	73	549	1.52	.658	.604	.604
12	392	536	44	69	348	467	45	75	77	77	1.321	156	998	1.237	.949	42	56	280	294	0	557	72	485	1.395	.717	.48	.48
13	343	454	44	69	299	385	46	76	76	75	1.363	156	965	1.109	.95	42	56	299	313	0	472	72	400	1.338	.747	.42	.42
14	357	476	45	70	312	406	47	78	68	67	1.282	156	941	1.195	.946	42	56	315	329	0	495	73	422	1.353	.739	.436	.436
15	530	675	45	70	485	605	46	76	73	73	1.26	156	992	1.123	.933	40	54	334	348	0	702	73	629	1.297	.771	.375	.375
16	326	409	45	70	281	339	46	76	70	73	1.205	156	988	1.111	.949	40	54	350	364	0	425	73	352	1.254	.797	.326	.326
17	288	374	44	69	244	305	45	74	68	69	1.253	156	992	1.066	.924	40	54	369	383	0	389	72	317	1.299	.77	.378	.378
18	350	489	43	68	307	421	45	74	78	78	1.335	156	962	1.203	.933	40	54	385	399	0	508	71	438	1.425	.702	.511	.511
19	266	354	42	67	224	287	44	74	71	73	1.256	156	1009	1.01	.889	40	54	402	416	0	368	70	298	1.332	.751	.413	.413
20	307	380	42	66	265	314	43	71	57	60	1.179	156	1035	1.071	.957	40	54	422	436	0	395	69	326	1.232	.812	.301	.301
!sample_table_end
