^SAMPLE = GSM73697
!Sample_title = 805A vs NF (svi058)
!Sample_geo_accession = GSM73697
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 805A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 805A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-04/4517.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	1029	1019	60	84	969	935	69	101	88	83	.961	156	1152	.921	.949	79	93	123	137	0	1053	87	966	.997	1.003	-.005	-.005
2	1177	1409	60	85	1117	1324	74	107	81	80	1.184	156	999	1.137	.966	78	92	140	154	0	1455	88	1368	1.224	.817	.292	.292
3	633	671	60	85	573	586	73	105	80	80	1.015	156	994	.928	.931	78	92	159	173	0	693	88	605	1.056	.947	.079	.079
4	792	1045	60	82	732	963	70	99	81	80	1.333	156	827	1.279	.95	80	94	175	189	0	1079	85	995	1.359	.736	.442	.442
5	696	701	61	79	635	622	69	96	74	74	.999	208	903	.932	.941	77	93	191	207	0	724	82	642	1.012	.988	.017	.017
6	768	744	63	81	705	663	74	99	85	84	.946	156	959	.887	.932	78	92	211	225	0	768	84	685	.971	1.029	-.042	-.042
7	1048	1923	65	84	983	1839	76	104	85	88	1.476	156	958	2.57	.632	78	92	229	243	-100	1986	87	1899	1.932	.518		.95
8	1009	1083	61	84	948	999	68	97	82	84	1.05	156	933	.989	.95	78	92	246	260	0	1119	87	1032	1.088	.919	.122	.122
9	783	817	60	84	723	733	68	95	75	78	.971	156	985	.933	.953	77	91	263	277	0	844	87	757	1.047	.955	.066	.066
10	822	976	62	79	760	897	70	93	75	78	1.161	156	988	1.107	.949	77	91	281	295	0	1008	82	926	1.219	.82	.286	.286
11	555	646	61	77	494	569	69	89	76	77	1.136	156	975	1.04	.933	77	91	298	312	0	667	80	588	1.19	.841	.251	.251
12	524	614	61	76	463	538	70	90	74	78	1.15	156	978	1.089	.913	77	91	315	329	0	634	78	556	1.2	.833	.263	.263
13	480	527	60	76	420	451	200	448	75	79	1.092	156	971	.985	.95	77	91	334	348	0	544	78	466	1.109	.902	.149	.149
14	376	421	59	78	317	343	197	451	73	70	1.11	156	966	1.013	.948	77	91	351	365	0	435	81	354	1.118	.895	.16	.16
15	668	741	58	80	610	661	64	94	73	73	1.086	156	947	.993	.947	77	91	369	383	0	765	83	683	1.119	.893	.163	.163
16	394	405	58	79	336	326	65	91	76	77	1.005	156	990	.852	.907	76	90	386	400	0	418	82	337	1.002	.998	.003	.003
17	402	379	59	78	343	301	69	92	77	77	.877	156	1004	.768	.908	76	90	405	419	0	391	81	311	.906	1.103	-.142	-.142
18	466	526	59	78	407	448	71	95	82	83	1.101	156	1005	.965	.897	76	90	422	436	0	543	81	463	1.137	.88	.185	.185
19	370	428	59	78	311	350	69	97	73	78	1.091	156	988	.964	.898	76	90	440	454	0	442	81	362	1.162	.86	.217	.217
20	355	373	61	78	294	295	72	99	59	60	1.004	156	942	.952	.948	76	90	457	471	0	385	81	305	1.036	.965	.052	.052
!sample_table_end
