^SAMPLE = GSM73777
!Sample_title = 406A vs NF (svi053)
!Sample_geo_accession = GSM73777
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 406A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 406A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-04/4501.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	455	453	41	61	414	392	54	76	73	66	.907	156	1178	.905	.883	62	76	85	99	0	454	61	393	.95	1.053	-.075	-.075
2	431	522	43	62	388	460	55	77	68	63	1.102	156	968	1.073	.9	62	76	102	116	0	523	62	461	1.189	.841	.25	.25
3	293	347	41	63	252	284	47	69	73	71	1.101	156	953	.992	.87	62	76	121	135	0	348	63	285	1.13	.885	.177	.177
4	271	300	41	65	230	235	48	72	68	66	1.038	156	935	.861	.845	62	76	137	151	0	301	65	236	1.025	.976	.035	.035
5	268	306	40	64	228	242	47	71	71	60	1.072	208	903	.975	.883	61	77	156	172	0	307	64	243	1.064	.94	.09	.09
6	205	270	41	63	164	207	46	72	71	74	1.28	156	921	1.018	.797	62	76	175	189	0	271	63	208	1.266	.79	.34	.34
7	292	383	40	64	252	319	45	72	73	75	1.269	156	993	1.133	.894	61	75	192	206	0	384	64	320	1.269	.788	.344	.344
8	236	268	39	64	197	204	44	70	67	56	1.132	156	985	.935	.837	61	75	209	223	0	269	64	205	1.038	.963	.054	.054
9	338	374	39	65	299	309	45	70	68	59	1	156	968	.941	.874	61	75	227	241	0	375	65	310	1.036	.965	.052	.052
10	294	358	40	63	254	295	47	73	56	58	1.185	156	963	.973	.865	61	75	244	258	0	359	63	296	1.165	.859	.22	.22
11	254	333	39	63	215	270	51	75	68	66	1.266	156	1006	1.055	.821	61	75	261	275	0	334	63	271	1.259	.794	.333	.333
12	219	292	39	63	180	229	53	73	71	67	1.254	156	1011	1.013	.829	62	76	280	294	0	293	63	230	1.276	.784	.351	.351
13	138	171	39	63	99	108	47	72	58	51	1.127	156	1031	.97	.807	61	75	298	312	0	171	63	108	1.094	.914	.13	.13
14	103	136	40	63	63	73	46	70	48	45	1.259	156	993	.992	.839	62	76	317	331	0	136	63	73	1.162	.861	.217	.217
15	237	287	39	60	198	227	44	67	58	53	1.333	156	942	.931	.828	62	76	334	348	0	288	60	228	1.15	.87	.201	.201
16	165	189	39	60	126	129	45	67	63	61	1.075	156	949	.729	.761	62	76	350	364	0	190	60	129	1.027	.974	.038	.038
17	144	176	39	62	105	114	47	70	50	55	1.086	156	972	.829	.806	62	76	369	383	0	176	62	114	1.089	.918	.123	.123
18	193	251	38	62	155	189	46	69	67	67	1.24	156	933	1.018	.846	62	76	386	400	0	252	62	190	1.223	.818	.29	.29
19	120	145	38	62	82	83	46	70	60	57	1.058	156	969	.86	.766	62	76	403	417	0	145	62	83	1.015	.985	.022	.022
20	84	101	39	61	45	40	45	66	46	42	1.043	156	938	.552	.595	63	77	422	436	0	101	61	40	.891	1.122	-.166	-.166
!sample_table_end
