^SAMPLE = GSM73704
!Sample_title = 206A vs NF (svi045)
!Sample_geo_accession = GSM73704
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 206A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 206A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-04/4482.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	187	190	39	49	148	141	40	51	73	73	.946	156	1157	.867	.821	112	126	127	141	0	237	61	176	1.19	.84	.251	.251
2	197	221	40	50	157	171	41	52	64	65	1.043	156	1009	1.006	.942	110	124	145	159	0	276	62	214	1.36	.735	.444	.444
3	168	176	41	51	127	125	43	54	69	70	1	156	1009	.858	.902	110	124	162	176	0	220	64	156	1.229	.813	.298	.298
4	158	164	41	53	117	111	44	57	68	67	.962	156	1051	.83	.882	110	124	179	193	0	205	66	139	1.185	.844	.245	.245
5	220	222	41	54	179	168	43	57	76	80	.935	156	1024	.855	.919	110	124	198	212	0	277	67	210	1.172	.853	.229	.229
6	134	143	40	54	94	89	42	56	66	62	.952	156	944	.785	.874	112	126	214	228	0	179	67	111	1.183	.846	.242	.242
7	252	270	39	54	213	216	41	58	76	75	1.067	156	982	.915	.933	110	124	233	247	0	337	67	270	1.267	.79	.341	.341
8	142	153	38	53	104	100	39	56	62	57	.893	156	968	.806	.684	109	123	250	264	0	191	66	125	1.201	.833	.264	.264
9	151	146	39	53	112	93	41	54	64	64	.835	156	969	.662	.868	109	123	268	282	0	182	66	116	1.037	.964	.053	.053
10	164	184	42	53	122	131	44	56	55	64	1.1	156	983	.916	.93	109	123	285	299	0	230	66	164	1.341	.746	.423	.423
11	251	300	50	62	201	238	54	69	60	67	1.198	156	990	1.084	.94	109	123	302	316	0	375	77	297	1.479	.676	.564	.564
12	382	441	82	103	300	338	481	1174	78	73	1.104	156	992	1.116	.955	109	123	321	335	0	551	129	422	1.407	.711	.493	.493
13	762	1609	177	203	585	1406	721	1754	87	90	1.832	156	934	2.41	.876	109	123	339	353	-100	2010	254	1756	3.002	.333		1.586
14	475	674	91	113	384	561	330	668	99	98	1.421	156	1025	1.207	.79	107	121	354	368	-100	842	141	701	1.825	.548		.868
15	217	239	54	67	163	172	116	148	53	53	1.029	156	983	.96	.932	109	123	375	389	0	298	84	215	1.318	.759	.398	.398
16	105	122	39	51	66	71	42	55	61	57	1.027	156	946	.857	.849	108	122	392	406	0	152	64	89	1.344	.744	.426	.426
17	113	141	41	57	72	84	44	64	59	55	1.217	156	929	1.044	.857	108	122	409	423	0	176	71	105	1.457	.686	.543	.543
18	193	204	42	61	151	143	45	71	58	66	.947	156	909	.837	.931	108	122	427	441	0	255	76	179	1.183	.845	.242	.242
19	131	166	41	57	90	109	44	66	53	57	1.243	156	917	1.046	.873	108	122	444	458	0	207	71	136	1.513	.661	.597	.597
20	80	100	40	59	40	41	41	60	39	39	1.071	156	948	.862	.836	108	122	461	475	0	125	74	51	1.28	.781	.356	.356
!sample_table_end
