^SAMPLE = GSM73727
!Sample_title = 111A vs NF (svi034)
!Sample_geo_accession = GSM73727
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 111A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 111A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3652.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	1081	1016	106	130	975	886	115	139	81	83	.906	137	1289	.808	.917	70	83	78	91	0	1143	146	997	1.022	.978	.032	.032
2	1400	1419	107	131	1293	1288	112	136	85	82	.994	137	1077	.884	.914	70	83	95	108	0	1596	147	1449	1.121	.892	.164	.164
3	825	762	109	132	716	630	123	145	78	76	.897	137	1109	.768	.914	70	83	112	125	0	857	148	709	.99	1.01	-.015	-.015
4	753	715	112	134	641	581	125	146	72	78	.95	137	1149	.791	.901	69	82	132	145	0	804	151	654	1.02	.981	.028	.028
5	878	774	113	130	765	644	137	151	82	84	.828	137	1090	.713	.87	70	83	149	162	0	871	146	724	.947	1.056	-.079	-.079
6	957	851	114	127	843	724	222	295	79	86	.856	137	1075	.737	.893	69	82	168	181	0	957	143	814	.966	1.035	-.05	-.05
7	1030	947	113	127	917	820	201	280	86	89	.878	137	1059	.765	.826	69	82	184	197	0	1065	143	922	1.006	.994	.008	.008
8	1257	1098	111	127	1146	971	113	131	81	82	.886	137	1067	.734	.921	69	82	202	215	0	1235	143	1092	.953	1.049	-.069	-.069
9	1194	1089	111	128	1083	961	115	132	81	82	.905	137	1062	.798	.925	69	82	219	232	0	1225	144	1081	.998	1.002	-.003	-.003
10	1260	1143	112	123	1148	1020	116	129	79	79	.934	137	1050	.805	.942	69	82	238	251	0	1286	138	1147	.999	1.001	-.001	-.001
11	802	765	112	124	690	641	117	162	74	78	.955	137	1058	.851	.922	69	82	254	267	0	861	139	721	1.045	.957	.063	.063
12	741	1024	114	125	627	899	119	164	80	86	1.479	137	1083	1.308	.945	69	82	272	285	0	1152	141	1011	1.613	.62	.69	.69
13	784	734	115	125	669	609	120	164	70	75	.866	137	1049	.821	.912	69	82	291	304	0	826	141	685	1.024	.977	.034	.034
14	659	678	112	124	547	554	116	128	66	67	1.023	137	1083	.892	.919	67	80	308	321	0	763	139	623	1.139	.878	.188	.188
15	927	882	111	124	816	758	113	126	71	69	.94	137	1032	.813	.891	67	80	327	340	0	992	139	853	1.045	.957	.063	.063
16	593	522	113	124	480	398	113	127	69	68	.885	137	1038	.755	.891	67	80	343	356	0	587	139	448	.933	1.072	-.101	-.101
17	546	482	113	124	433	358	115	130	77	78	.82	137	1067	.666	.881	67	80	361	374	0	542	139	403	.93	1.075	-.105	-.105
18	651	662	113	125	538	537	118	131	81	84	1.004	137	1049	.871	.883	67	80	378	391	0	745	141	604	1.123	.891	.167	.167
19	542	507	114	125	428	382	115	130	64	67	.813	137	1081	.762	.888	67	80	396	409	0	570	141	430	1.004	.996	.006	.006
20	763	659	115	125	648	534	116	130	65	72	.836	112	1086	.701	.923	67	79	415	427	0	741	141	601	.927	1.079	-.109	-.109
!sample_table_end
