^SAMPLE = GSM751074
!Sample_title = Ovarian cancer tissue from Taiwan LA805
!Sample_geo_accession = GSM751074
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 29 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: Serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method. Tumor RNAs were extracted by using Qiazol followed by column clean-up using miRNeasy kit (Qiagen).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:  Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap CHB using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM751nnn/GSM751074/suppl/GSM751074.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM751nnn/GSM751074/suppl/GSM751074.CNCHP.gz
!Sample_series_id = GSE30300
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	0.123055	2.083575	nan	nan
CN_473964	2.000000	0.295878	2.083444	nan	nan
CN_473965	2.000000	0.275018	2.083417	nan	nan
CN_473981	2.000000	0.199538	2.081456	nan	nan
CN_473982	2.000000	0.078988	2.081425	nan	nan
CN_497981	2.000000	-0.153983	2.063939	nan	nan
CN_502615	2.000000	-0.239831	2.040961	nan	nan
CN_502613	2.000000	0.179243	2.040854	nan	nan
CN_502614	2.000000	-0.405776	2.040292	nan	nan
CN_502616	2.000000	-0.048381	2.040263	nan	nan
CN_502843	2.000000	-0.036741	2.019449	nan	nan
CN_466171	2.000000	0.503103	2.464219	nan	nan
CN_468414	2.000000	0.184920	2.464382	nan	nan
CN_468412	2.000000	0.262984	2.464419	nan	nan
CN_468413	2.000000	-0.414729	2.464425	nan	nan
CN_470565	2.000000	-0.128368	2.464623	nan	nan
CN_468424	2.000000	0.244512	2.467321	nan	nan
CN_468425	2.000000	0.523365	2.467346	nan	nan
CN_460512	2.000000	0.940527	6.306315	nan	nan
CN_460513	2.000000	0.901235	6.306315	nan	nan
!sample_table_end
