^SAMPLE = GSM751051
!Sample_title = Ovarian cancer tissue from Taiwan LB004
!Sample_geo_accession = GSM751051
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 29 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: Serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method. Tumor RNAs were extracted by using Qiazol followed by column clean-up using miRNeasy kit (Qiagen).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:  Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap CHB using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM751nnn/GSM751051/suppl/GSM751051.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM751nnn/GSM751051/suppl/GSM751051.CNCHP.gz
!Sample_series_id = GSE30300
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	1.000000	-0.626491	1.116336	nan	nan
CN_473964	1.000000	-0.103243	1.116227	nan	nan
CN_473965	1.000000	0.061884	1.116204	nan	nan
CN_473981	1.000000	-0.962202	1.114561	nan	nan
CN_473982	1.000000	0.207078	1.114535	nan	nan
CN_497981	1.000000	0.475284	1.100071	nan	nan
CN_502615	1.000000	-1.033678	1.081639	nan	nan
CN_502613	1.000000	-0.380977	1.081555	nan	nan
CN_502614	1.000000	-0.828430	1.081113	nan	nan
CN_502616	0.000000	-2.320749	1.081090	nan	nan
CN_502843	3.000000	0.258387	1.065114	nan	nan
CN_466171	3.000000	1.200300	3.562383	nan	nan
CN_468414	3.000000	0.471760	3.562465	nan	nan
CN_468412	3.000000	0.388209	3.562483	nan	nan
CN_468413	3.000000	0.181889	3.562487	nan	nan
CN_470565	3.000000	-0.156152	3.562586	nan	nan
CN_468424	3.000000	0.500628	3.563951	nan	nan
CN_468425	3.000000	0.655880	3.563964	nan	nan
CN_460512	3.000000	0.884169	5.941068	nan	nan
CN_460513	3.000000	0.861909	5.941068	nan	nan
!sample_table_end
