^SAMPLE = GSM751047
!Sample_title = Ovarian cancer tissue from Taiwan LA543
!Sample_geo_accession = GSM751047
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 29 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: Serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method. Tumor RNAs were extracted by using Qiazol followed by column clean-up using miRNeasy kit (Qiagen).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:  Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap CHB using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM751nnn/GSM751047/suppl/GSM751047.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM751nnn/GSM751047/suppl/GSM751047.CNCHP.gz
!Sample_series_id = GSE30300
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	0.496598	2.242326	nan	nan
CN_473964	3.000000	0.286401	2.242032	nan	nan
CN_473965	3.000000	0.363978	2.241971	nan	nan
CN_473981	3.000000	0.391401	2.237560	nan	nan
CN_473982	3.000000	0.452764	2.237491	nan	nan
CN_497981	3.000000	0.354579	2.198526	nan	nan
CN_502615	2.000000	-0.626867	2.148389	nan	nan
CN_502613	2.000000	-0.434700	2.148159	nan	nan
CN_502614	2.000000	-0.447874	2.146950	nan	nan
CN_502616	2.000000	-0.403324	2.146887	nan	nan
CN_502843	2.000000	0.399894	2.102695	nan	nan
CN_466171	2.000000	0.855627	3.006055	nan	nan
CN_468414	2.000000	-0.769956	3.006320	nan	nan
CN_468412	2.000000	0.232592	3.006379	nan	nan
CN_468413	2.000000	0.556083	3.006390	nan	nan
CN_470565	2.000000	0.221811	3.006710	nan	nan
CN_468424	2.000000	0.362487	3.011074	nan	nan
CN_468425	2.000000	0.833892	3.011116	nan	nan
CN_460512	2.000000	0.560661	3.047566	nan	nan
CN_460513	2.000000	0.114835	3.047564	nan	nan
!sample_table_end
