^SAMPLE = GSM751055
!Sample_title = Ovarian cancer tissue from Taiwan LB333
!Sample_geo_accession = GSM751055
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 29 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: Serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method. Tumor RNAs were extracted by using Qiazol followed by column clean-up using miRNeasy kit (Qiagen).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:  Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap CHB using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM751nnn/GSM751055/suppl/GSM751055.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM751nnn/GSM751055/suppl/GSM751055.CNCHP.gz
!Sample_series_id = GSE30300
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	0.146332	2.982598	nan	nan
CN_473964	3.000000	0.336682	2.982707	nan	nan
CN_473965	3.000000	0.324281	2.982730	nan	nan
CN_473981	3.000000	0.356539	2.984371	nan	nan
CN_473982	3.000000	0.193894	2.984397	nan	nan
CN_497981	3.000000	0.061879	2.999384	nan	nan
CN_502615	3.000000	0.528838	3.020087	nan	nan
CN_502613	3.000000	0.280805	3.020186	nan	nan
CN_502614	3.000000	0.390211	3.020707	nan	nan
CN_502616	3.000000	0.544904	3.020734	nan	nan
CN_502843	3.000000	0.433644	3.040591	nan	nan
CN_466171	3.000000	0.906057	1.771162	nan	nan
CN_468414	2.000000	-0.377244	1.771296	nan	nan
CN_468412	2.000000	-0.655603	1.771326	nan	nan
CN_468413	2.000000	-0.147991	1.771331	nan	nan
CN_470565	2.000000	-0.764271	1.771493	nan	nan
CN_468424	2.000000	0.286251	1.773705	nan	nan
CN_468425	2.000000	0.076002	1.773726	nan	nan
CN_460512	2.000000	-0.045459	2.313756	nan	nan
CN_460513	2.000000	0.279166	2.313756	nan	nan
!sample_table_end
