^SAMPLE = GSM185157
!Sample_title = Unknown primary site, Sarcoma, NOS (12430302)
!Sample_geo_accession = GSM185157
!Sample_status = Public on May 08 2007
!Sample_submission_date = Apr 27 2007
!Sample_last_update_date = May 07 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = TB0930DF1X10
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell Line SW872
!Sample_characteristics_ch1 = TB0930DF1X10
!Sample_growth_protocol_ch1 = Unknown primary site; Sarcoma, NOS
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_source_name_ch2 = pooled male
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = pooled male
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_hyb_protocol = DNA was resuspended and hybridized to the array for 72h at 37oC on a rotating platform. Additional details are found in: Greshock, J, Naylor, TL, Margolin, A, et al. 1-Mb resolution array-based comparative genomic hybridization using a BAC clone set optimized for cancer gene analysis. Genome Res 2004; 14: 179-87
!Sample_scan_protocol = Images were scanned with an Axon 4500 microarray scanner (Axon, Union City, CA) and analyzed with GenePix 3.0 software (Axon).
!Sample_description = Unknown primary site; Sarcoma, NOS; University of Pennsylvania; 11/19/2002
!Sample_data_processing = All spots were subjected to a pin-tip normalization.
!Sample_platform_id = GPL4894
!Sample_contact_name = Joel,,Greshock
!Sample_contact_department = Translational Medicine, Oncology
!Sample_contact_institute = GlaxoSmithKline
!Sample_contact_address = 2301 Renaissance Blvd.
!Sample_contact_city = King of Prussia
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19406
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM185nnn/GSM185157/suppl/GSM185157.gpr.gz
!Sample_series_id = GSE7692
!Sample_data_row_count = 2927
#ID_REF = 
#SLIDE = Slide/Exeriment Identifier
#Dia = Spot Diameter in Pixels
#F635_Median = Median foreground measurement of Cy5 channel
#F635_Mean = Mean foreground measurement of Cy5 channel
#F635_SD = Standard Deviation of foreground measurement of Cy5 channel
#B635_Median = Median background of Cy5 channel
#B635_Mean = Mean background of Cy5 channel
#B635_SD = Standard deviation of background of Cy5 channel
#PCT_GT_B635_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B635_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F635_PCT_Sat = Percent of pixels that are saturated for Cy5 channel
#F532_Median = Median foreground measurement of Cy3 channel
#F532_Mean = Mean foreground measurement of Cy3 channel
#F532_SD = Standard Deviation of foreground measurement of Cy3 channel
#B532_Median = Median background of Cy3 channel
#B532_Mean = Mean background of Cy3 channel
#B532_SD = Standard deviation of background of Cy3 channel
#PCT_GT_B532_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B532_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F532_PCT_Sat = Percent of pixels that are saturated for Cy3 channel
#Ratio_of_Medians_532_635 = Ratio of median pixel values (Cy3/Cy5)
#Ratio_of_Means_532_635 = Ratio of mean pixel values (Cy3/Cy5)
#Median_of_Ratios_532_635 = Median of all individual pixel ratios (Cy3/Cy5)
#Mean_of_Ratios_532_635 = Mean of all individual pixel ratios (Cy3/Cy5)
#Ratios_SD_532_635 = Standard deviation of all individual pixel ratios (Cy3/Cy5)
#Rgn_Ratio_532_635 = Red to green ratio
#Rgn_R2_532_635 = Red to green correlation
#F_Pixels = The number of pixels analyzed as foreground (both Cy3 and Cy5 uses same exact pixels)
#B_Pixels = The number of pixels analyzed as background (same for Cy3 and Cy5)
#Sum_of_Medians = Sum of Pixel intensity medians
#Sum_of_Means = Sum of Pixel intensity means
#Log_Ratio_532_635 = Log base 2 of the Cy3/Cy5 ratio
#F635_Median_B635 = Median Foreground intensity minus Background intensity, Cy5 channel
#F532_Median_B532 = Median Foreground intensity minus Background intensity, Cy3 channel
#F635_Mean_B635 = Mean Foreground intensity minus Background intensity, Cy5 channel
#F532_Mean_B532 = Mean Foreground intensity minus Background intensity, Cy3 channel
#Ratio_Median = Median Cy3/Cy5 ratio (using the Background corrected ratio of medians) for that specific print tip
#Cy3_corrected = Adjusted background corrected intensity (by print tip)= F532_Median_B532 / Ratio_Median_Tip
#VALUE = log(GREENsignal/REDsignal) per feature (processed signals used).
#A = mean log intensity
#Sig_var_mean_Cy3 = Signal variation from mean intsity for Cy3 channel
#Sig_var_mean_Cy5 = Signal variation from mean intsity for Cy5 channel
#Mean_med_corr_Cy3 = Mean-Median correlation for Cy3 channel
#Mean_med_corr_Cy5 = Mean-Median correlation for Cy5 channel
!sample_table_begin
ID_REF	SLIDE	Dia	F635_Median	F635_Mean	F635_SD	B635_Median	B635_Mean	B635_SD	PCT_GT_B635_1SD	PCT_GT_B635_2SD	F635_PCT_Sat	F532_Median	F532_Mean	F532_SD	B532_Median	B532_Mean	B532_SD	PCT_GT_B532_1SD	PCT_GT_B532_2SD	F532_PCT_Sat	Ratio_of_Medians_532_635	Ratio_of_Means_532_635	Median_of_Ratios_532_635	Mean_of_Ratios_532_635	Ratios_SD_532_635	Rgn_Ratio_532_635	Rgn_R2_532_635	F_Pixels	B_Pixels	Sum_of_Medians	Sum_of_Means	Log_Ratio_532_635	F635_Median_B635	F532_Median_B532	F635_Mean_B635	F532_Mean_B532	Ratio_Median	Cy3_corrected	VALUE	A	Sig_var_mean_Cy3	Sig_var_mean_Cy5	Mean_med_corr_Cy3	Mean_med_corr_Cy5
RP11-458D3	12430302	215	7000.5	7373	3336	135.5	172.5	163	100	99	0	8778.5	9302	4125.5	516	563	341.5	99.5	98.5	0	1.2085	1.2205	1.2255	1.2055	1.271	1.237	0.959	354	991.5	15127.5	16023.5	0.269	6865	8262.5	7237.5	8786	1.498	5515.68758344459	0.80672793155282	12.8774717171002	0.560551729887237	0.55427509856812	0.935182501148126	0.953040948896852
RP11-67E18	12430302	235	11393	11219	2864	145.5	186	196.5	100	99.5	0	15557	15230.5	3859	699.5	742.5	375.5	100	100	0	1.321	1.3125	1.3035	1.3185	1.1545	1.3265	0.971	426	1289	26105	25604.5	0.4015	11247.5	14857.5	11073.5	14531	1.2795	11611.9577960141	1.03240664160921	13.6579185305015	0.74720398461743	0.744158185335106	0.978303955073699	0.984527855832329
RP11-291C17	12430302	220	11563	11283.5	3985.5	149.5	183	192	100	99.5	0	17473	17224.5	4995	528	556.5	256	99.5	99.5	0	1.486	1.501	1.52	1.518	1.1715	1.4745	0.948	392	1537.5	28358.5	27830.5	0.5715	11413.5	16945	11134	16696.5	1.398	12120.886981402	1.06303414697409	13.7572565749659	0.708002390524171	0.641519006409031	0.979116389159617	0.977477195451514
RP11-506N24	12430302	220	10727	10452.5	2953.5	165	220	256	100	100	0	14184	13956.5	3814	588.5	639	304.5	100	100	0	1.2945	1.307	1.307	1.313	1.162	1.31	0.9805	392	973	24157.5	23655.5	0.372	10562	13595.5	10287.5	13368	1.398	9724.96423462088	0.92617418592682	13.5301472757833	0.72395509667767	0.712124118126177	0.982427750998296	0.976512637936478
RP11-498J1	12430302	210	6829	6598	2360	126	162	152.5	100	100	0	11269	11027.5	3839	518.5	553.5	235	100	100	0	1.615	1.633	1.633	1.6325	1.202	1.6655	0.956	316	1559	17453.5	16981	0.689	6703	10750.5	6472	10509	1.447	7429.50932964755	1.11610929598659	13.0439419039582	0.649304600074233	0.641236859680109	0.977722719032445	0.966788844816793
RP11-335F1	12430302	210	7126	7277.5	2603.5	162.5	217.5	372	100	100	0	9642	9502.5	3151.5	720.5	765.5	497	100	100	0	1.2805	1.233	1.2375	1.2295	1.1505	1.245	0.9665	316	1191.5	15885	15897	0.357	6963.5	8921.5	7115	8782	1.3095	6812.90568919435	0.978112168317332	12.943834202427	0.668616880179824	0.643164656637633	0.974560415122627	0.979401006211485
RP11-501C13	12430302	220	4252	5114.5	3455	196.5	335.5	777	99	95.5	0	5775	6789.5	4200.5	605	771.5	962	98.5	96	0	1.2935	1.267	1.271	1.262	1.25	1.27	0.939	392	1064	9225.5	11102.5	0.369	4055.5	5170	4918	6184.5	1.398	3698.14020028613	0.925251670382955	12.1282322862013	0.413969512400884	0.362773694113395	0.853572217650886	0.835373102422794
RP11-367E10	12430302	205	9770	10196	3526.5	162.5	204.5	218	100	100	0	15145	15673.5	4375	667.5	699	294	100	100	0	1.507	1.4955	1.506	1.51	1.131	1.474	0.9615	316	1209.5	24085	25039.5	0.5915	9607.5	14477.5	10033.5	15006	1.3095	11055.7464681176	1.15085110875554	13.5257035015164	0.721192143563905	0.654879276528347	0.964804009442053	0.957722104456703
RP11-338J16	12430302	200	5331	6297	3299.5	148.5	264.5	574.5	99	96.5	0	7180	8556	4365.5	612.5	761	830	99	96	0	1.2705	1.2925	1.3	1.2815	1.1915	1.3155	0.9725	316	1536.5	11750	14092	0.3455	5182.5	6567.5	6148.5	7943.5	1.369	4797.2972972973	0.928146841630443	12.4872368971625	0.496504183657032	0.474874833164675	0.838194518266539	0.851998601680328
RP11-490K2	12430302	200	12613	12496	2837	129.5	150.5	117	100	100	0	14350	14335.5	2972	512	530	191	100	100	0	1.113	1.1225	1.113	1.1315	1.164	1.12	0.9735	316	1204	26321.5	26190	0.153	12483.5	13838	12366.5	13823.5	1.447	9563.23427781619	0.769134175036603	13.678309905833	0.792352235945809	0.770993813589751	0.998539138490623	0.990251465589093
RP11-491P10	12430302	230	34120.5	35008	7763.5	178.5	520	1853.5	100	100	0	39086.5	39642	8373.5	730	1217	2841.5	100	100	0	1.13	1.117	1.1185	1.119	1.0745	1.119	0.9895	392	953	72298.5	73741.5	0.1765	33942	38356.5	34829.5	38912	1.2795	29977.7256740914	0.883214177517566	15.1381281045818	0.788214596038397	0.777727445018859	0.985941819065898	0.974426517438396
RP11-492D3	12430302	220	8301.5	8445.5	2995.5	158.5	210.5	298.5	100	99.5	0	11003.5	11325.5	3623	605	662.5	443.5	100	99.5	0	1.281	1.3	1.299	1.3135	1.184	1.293	0.97	392	993.5	18541.5	19007.5	0.3565	8143	10398.5	8287	10720.5	1.398	7438.12589413447	0.916124150141447	13.1557704873014	0.68395049217066	0.650380156973112	0.972345406980821	0.972784328049332
RP11-541N19	12430302	210	6706	6870.5	3402	147.5	180	142	100	100	0	9139	9397.5	4368	702.5	721	216.5	100	100	0	1.2835	1.2935	1.297	1.291	1.1785	1.316	0.968	316	1170.5	14995	15418	0.356	6558.5	8436.5	6723	8695	1.3095	6442.53531882398	0.979847087947509	12.8562505533738	0.530108716727832	0.504730309162337	0.966473863085622	0.966753837777689
RP11-25L9	12430302	205	12552.5	12872	3955.5	175	255.5	396	100	100	0	17373	17754	4602.5	687.5	784.5	565.5	100	100	0	1.348	1.344	1.3435	1.3565	1.128	1.331	0.977	316	1072	29063	29763.5	0.4305	12377.5	16685.5	12697	17066.5	1.343	12424.0506329114	1.00378930053511	13.8106064288073	0.740863223675767	0.692931265854572	0.977627767776457	0.974893708359678
RP11-518H12	12430302	220	4712.5	4809.5	2353.5	153	208	266.5	99	99	0	6945	7166	3359	562.5	715	1386.5	96	89.5	0	1.4075	1.424	1.426	1.42	1.28	1.552	0.858	392	1040	10942	11260	0.4925	4559.5	6382.5	4656.5	6603.5	1.498	4260.68090787717	0.93966043557995	12.3748740217058	0.543680458198875	0.521512771502351	0.971212353292364	0.98271868875824
RP11-35P20	12430302	210	17953	18230.5	3838.5	169	215	226	100	100	0	18166	18271	3561	715.5	754.5	323	100	100	0	0.9805	0.9715	0.965	0.977	1.1315	0.9685	0.981	316	983	35234.5	35617	-0.0305	17784	17450.5	18061.5	17555.5	1.254	13915.8692185008	0.782087481236681	14.1030801028937	0.805602059190175	0.789867003131409	0.994041917561054	0.98473298000721
