^SAMPLE = GSM185473
!Sample_title = Unknown primary site, Melanoma, NOS (13111677)
!Sample_geo_accession = GSM185473
!Sample_status = Public on May 08 2007
!Sample_submission_date = Apr 27 2007
!Sample_last_update_date = May 07 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = TB3075DF1T10
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Tissue
!Sample_characteristics_ch1 = TB3075DF1T10
!Sample_growth_protocol_ch1 = Unknown primary site; Melanoma, NOS
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_source_name_ch2 = pooled reference
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = pooled reference
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_hyb_protocol = DNA was resuspended and hybridized to the array for 72h at 37oC on a rotating platform. Additional details are found in: Greshock, J, Naylor, TL, Margolin, A, et al. 1-Mb resolution array-based comparative genomic hybridization using a BAC clone set optimized for cancer gene analysis. Genome Res 2004; 14: 179-87
!Sample_scan_protocol = Images were scanned with an Axon 4500 microarray scanner (Axon, Union City, CA) and analyzed with GenePix 3.0 software (Axon).
!Sample_description = Unknown primary site; Melanoma, NOS; University of Pennsylvania; 1/11/2005
!Sample_data_processing = All spots were subjected to a pin-tip normalization.
!Sample_platform_id = GPL4894
!Sample_contact_name = Joel,,Greshock
!Sample_contact_department = Translational Medicine, Oncology
!Sample_contact_institute = GlaxoSmithKline
!Sample_contact_address = 2301 Renaissance Blvd.
!Sample_contact_city = King of Prussia
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19406
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM185nnn/GSM185473/suppl/GSM185473.gpr.gz
!Sample_series_id = GSE7692
!Sample_data_row_count = 3869
#ID_REF = 
#SLIDE = Slide/Exeriment Identifier
#Dia = Spot Diameter in Pixels
#F635_Median = Median foreground measurement of Cy5 channel
#F635_Mean = Mean foreground measurement of Cy5 channel
#F635_SD = Standard Deviation of foreground measurement of Cy5 channel
#B635_Median = Median background of Cy5 channel
#B635_Mean = Mean background of Cy5 channel
#B635_SD = Standard deviation of background of Cy5 channel
#PCT_GT_B635_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B635_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F635_PCT_Sat = Percent of pixels that are saturated for Cy5 channel
#F532_Median = Median foreground measurement of Cy3 channel
#F532_Mean = Mean foreground measurement of Cy3 channel
#F532_SD = Standard Deviation of foreground measurement of Cy3 channel
#B532_Median = Median background of Cy3 channel
#B532_Mean = Mean background of Cy3 channel
#B532_SD = Standard deviation of background of Cy3 channel
#PCT_GT_B532_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B532_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F532_PCT_Sat = Percent of pixels that are saturated for Cy3 channel
#Ratio_of_Medians_532_635 = Ratio of median pixel values (Cy3/Cy5)
#Ratio_of_Means_532_635 = Ratio of mean pixel values (Cy3/Cy5)
#Median_of_Ratios_532_635 = Median of all individual pixel ratios (Cy3/Cy5)
#Mean_of_Ratios_532_635 = Mean of all individual pixel ratios (Cy3/Cy5)
#Ratios_SD_532_635 = Standard deviation of all individual pixel ratios (Cy3/Cy5)
#Rgn_Ratio_532_635 = Red to green ratio
#Rgn_R2_532_635 = Red to green correlation
#F_Pixels = The number of pixels analyzed as foreground (both Cy3 and Cy5 uses same exact pixels)
#B_Pixels = The number of pixels analyzed as background (same for Cy3 and Cy5)
#Sum_of_Medians = Sum of Pixel intensity medians
#Sum_of_Means = Sum of Pixel intensity means
#Log_Ratio_532_635 = Log base 2 of the Cy3/Cy5 ratio
#F635_Median_B635 = Median Foreground intensity minus Background intensity, Cy5 channel
#F532_Median_B532 = Median Foreground intensity minus Background intensity, Cy3 channel
#F635_Mean_B635 = Mean Foreground intensity minus Background intensity, Cy5 channel
#F532_Mean_B532 = Mean Foreground intensity minus Background intensity, Cy3 channel
#Ratio_Median = Median Cy3/Cy5 ratio (using the Background corrected ratio of medians) for that specific print tip
#Cy3_corrected = Adjusted background corrected intensity (by print tip)= F532_Median_B532 / Ratio_Median_Tip
#VALUE = log(GREENsignal/REDsignal) per feature (processed signals used).
#A = mean log intensity
#Sig_var_mean_Cy3 = Signal variation from mean intsity for Cy3 channel
#Sig_var_mean_Cy5 = Signal variation from mean intsity for Cy5 channel
#Mean_med_corr_Cy3 = Mean-Median correlation for Cy3 channel
#Mean_med_corr_Cy5 = Mean-Median correlation for Cy5 channel
!sample_table_begin
ID_REF	SLIDE	Dia	F635_Median	F635_Mean	F635_SD	B635_Median	B635_Mean	B635_SD	PCT_GT_B635_1SD	PCT_GT_B635_2SD	F635_PCT_Sat	F532_Median	F532_Mean	F532_SD	B532_Median	B532_Mean	B532_SD	PCT_GT_B532_1SD	PCT_GT_B532_2SD	F532_PCT_Sat	Ratio_of_Medians_532_635	Ratio_of_Means_532_635	Median_of_Ratios_532_635	Mean_of_Ratios_532_635	Ratios_SD_532_635	Rgn_Ratio_532_635	Rgn_R2_532_635	F_Pixels	B_Pixels	Sum_of_Medians	Sum_of_Means	Log_Ratio_532_635	F635_Median_B635	F532_Median_B532	F635_Mean_B635	F532_Mean_B532	Ratio_Median	Cy3_corrected	VALUE	A	Sig_var_mean_Cy3	Sig_var_mean_Cy5	Mean_med_corr_Cy3	Mean_med_corr_Cy5
RP11-458D3	13111677	150	27885.5	25576.5	7739	792	1243.5	2881	99.5	97	0	24830	22831	7123.5	668.5	961.5	1863	99.5	99	0	0.8925	0.8935	0.8865	0.887	1.2425	0.8855	0.95	156	627	51255	46947	-0.165	27093.5	24161.5	24784.5	22162.5	0.831	29075.2105896511	1.07394324928863	14.6427715595251	0.682148552835902	0.692641950996587	0.91645139214127	0.916033018980651
RP11-69E9	13111677	150	35891	36351.5	7226	747.5	955.5	1707.5	100	100	0	34287.5	35165.5	7512	679	819.5	1161	100	100	0	0.962	0.976	0.9775	0.971	1.182	0.999	0.9645	156	741.5	68752	70090.5	-0.058	35143.5	33608.5	35604	34486.5	0.922	36451.7353579176	1.04347818257062	15.064609934474	0.786671207449477	0.802352325833114	0.974262467745958	0.987558649719578
RP11-67E18	13111677	115	2368.5	2400	785.5	779	848	397	96	86	0	2392.5	2415	891.5	787	851.5	418.5	95.5	83.5	0	1.0115	1.0025	1.024	0.975	1.7985	1.0395	0.6385	100	538.5	3195	3249	0.0165	1589.5	1605.5	1621	1628	0.973	1650.05138746145	1.03982999589818	10.6349255073308	0.630408142388994	0.67041404476083	0.970377715693467	0.98051968033874
RP11-291C17	13111677	150	11767.5	12633.5	3537	684	762.5	442.5	100	100	0	11976.5	12498	3289.5	656.5	711	367	100	100	0	1.063	1.0365	1.042	1.04	1.1825	1.0665	0.952	156	811	22403.5	23791	0.0835	11083.5	11320	11949.5	11841.5	0.95	11915.7894736842	1.11900679363044	13.2939600399773	0.725108426832564	0.711691594912315	0.951057987114689	0.926362686442437
RP11-506N24	13111677	140	14229	14004	2641	754.5	820	454	100	100	0	11211	11097	2154	683	729.5	343	100	100	0	0.7815	0.7865	0.7855	0.7895	1.228	0.7815	0.953	156	642.5	24002.5	23663.5	-0.3555	13474.5	10528	13249.5	10414	0.8825	11929.745042493	0.885765991587125	13.5393128751487	0.80627076061293	0.81228421502063	0.989246942319302	0.983585701097975
RP11-262N9	13111677	140	24728.5	22815.5	6616.5	765.5	842	474	100	100	0	24225	22394	6827	764	832	435	100	100	0	0.98	0.981	0.974	0.9585	1.2435	0.9895	0.974	156	660.5	47424	43680	-0.03	23963	23461	22050	21630	0.973	24112.0246659815	1.00679439654544	14.531752668354	0.694212350105275	0.709732983923648	0.921341894485525	0.920087519686796
RP11-498J1	13111677	140	16339.5	16768	4496.5	791.5	967.5	1230	100	100	0	15595.5	16267	4550	710	876	1169.5	99.5	99	0	0.9575	0.973	0.973	0.961	1.2525	0.979	0.953	156	653	30433.5	31533.5	-0.0625	15548	14885.5	15976.5	15557	0.9195	16188.6895051659	1.04142629860037	13.8881741059796	0.720817966260519	0.732234563623383	0.955669955335481	0.965212755507865
RP11-335F1	13111677	155	6187	6307	1927.5	752	996.5	1164	98.5	91	0	6549.5	6712	2105.5	767.5	964	1071	99.5	95	0	1.098	1.1365	1.1295	1.1335	1.3315	1.139	0.85	182	607.5	11217	11499.5	0.132	5435	5782	5555	5944.5	0.973	5942.44604316547	1.12822139012988	12.246508107474	0.663936526710033	0.681401430847179	0.956823663090815	0.985482690666426
RP11-260B11	13111677	150	11228.5	11460.5	3160	771	1193.5	2589	99	84.5	0	7659	7843	2308.5	691.5	1024	2221	95.5	64	0	0.6665	0.669	0.6575	0.662	1.236	0.7325	0.9205	156	695.5	17425	17841	-0.586	10457.5	6967.5	10689.5	7151.5	0.863	8073.58053302433	0.772030411880837	13.0593219996241	0.705755405975723	0.724253072108203	0.97426662224175	0.97835351412965
RP11-367E10	13111677	155	11914	11917.5	2788.5	760	892	724	100	100	0	8654.5	8956.5	2723.5	755.5	863	692.5	100	99.5	0	0.713	0.737	0.7265	0.7195	1.2355	0.7735	0.931	182	618	19053	19358.5	-0.493	11154	7899	11157.5	8201	0.973	8118.19116135663	0.732429613129834	13.1940383116826	0.696311607698322	0.766729119576862	0.963751877850903	0.981899976690474
CTD-2341I10	13111677	150	13018.5	13620.5	3381.5	801	1039.5	937.5	100	99.5	0	12960	13654.5	3184.5	734.5	902.5	870	100	100	0	1.0205	1.0265	1.0355	1.0315	1.2155	1.0335	0.95	156	656	24443	25739.5	0.0265	12217.5	12225.5	12819.5	12920	0.922	13259.7613882863	1.10694133235805	13.5066425494859	0.767710407143531	0.76059935742548	0.947028739096298	0.952738033116871
RP11-490K2	13111677	145	17832	17710.5	6155	768	1006.5	1336	100	99.5	0	11361	11189.5	4073	671.5	821	928.5	99.5	97.5	0	0.6265	0.6205	0.626	0.6115	1.3235	0.6315	0.9195	156	686.5	27753.5	27460.5	-0.6755	17064	10689.5	16942.5	10518	0.8555	12495.0321449445	0.732073204162927	13.7208762295727	0.634794412483981	0.652022426011524	0.983529650960906	0.987052101495052
RP11-491P10	13111677	135	22894.5	22244.5	4153	762	942	1525.5	100	99.5	0	22988.5	21893.5	4536	768.5	968	1919	99.5	99.5	0	1.004	0.9835	0.986	0.973	1.1485	0.992	0.9745	138	627	44352.5	42607.5	0.006	22132.5	22220	21482.5	21125	0.973	22836.5878725591	1.03186290351628	14.4363807754053	0.791771881438057	0.813187540762855	0.951391029102024	0.971144683836048
RP11-43H17	13111677	150	12815.5	13316.5	3163	757	972	930	100	100	0	13821	14373	3497	684.5	878	936	100	100	0	1.1295	1.1305	1.1285	1.129	1.163	1.1475	0.95	156	689	25195	26248	0.1665	12058.5	13136.5	12559.5	13688.5	0.922	14247.8308026031	1.22512918673082	13.568319818497	0.755563119481809	0.76274560944952	0.963019978901598	0.964047008008382
RP11-492D3	13111677	155	15275.5	15090	4476.5	768.5	846.5	564.5	100	100	0	10444	10192.5	3450	739	803.5	472.5	100	100	0	0.6705	0.6625	0.6545	0.645	1.2525	0.6685	0.9465	182	587.5	24212	23775	-0.5765	14507	9705	14321.5	9453.5	0.973	9974.30626927031	0.689187764458431	13.5255958554609	0.663292843074285	0.706866111778911	0.973826531268904	0.985788168782585
RP11-97J12	13111677	150	18658.5	19830	5321.5	767	918	997	100	100	0	18661.5	19391.5	5198.5	781	900.5	1046	100	100	0	0.999	0.9765	0.9815	0.977	1.172	0.9925	0.959	156	686.5	35772	37673.5	-0.0015	17891.5	17880.5	19063	18610.5	0.973	18376.6700924975	1.02704889121578	14.1262955686686	0.731603011023757	0.731839418720605	0.960628366002035	0.938633706559696
