^SAMPLE = GSM186498
!Sample_title = Axillary lymph node, Melanoma, NOS (12521826)
!Sample_geo_accession = GSM186498
!Sample_status = Public on May 08 2007
!Sample_submission_date = May 02 2007
!Sample_last_update_date = May 07 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = TB0228DF2X10
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell Line Wm 858
!Sample_characteristics_ch1 = TB0228DF2X10
!Sample_growth_protocol_ch1 = Axillary lymph node; Melanoma, NOS
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_source_name_ch2 = pooled male
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = pooled male
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_hyb_protocol = DNA was resuspended and hybridized to the array for 72h at 37oC on a rotating platform. Additional details are found in: Greshock, J, Naylor, TL, Margolin, A, et al. 1-Mb resolution array-based comparative genomic hybridization using a BAC clone set optimized for cancer gene analysis. Genome Res 2004; 14: 179-87
!Sample_scan_protocol = Images were scanned with an Axon 4500 microarray scanner (Axon, Union City, CA) and analyzed with GenePix 3.0 software (Axon).
!Sample_description = Axillary lymph node; Melanoma, NOS; University of Pennsylvania; 1/31/2003
!Sample_data_processing = All spots were subjected to a pin-tip normalization.
!Sample_platform_id = GPL4894
!Sample_contact_name = Joel,,Greshock
!Sample_contact_department = Translational Medicine, Oncology
!Sample_contact_institute = GlaxoSmithKline
!Sample_contact_address = 2301 Renaissance Blvd.
!Sample_contact_city = King of Prussia
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19406
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM186nnn/GSM186498/suppl/GSM186498.gpr.gz
!Sample_series_id = GSE7692
!Sample_data_row_count = 2870
#ID_REF = 
#SLIDE = Slide/Exeriment Identifier
#Dia = Spot Diameter in Pixels
#F635_Median = Median foreground measurement of Cy5 channel
#F635_Mean = Mean foreground measurement of Cy5 channel
#F635_SD = Standard Deviation of foreground measurement of Cy5 channel
#B635_Median = Median background of Cy5 channel
#B635_Mean = Mean background of Cy5 channel
#B635_SD = Standard deviation of background of Cy5 channel
#PCT_GT_B635_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B635_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F635_PCT_Sat = Percent of pixels that are saturated for Cy5 channel
#F532_Median = Median foreground measurement of Cy3 channel
#F532_Mean = Mean foreground measurement of Cy3 channel
#F532_SD = Standard Deviation of foreground measurement of Cy3 channel
#B532_Median = Median background of Cy3 channel
#B532_Mean = Mean background of Cy3 channel
#B532_SD = Standard deviation of background of Cy3 channel
#PCT_GT_B532_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B532_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F532_PCT_Sat = Percent of pixels that are saturated for Cy3 channel
#Ratio_of_Medians_532_635 = Ratio of median pixel values (Cy3/Cy5)
#Ratio_of_Means_532_635 = Ratio of mean pixel values (Cy3/Cy5)
#Median_of_Ratios_532_635 = Median of all individual pixel ratios (Cy3/Cy5)
#Mean_of_Ratios_532_635 = Mean of all individual pixel ratios (Cy3/Cy5)
#Ratios_SD_532_635 = Standard deviation of all individual pixel ratios (Cy3/Cy5)
#Rgn_Ratio_532_635 = Red to green ratio
#Rgn_R2_532_635 = Red to green correlation
#F_Pixels = The number of pixels analyzed as foreground (both Cy3 and Cy5 uses same exact pixels)
#B_Pixels = The number of pixels analyzed as background (same for Cy3 and Cy5)
#Sum_of_Medians = Sum of Pixel intensity medians
#Sum_of_Means = Sum of Pixel intensity means
#Log_Ratio_532_635 = Log base 2 of the Cy3/Cy5 ratio
#F635_Median_B635 = Median Foreground intensity minus Background intensity, Cy5 channel
#F532_Median_B532 = Median Foreground intensity minus Background intensity, Cy3 channel
#F635_Mean_B635 = Mean Foreground intensity minus Background intensity, Cy5 channel
#F532_Mean_B532 = Mean Foreground intensity minus Background intensity, Cy3 channel
#Ratio_Median = Median Cy3/Cy5 ratio (using the Background corrected ratio of medians) for that specific print tip
#Cy3_corrected = Adjusted background corrected intensity (by print tip)= F532_Median_B532 / Ratio_Median_Tip
#VALUE = log(GREENsignal/REDsignal) per feature (processed signals used).
#A = mean log intensity
#Sig_var_mean_Cy3 = Signal variation from mean intsity for Cy3 channel
#Sig_var_mean_Cy5 = Signal variation from mean intsity for Cy5 channel
#Mean_med_corr_Cy3 = Mean-Median correlation for Cy3 channel
#Mean_med_corr_Cy5 = Mean-Median correlation for Cy5 channel
!sample_table_begin
ID_REF	SLIDE	Dia	F635_Median	F635_Mean	F635_SD	B635_Median	B635_Mean	B635_SD	PCT_GT_B635_1SD	PCT_GT_B635_2SD	F635_PCT_Sat	F532_Median	F532_Mean	F532_SD	B532_Median	B532_Mean	B532_SD	PCT_GT_B532_1SD	PCT_GT_B532_2SD	F532_PCT_Sat	Ratio_of_Medians_532_635	Ratio_of_Means_532_635	Median_of_Ratios_532_635	Mean_of_Ratios_532_635	Ratios_SD_532_635	Rgn_Ratio_532_635	Rgn_R2_532_635	F_Pixels	B_Pixels	Sum_of_Medians	Sum_of_Means	Log_Ratio_532_635	F635_Median_B635	F532_Median_B532	F635_Mean_B635	F532_Mean_B532	Ratio_Median	Cy3_corrected	VALUE	A	Sig_var_mean_Cy3	Sig_var_mean_Cy5	Mean_med_corr_Cy3	Mean_med_corr_Cy5
RP11-458D3	12521826	235	3771	4590	3070.5	487.5	604	231.5	100	98.5	0	2745	3281.5	2065.5	465.5	512.5	163.5	99	98	0	0.8	0.799	0.7915	0.8	1.5325	0.805	0.8675	426	873	5563	6918.5	-0.3835	3283.5	2279.5	4102.5	2816	0.773	2948.90038809832	1.03512288203128	11.3168504325242	0.389848181810311	0.374962804801589	0.819844093756653	0.819494890121069
RP11-291C17	12521826	235	15746.5	17293.5	9564	783.5	975	295.5	100	100	0	9860.5	11288	6718.5	582.5	629.5	189	100	100	0	0.62	0.649	0.63	0.6245	1.306	0.6605	0.9445	426	1402	24241	27215.5	-0.6895	14963	9278	16510	10705.5	0.7135	13003.5038542397	0.869187959909027	13.5176580868612	0.407236862259125	0.45047242086038	0.866500937031863	0.906715525996298
RP11-335F1	12521826	225	17474	20125	13323.5	947	3836	407	88	86.5	0.5	11011	12547.5	8424	666	2914.5	255.5	87.5	86	0	0.627	0.6185	0.6	0.6	1.638	0.633	0.932	392	1011	26872	31059.5	-0.6735	16527	10345	19178	11881.5	0.605	17099.173553719	1.03652821259483	13.3505528201482	0.259355320337979	0.26321401193195	0.803450277961232	0.793302405499242
RP11-367E10	12521826	225	19775.5	20323	11809	916.5	3727	412.5	87.5	85.5	0	14099	14897	9051.5	624.5	3157	239.5	88	86.5	0	0.715	0.741	0.72	0.7055	1.5385	0.7625	0.9225	392	924	32333.5	33679	-0.4835	18859	13474.5	19406.5	14272.5	0.605	22271.9008264463	1.18230568732987	13.9082520073338	0.329768174492752	0.357136101766546	0.940130242636019	0.973491627905642
RP11-338J16	12521826	200	991	1070	501	397	444	200	84	66	0	1021	1084	373	406	430	146	96	88	0	1.035	1.007	0.986	1.087	2.564	0.702	0.399	316	1416	1209	1351	0.05	594	615	673	678	0.694	886.167146974063	1.49186388379472	9.23938086051368	0.65590405904059	0.531775700934579	0.907079646017699	0.882615156017831
RP11-490K2	12521826	220	15400.5	16589	7645	571.5	662.5	248	99.5	99	0	13567	14621.5	6597	490	524	175	100	99.5	0	0.899	0.9065	0.9045	0.923	1.28	0.903	0.965	392	1124.5	27906	30149	-0.17	14829	13077	16017.5	14131.5	0.7335	17828.2208588957	1.22531470535193	13.7594069302224	0.549286265145101	0.544114214284902	0.925700561218219	0.932296797289203
RP11-491P10	12521826	260	49075	46296	17626.5	816.5	976	307.5	100	99.5	23	35019	36017	17640.5	608	671.5	193.5	100	100	6.5	0.714	0.778	0.71	0.7455	1.667	0.8225	0.876	540	550.5	82669.5	80888.5	-0.486	48258.5	34411	45479.5	35409	0.6085	56550.5341002465	1.17346924288727	15.308714955154	0.50875538924408	0.616890756887382	0.971176258894114	0.945417286118394
RP11-541N19	12521826	230	13991.5	14019.5	7772.5	817	2066	355.5	89	87.5	0	10860.5	10986	6388	615.5	1671.5	226.5	90	88	0	0.7875	0.7935	0.777	0.7535	1.4905	0.806	0.9575	392	929.5	23419.5	23573	-0.345	13174.5	10245	13202.5	10370.5	0.605	16933.8842975207	1.30186988697159	13.3347430554822	0.348099078072664	0.369133222790227	0.984287279719642	0.986718074518042
RP11-518H12	12521826	235	8315	8687	5440	457	516	208.5	99.5	98.5	0	5817.5	6598	4331.5	420.5	450.5	154.5	99	99	0	0.844	0.884	0.8735	0.862	1.4805	0.8965	0.9295	426	998.5	13255	14407.5	-0.3195	7858	5397	8230	6177.5	0.773	6981.88874514877	1.09186758594134	12.4670955982228	0.34037893327637	0.35898189364391	0.866405535613526	0.920763673647208
RP11-568A9	12521826	225	24997	26217	9293	660.5	735.5	269	100	100	0	18910	19869	7003	518.5	553.5	175.5	100	100	0	0.762	0.7625	0.7535	0.764	1.2095	0.7595	0.965	392	1318.5	42728	44907	-0.395	24336.5	18391.5	25556.5	19350.5	0.7135	25776.4540995095	1.06823551174105	14.3612236781583	0.646497239426835	0.644070614361951	0.949581137371194	0.950255730681674
RP11-148D23	12521826	245	27663.5	28808.5	11382.5	716	808	284.5	100	100	0	17997.5	18729.5	7377	554	594	174	100	100	0	0.648	0.648	0.641	0.649	1.207	0.643	0.9635	460	1314.5	44391	46268	-0.626	26947.5	17443.5	28092.5	18175.5	0.672	25957.5892857143	0.964431356588219	14.3993009124844	0.605160176847897	0.602987671726347	0.960359727129727	0.96064800088487
RP11-431C14,	12521826	235	14112.5	16492.5	9783.5	851	915	328	100	99.5	0	7554.5	8966	5448.5	564	595	182.5	100	100	0	0.529	0.537	0.5195	0.533	1.365	0.527	0.9165	426	806	20252	24043.5	-0.935	13261.5	6990.5	15641.5	8402	0.597	11709.3802345059	0.886111292889884	13.2270310122487	0.391570219320096	0.406784636666457	0.828656537402624	0.847741997324692
RP11-122C9	12521826	250	28230.5	30334.5	11542.5	898.5	3616.5	381	100	99.5	0.5	16138	17734.5	7637	662	2432	233.5	100	100	0	0.57	0.583	0.554	0.5795	1.33	0.5935	0.932	466	1374.5	42808	46508.5	-0.811	27332	15476	29436	17072.5	0.6085	25433.0320460148	0.937103982883214	14.2703954199585	0.566914382834331	0.6056550989522	0.900908823619386	0.921232401213508
RP11-301H6	12521826	240	6896	10279	9143	526	595	231	100	98	0	5414	7948	7117	476	522	162	98	98	0	0.775	0.766	0.734	0.743	1.564	0.767	0.927	460	682	11308	17225	-0.367	6370	4938	9753	7472	0.687	7187.77292576419	1.12837879525341	12.4533943891432	0.104554604932058	0.110516587216655	0.660867237687366	0.653132369527325
RP11-389B11	12521826	230	22718.5	21752	13278	652.5	816.5	272.5	100	99	0	16896.5	16681	10410	536	610.5	180	99.5	99	0	0.7545	0.773	0.7445	0.7605	1.46	0.7775	0.933	392	864	38426.5	37244.5	-0.4095	22066	16360.5	21099.5	16145	0.7135	22929.9229152067	1.05737105893082	14.1769576473712	0.377357367024019	0.391680368836723	0.916391520993676	0.912485069898094
RP11-350J24	12521826	240	27006	28247.5	11921	710.5	864	292	99.5	99.5	4	16946	18733	9749	526.5	602.5	181.5	99.5	99.5	1	0.628	0.6535	0.614	0.6335	1.403	0.6745	0.889	460	652.5	42715	45743.5	-0.6715	26295.5	16419.5	27537	18206.5	0.672	24433.7797619047	0.934611825806419	14.2412149097697	0.499079165770795	0.57673205776124	0.917281315904182	0.953482666767959
