^SAMPLE = GSM186537
!Sample_title = Nasopharyngeal wall, Embryonal rhabdomyosarcoma (12735532)
!Sample_geo_accession = GSM186537
!Sample_status = Public on May 08 2007
!Sample_submission_date = May 02 2007
!Sample_last_update_date = May 07 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = TB2022DF1T10
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Tissue
!Sample_characteristics_ch1 = TB2022DF1T10
!Sample_growth_protocol_ch1 = Nasopharyngeal wall; Embryonal rhabdomyosarcoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_source_name_ch2 = N0015DB6000
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = N0015DB6000
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_hyb_protocol = DNA was resuspended and hybridized to the array for 72h at 37oC on a rotating platform. Additional details are found in: Greshock, J, Naylor, TL, Margolin, A, et al. 1-Mb resolution array-based comparative genomic hybridization using a BAC clone set optimized for cancer gene analysis. Genome Res 2004; 14: 179-87
!Sample_scan_protocol = Images were scanned with an Axon 4500 microarray scanner (Axon, Union City, CA) and analyzed with GenePix 3.0 software (Axon).
!Sample_description = Nasopharyngeal wall; Embryonal rhabdomyosarcoma; University of Pennsylvania; 10/24/2003
!Sample_data_processing = All spots were subjected to a pin-tip normalization.
!Sample_platform_id = GPL4894
!Sample_contact_name = Joel,,Greshock
!Sample_contact_department = Translational Medicine, Oncology
!Sample_contact_institute = GlaxoSmithKline
!Sample_contact_address = 2301 Renaissance Blvd.
!Sample_contact_city = King of Prussia
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19406
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM186nnn/GSM186537/suppl/GSM186537.gpr.gz
!Sample_series_id = GSE7692
!Sample_data_row_count = 3190
#ID_REF = 
#SLIDE = Slide/Exeriment Identifier
#Dia = Spot Diameter in Pixels
#F635_Median = Median foreground measurement of Cy5 channel
#F635_Mean = Mean foreground measurement of Cy5 channel
#F635_SD = Standard Deviation of foreground measurement of Cy5 channel
#B635_Median = Median background of Cy5 channel
#B635_Mean = Mean background of Cy5 channel
#B635_SD = Standard deviation of background of Cy5 channel
#PCT_GT_B635_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B635_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F635_PCT_Sat = Percent of pixels that are saturated for Cy5 channel
#F532_Median = Median foreground measurement of Cy3 channel
#F532_Mean = Mean foreground measurement of Cy3 channel
#F532_SD = Standard Deviation of foreground measurement of Cy3 channel
#B532_Median = Median background of Cy3 channel
#B532_Mean = Mean background of Cy3 channel
#B532_SD = Standard deviation of background of Cy3 channel
#PCT_GT_B532_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B532_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F532_PCT_Sat = Percent of pixels that are saturated for Cy3 channel
#Ratio_of_Medians_532_635 = Ratio of median pixel values (Cy3/Cy5)
#Ratio_of_Means_532_635 = Ratio of mean pixel values (Cy3/Cy5)
#Median_of_Ratios_532_635 = Median of all individual pixel ratios (Cy3/Cy5)
#Mean_of_Ratios_532_635 = Mean of all individual pixel ratios (Cy3/Cy5)
#Ratios_SD_532_635 = Standard deviation of all individual pixel ratios (Cy3/Cy5)
#Rgn_Ratio_532_635 = Red to green ratio
#Rgn_R2_532_635 = Red to green correlation
#F_Pixels = The number of pixels analyzed as foreground (both Cy3 and Cy5 uses same exact pixels)
#B_Pixels = The number of pixels analyzed as background (same for Cy3 and Cy5)
#Sum_of_Medians = Sum of Pixel intensity medians
#Sum_of_Means = Sum of Pixel intensity means
#Log_Ratio_532_635 = Log base 2 of the Cy3/Cy5 ratio
#F635_Median_B635 = Median Foreground intensity minus Background intensity, Cy5 channel
#F532_Median_B532 = Median Foreground intensity minus Background intensity, Cy3 channel
#F635_Mean_B635 = Mean Foreground intensity minus Background intensity, Cy5 channel
#F532_Mean_B532 = Mean Foreground intensity minus Background intensity, Cy3 channel
#Ratio_Median = Median Cy3/Cy5 ratio (using the Background corrected ratio of medians) for that specific print tip
#Cy3_corrected = Adjusted background corrected intensity (by print tip)= F532_Median_B532 / Ratio_Median_Tip
#VALUE = log(GREENsignal/REDsignal) per feature (processed signals used).
#A = mean log intensity
#Sig_var_mean_Cy3 = Signal variation from mean intsity for Cy3 channel
#Sig_var_mean_Cy5 = Signal variation from mean intsity for Cy5 channel
#Mean_med_corr_Cy3 = Mean-Median correlation for Cy3 channel
#Mean_med_corr_Cy5 = Mean-Median correlation for Cy5 channel
!sample_table_begin
ID_REF	SLIDE	Dia	F635_Median	F635_Mean	F635_SD	B635_Median	B635_Mean	B635_SD	PCT_GT_B635_1SD	PCT_GT_B635_2SD	F635_PCT_Sat	F532_Median	F532_Mean	F532_SD	B532_Median	B532_Mean	B532_SD	PCT_GT_B532_1SD	PCT_GT_B532_2SD	F532_PCT_Sat	Ratio_of_Medians_532_635	Ratio_of_Means_532_635	Median_of_Ratios_532_635	Mean_of_Ratios_532_635	Ratios_SD_532_635	Rgn_Ratio_532_635	Rgn_R2_532_635	F_Pixels	B_Pixels	Sum_of_Medians	Sum_of_Means	Log_Ratio_532_635	F635_Median_B635	F532_Median_B532	F635_Mean_B635	F532_Mean_B532	Ratio_Median	Cy3_corrected	VALUE	A	Sig_var_mean_Cy3	Sig_var_mean_Cy5	Mean_med_corr_Cy3	Mean_med_corr_Cy5
RP11-69E9	12735532	190	7622.5	7686	2976	484.5	550	367	100	100	0	5537.5	5594	2437	486.5	530.5	317.5	100	100	0	0.7075	0.7095	0.697	0.6955	1.2525	0.762	0.9015	256	317.5	12189	12309	-0.499	7138	5051	7201.5	5107.5	0.754	6698.93899204244	0.938378321969819	12.5515888230966	0.562846837794424	0.612432391417781	0.978291104977823	0.955215022488742
RP11-67E18	12735532	176.666666666667	5848.66666666667	7113	3804.33333333333	446	1281.33333333333	2613.66666666667	89.6666666666667	47	0	4677	5875.33333333333	3595	445.333333333333	1169	2352	82.6666666666667	43.6666666666667	0	0.783333333333333	0.813333333333333	0.803	0.795	1.24266666666667	0.909333333333333	0.942	240	371.333333333333	9634.33333333333	12097	-0.351666666666667	5402.66666666667	4231.66666666667	6667	5430	0.818	5173.18663406683	0.957928746109883	12.2223046086133	0.394114663569358	0.469287566883907	0.784906380155372	0.81399820469975
RP11-291C17	12735532	180	3408	4129	2740	435	756.666666666667	1282	80.6666666666667	69	0	2873.33333333333	3726	3057	451.333333333333	725	1141.33333333333	78	67.6666666666667	0	0.817	0.887666666666667	0.857666666666667	0.82	1.60033333333333	1.01966666666667	0.884333333333333	256	301.333333333333	5395	6968.66666666667	-0.291666666666667	2973	2422	3694	3274.66666666667	0.759	3191.04084321476	1.07668900096757	11.3820108420074	0.185921604872036	0.339977017364053	0.743878213297446	0.807669750411136
RP11-262N9	12735532	146.666666666667	5712.66666666667	5832	1876	407	515.666666666667	752.333333333333	99.6666666666667	98.3333333333333	0	4855.33333333333	4984.33333333333	1403.33333333333	431.666666666667	511	585	100	100	0	0.834333333333333	0.84	0.828	0.861	1.36833333333333	0.804333333333333	0.922333333333333	156	779	9729.33333333333	9977.66666666667	-0.261666666666667	5305.66666666667	4423.66666666667	5425	4552.66666666667	0.789	5606.67511618082	1.05742361810393	12.2412180479195	0.717601749023154	0.677756279050784	0.971514009602587	0.97788201428184
RP11-498J1	12735532	173.333333333333	5803.66666666667	6380	3551	467.666666666667	694	1092.66666666667	99	75.3333333333333	0	4592	5119.33333333333	3177	478.333333333333	670.666666666667	1037	94	67	0	0.789666666666667	0.798	0.774666666666667	0.767666666666667	1.321	0.874	0.911	224	741.333333333333	9449.66666666667	10553.3333333333	-0.348333333333333	5336	4113.66666666667	5912.33333333333	4641	0.783	5253.72498935717	1.00847925955901	12.1075491634086	0.400181122181882	0.467064613011332	0.860843946114334	0.876795545375587
RP11-335F1	12735532	170	465.5	561	406.5	437	748	2452	2	0	0	494.5	561.5	340.5	456.5	690	1876	1.5	0	0	1.3415	0.839	0.94	0.9365	4.1245	0.798	0.815	208	656	66.5	229	0.3395	28.5	38	124	105	0.752	50.531914893617	1.78342154910387	5.00240795627525	0.394087099414388	0.2722870694725	0.353476899724884	0.230801852939258
RP11-260B11	12735532	133.333333333333	1848	1952.33333333333	702	420.666666666667	477	392	99.3333333333333	92	0	1410.33333333333	1594.66666666667	868.666666666667	407.666666666667	454.666666666667	361.333333333333	96	74.3333333333333	0	0.703666666666667	0.777666666666667	0.684	0.714	1.62866666666667	0.943333333333333	0.649	132	621	2430	2718.66666666667	-0.507666666666667	1427.33333333333	1002.66666666667	1531.66666666667	1187	0.737	1360.47037539575	0.955134887038685	10.2227214343057	0.45659730095122	0.642869452677496	0.845037523608952	0.93219493084786
RP11-367E10	12735532	180	3885.66666666667	6107.33333333333	4917.66666666667	466	869.666666666667	1711.33333333333	82.3333333333333	60.3333333333333	0	3268	6006	5794.66666666667	447.666666666667	861.333333333333	1855.66666666667	75	55	0	0.825	0.985333333333333	0.907333333333333	0.887666666666667	1.38933333333333	1.109	0.948666666666667	256	380.666666666667	6240	11199.6666666667	-0.278	3419.66666666667	2820.33333333333	5641.33333333333	5558.33333333333	0.782	3606.56436487638	1.05475071316093	11.6005221719177	0.0348723308246817	0.194826088970833	0.507847657989058	0.606373239174694
CTD-2341I10	12735532	180	2600	2816.33333333333	1104	441	517.333333333333	422.666666666667	99	92	0	2536.66666666667	2820.33333333333	1167.66666666667	445	509	403	99.6666666666667	94.6666666666667	0	0.966666666666667	1.00033333333333	0.987666666666667	0.989	1.422	1.03633333333333	0.856	240	814.333333333333	4250.66666666667	4750.66666666667	-0.0496666666666667	2159	2091.66666666667	2375.33333333333	2375.33333333333	0.754	2774.09372236959	1.28216643535984	11.0273644808381	0.601052582939697	0.622705090309197	0.885961938357185	0.917257931537521
RP11-490K2	12735532	173.333333333333	3758.66666666667	4845.66666666667	2916.66666666667	433.666666666667	1034.33333333333	2501	81	21.6666666666667	0	3488.33333333333	4976.33333333333	3961.33333333333	436	1066.66666666667	2734.66666666667	61.3333333333333	18	0	0.92	1.02966666666667	0.973333333333333	0.955333333333333	1.33166666666667	1.18633333333333	0.925333333333333	224	464.333333333333	6377.33333333333	8952.33333333333	-0.120666666666667	3325	3052.33333333333	4412	4540.33333333333	0.7765	3930.8864563211	1.18482547667628	11.6327566412861	0.201137825287406	0.396515383726046	0.673615383054736	0.754585706524884
RP11-491P10	12735532	100	1267	1938	1476	415	452	199	95	86	0	1318	1838	1389	407	438	170	96	87	0	1.069	0.94	0.943	0.952	1.895	0.929	0.861	80	336	1763	2954	0.097	852	911	1523	1431	0.818	1113.69193154034	1.30715015439007	9.78300843201395	0.244287268770403	0.238390092879257	0.636617749825297	0.559422193040052
RP11-43H17	12735532	183.333333333333	3598.66666666667	3880.66666666667	1761	444.666666666667	674.666666666667	1069.33333333333	98	71.6666666666667	0	2369	2702.66666666667	1532.66666666667	446.666666666667	656	1087	75.3333333333333	48.6666666666667	0	0.609333333333333	0.658	0.620333333333333	0.616333333333333	1.426	0.757666666666667	0.840333333333333	256	326.666666666667	5076.33333333333	5692	-0.715666666666667	3154	1922.33333333333	3436	2256	0.754	2549.51370468612	0.808118640364226	11.2590201488683	0.434978026731499	0.547811326202605	0.851473395804197	0.917644206653998
