^SAMPLE = GSM186635
!Sample_title = Unknown primary site, Alveolar rhabdomyosarcoma (12522282)
!Sample_geo_accession = GSM186635
!Sample_status = Public on May 08 2007
!Sample_submission_date = May 02 2007
!Sample_last_update_date = May 07 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = TB1557DF1T10
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Tissue
!Sample_characteristics_ch1 = TB1557DF1T10
!Sample_growth_protocol_ch1 = Unknown primary site; Alveolar rhabdomyosarcoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_source_name_ch2 = pooled male
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = pooled male
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_hyb_protocol = DNA was resuspended and hybridized to the array for 72h at 37oC on a rotating platform. Additional details are found in: Greshock, J, Naylor, TL, Margolin, A, et al. 1-Mb resolution array-based comparative genomic hybridization using a BAC clone set optimized for cancer gene analysis. Genome Res 2004; 14: 179-87
!Sample_scan_protocol = Images were scanned with an Axon 4500 microarray scanner (Axon, Union City, CA) and analyzed with GenePix 3.0 software (Axon).
!Sample_description = Unknown primary site; Alveolar rhabdomyosarcoma; University of Pennsylvania; 1/21/2003
!Sample_data_processing = All spots were subjected to a pin-tip normalization.
!Sample_platform_id = GPL4894
!Sample_contact_name = Joel,,Greshock
!Sample_contact_department = Translational Medicine, Oncology
!Sample_contact_institute = GlaxoSmithKline
!Sample_contact_address = 2301 Renaissance Blvd.
!Sample_contact_city = King of Prussia
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19406
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM186nnn/GSM186635/suppl/GSM186635.gpr.gz
!Sample_series_id = GSE7692
!Sample_data_row_count = 2923
#ID_REF = 
#SLIDE = Slide/Exeriment Identifier
#Dia = Spot Diameter in Pixels
#F635_Median = Median foreground measurement of Cy5 channel
#F635_Mean = Mean foreground measurement of Cy5 channel
#F635_SD = Standard Deviation of foreground measurement of Cy5 channel
#B635_Median = Median background of Cy5 channel
#B635_Mean = Mean background of Cy5 channel
#B635_SD = Standard deviation of background of Cy5 channel
#PCT_GT_B635_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B635_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F635_PCT_Sat = Percent of pixels that are saturated for Cy5 channel
#F532_Median = Median foreground measurement of Cy3 channel
#F532_Mean = Mean foreground measurement of Cy3 channel
#F532_SD = Standard Deviation of foreground measurement of Cy3 channel
#B532_Median = Median background of Cy3 channel
#B532_Mean = Mean background of Cy3 channel
#B532_SD = Standard deviation of background of Cy3 channel
#PCT_GT_B532_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B532_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F532_PCT_Sat = Percent of pixels that are saturated for Cy3 channel
#Ratio_of_Medians_532_635 = Ratio of median pixel values (Cy3/Cy5)
#Ratio_of_Means_532_635 = Ratio of mean pixel values (Cy3/Cy5)
#Median_of_Ratios_532_635 = Median of all individual pixel ratios (Cy3/Cy5)
#Mean_of_Ratios_532_635 = Mean of all individual pixel ratios (Cy3/Cy5)
#Ratios_SD_532_635 = Standard deviation of all individual pixel ratios (Cy3/Cy5)
#Rgn_Ratio_532_635 = Red to green ratio
#Rgn_R2_532_635 = Red to green correlation
#F_Pixels = The number of pixels analyzed as foreground (both Cy3 and Cy5 uses same exact pixels)
#B_Pixels = The number of pixels analyzed as background (same for Cy3 and Cy5)
#Sum_of_Medians = Sum of Pixel intensity medians
#Sum_of_Means = Sum of Pixel intensity means
#Log_Ratio_532_635 = Log base 2 of the Cy3/Cy5 ratio
#F635_Median_B635 = Median Foreground intensity minus Background intensity, Cy5 channel
#F532_Median_B532 = Median Foreground intensity minus Background intensity, Cy3 channel
#F635_Mean_B635 = Mean Foreground intensity minus Background intensity, Cy5 channel
#F532_Mean_B532 = Mean Foreground intensity minus Background intensity, Cy3 channel
#Ratio_Median = Median Cy3/Cy5 ratio (using the Background corrected ratio of medians) for that specific print tip
#Cy3_corrected = Adjusted background corrected intensity (by print tip)= F532_Median_B532 / Ratio_Median_Tip
#VALUE = log(GREENsignal/REDsignal) per feature (processed signals used).
#A = mean log intensity
#Sig_var_mean_Cy3 = Signal variation from mean intsity for Cy3 channel
#Sig_var_mean_Cy5 = Signal variation from mean intsity for Cy5 channel
#Mean_med_corr_Cy3 = Mean-Median correlation for Cy3 channel
#Mean_med_corr_Cy5 = Mean-Median correlation for Cy5 channel
!sample_table_begin
ID_REF	SLIDE	Dia	F635_Median	F635_Mean	F635_SD	B635_Median	B635_Mean	B635_SD	PCT_GT_B635_1SD	PCT_GT_B635_2SD	F635_PCT_Sat	F532_Median	F532_Mean	F532_SD	B532_Median	B532_Mean	B532_SD	PCT_GT_B532_1SD	PCT_GT_B532_2SD	F532_PCT_Sat	Ratio_of_Medians_532_635	Ratio_of_Means_532_635	Median_of_Ratios_532_635	Mean_of_Ratios_532_635	Ratios_SD_532_635	Rgn_Ratio_532_635	Rgn_R2_532_635	F_Pixels	B_Pixels	Sum_of_Medians	Sum_of_Means	Log_Ratio_532_635	F635_Median_B635	F532_Median_B532	F635_Mean_B635	F532_Mean_B532	Ratio_Median	Cy3_corrected	VALUE	A	Sig_var_mean_Cy3	Sig_var_mean_Cy5	Mean_med_corr_Cy3	Mean_med_corr_Cy5
RP11-458D3	12522282	225	4593	7864	6586	523.5	1396	266.5	94	93	0	6447.5	9313.5	6811.5	723.5	1757.5	266.5	94.5	93.5	0	1.4375	1.377	1.36	1.4085	1.438	1.419	0.9275	392	818.5	9793.5	15930.5	0.4835	4069.5	5724	7340.5	8590	1.2065	4744.30169912972	1.1915850833606	12.2261828872544	0.3227703901616	0.300267098961005	0.704547021295154	0.679596202746696
RP11-67E18	12522282	260	33770	35260	13984.5	613	660.5	262	100	100	1.5	24522.5	27617	11633.5	633.5	665.5	208	100	100	0.5	0.721	0.7765	0.717	0.7925	1.546	0.778	0.8785	540	1356	57046	61630.5	-0.502	33157	23889	34647	26983.5	0.9165	26065.4664484452	0.786594829242926	14.7660836538234	0.575836114369644	0.603444064354433	0.888122937753024	0.957195020084417
RP11-291C17	12522282	230	24476	26327	9891.5	733	818	299.5	100	100	0	25671	27218	10568	757	817.5	243.5	100	100	0.5	1.027	1.017	0.995	1.0065	1.1725	1.0315	0.9635	392	1367.5	48657	52055	0.023	23743	24914	25594	26461	1.062	23459.5103578155	0.967003491943066	14.5303175494	0.596584115957027	0.618753936169227	0.932808922507051	0.924225981571814
RP11-506N24	12522282	225	14987.5	16953.5	7477	459	517	198.5	99	98	1	15807	18429	8414.5	579.5	618.5	195	100	100	1.5	1.365	1.453	1.3775	1.487	1.6295	1.5425	0.805	392	936.5	29756	34344	0.4005	14528.5	15227.5	16494.5	17849.5	1.062	14338.5122410546	1.28549963253649	12.7495602743548	0.49292563263458	0.506128326455676	0.822761004157863	0.868377347562543
RP11-498J1	12522282	215	16485.5	17534.5	6510.5	460	665.5	219.5	99	99	0	25688	27873	10118	598	833	215	100	100	4.5	2.0705	2.118	2.098	2.1765	1.37	2.1725	0.9105	354	1416.5	41115.5	44349.5	0.962	16025.5	25090	17074.5	27275	1.152	21779.5138888889	1.79711450398298	13.9213892477851	0.617415826557926	0.594004203442571	0.913310160259855	0.932459471231011
RP11-335F1	12522282	230	10940.5	11706	5700.5	531.5	560.5	230.5	100	99.5	0	11019.5	11937	5935.5	609	635	204.5	100	100	0	1.098	1.127	1.1095	1.123	1.2885	1.1465	0.9385	392	949	20819.5	22502.5	0.1195	10409	10410.5	11174.5	11328	0.95	10958.4210526316	1.15578623593126	13.05938521129	0.496126414232495	0.510460728991435	0.899792811401146	0.919461586882721
RP11-501C13	12522282	230	3644	6507	6306	499	588.5	222	98	95.5	0	4509	8255	7665	639.5	716.5	224.5	99.5	99	0	1.306	1.406	1.492	1.556	1.7335	1.418	0.8565	426	846.5	7014.5	13623.5	0.366	3145	3869.5	6008	7615.5	1.062	3643.59698681733	1.22964198939927	11.7035519533148	0.106746234317932	0.0674512147381663	0.562522189178501	0.606415660818825
RP11-367E10	12522282	225	22191.5	24198	10250	598	630	267.5	99.5	99.5	0	21376.5	23829.5	10241.5	612	643.5	206	100	100	0	0.965	0.9905	0.972	0.997	1.227	0.994	0.966	392	930	42358	46817.5	-0.0685	21593.5	20764.5	23600	23217.5	0.95	21857.3684210526	1.01539594897491	14.3635618004149	0.567274852471059	0.576868260245226	0.894258225082343	0.915673840471383
RP11-338J16	12522282	210	8924.5	9902.5	3857	450.5	488.5	203.5	99.5	98.5	0	10730	12216.5	4508	598	624.5	200	100	100	0	1.5145	1.5795	1.6165	1.668	1.352	1.561	0.9185	316	1507.5	18606	21070.5	0.553	8474	10132	9452	11618.5	1.033	9808.32526621489	1.46639816023391	12.4189987667695	0.592511347955058	0.54250951505848	0.84606471296655	0.878012242017324
RP11-490K2	12522282	215	26398	26976	8030.5	503.5	601	222.5	99.5	99.5	0	26398.5	27626	8653	665	747.5	217	100	100	0	1.1305	1.151	1.1155	1.148	1.3965	1.1695	0.9145	354	1033.5	51628	53433.5	0.139	25894.5	25733.5	26472.5	26961	1.152	22338.1076388889	0.981643898844465	14.4874927904686	0.679446838126454	0.688421839526925	0.955081535250804	0.973917128246589
RP11-491P10	12522282	255	38571.5	38930	16985	556	648.5	248	99.5	99.5	10.5	38344.5	39505	16766.5	629.5	683.5	223	100	99.5	10.5	1.0075	1.0215	0.9605	1.04	1.696	1.022	0.8695	500	589	75730.5	77249.5	0.00649999999999999	38015.5	37715	38374	38875.5	0.9165	41151.118385161	1.09934136055252	15.1907578660181	0.575583147442257	0.563847281539525	0.940104699149711	0.928971773441706
RP11-492D3	12522282	235	12586	14381.5	6870	487	564	218.5	99.5	99	0	15664.5	18227.5	8916.5	615.5	1133.5	206	99	99	0.5	1.439	1.4865	1.446	1.4715	1.5365	2.3905	0.704	426	803.5	27148	31506.5	0.5015	12099	15049	13894.5	17612	1.062	14170.4331450094	1.3551008476254	13.2093951709668	0.454557216734975	0.465541343237008	0.820968010089916	0.843482174963411
RP11-541N19	12522282	225	14354.5	15209.5	7122	524	566	237.5	98.5	98	0	12782.5	13823	6685.5	658.5	685	216.5	99.5	99	0	0.965	0.98	0.9555	0.9985	1.489	0.9775	0.8915	392	937	25954.5	27850	-0.063	13830.5	12124	14685.5	13164.5	0.95	12762.1052631579	1.01565829120749	13.1770284329899	0.556080565078017	0.549526100413439	0.94781507580654	0.958445765881339
RP11-25L9	12522282	230	32007	33891.5	10869.5	558	623.5	239.5	100	100	2.5	30010.5	33016	12079.5	662.5	739	219	100	100	2.5	0.9445	0.9815	0.9365	0.975	1.3835	1.0205	0.89	392	902.5	60797	65687	-0.0845	31449	29348	33333.5	32353.5	1.012	29000	0.932987777085531	14.8532861768648	0.632693945921657	0.677799532739275	0.902330880818163	0.937934155729043
RP11-518H12	12522282	235	9390.5	9416.5	6018	488	1259	227.5	95	94	0	11185.5	11668	7327.5	602	1631	216.5	94.5	93.5	0	1.505	1.5745	1.5615	1.586	1.508	1.597	0.908	426	913.5	19486	19994.5	0.522	8902.5	10583.5	8928.5	11066	1.2065	8772.06796518858	1.24731967648382	12.8928100261179	0.396521522082493	0.387264607086446	0.896084923409884	0.919149722217076
RP11-35P20	12522282	225	31955.5	34390	11978.5	590	644	251	99.5	99.5	0.5	26670	30343	10975.5	623.5	658.5	197.5	100	100	2.5	0.808	0.859	0.797	0.8745	1.5865	0.8585	0.869	392	922	57412	63519.5	-0.338	31365.5	26046.5	33800	29719.5	0.8965	29053.5415504741	0.901061349479429	14.7539106411038	0.626268374140153	0.649129655203609	0.869597462942779	0.925955822928217
