^SAMPLE = GSM1600235
!Sample_title = primray cell line #4
!Sample_geo_accession = GSM1600235
!Sample_status = Public on Mar 01 2017
!Sample_submission_date = Feb 03 2015
!Sample_last_update_date = Mar 01 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = melanoma cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: melanoma cell line
!Sample_characteristics_ch1 = cell line: WM793B
!Sample_growth_protocol_ch1 = Human melanoma cell lines were maintained in RPMI 1640 medium supplemented with 10% foetal bovine serum, 300 mg/l L-glutamine and antibiotics. All cell lines were obtained from Coriell Cell Repositories of the Coriell Institute for Medical Research, and all chemicals were obtained from Sigma-Aldrich.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was purified using Intron G-Spin Genomic DNA Extraction kit.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Labeling, hybridization and image scan were performed according to the recent laboratory protocol of UD-GenoMed Medical Genomic Technologies Ltd.
!Sample_hyb_protocol = standard Affymetrix protocol
!Sample_scan_protocol = standard Affymetrix protocol
!Sample_data_processing = Affymetrix Genotyping Console was used for primary analysis. Copy number values were extracted and converted from CEL files into signal intensities using apt-copynumber-cyto 1.14.4 software, and CYCHP files were generated by Chromosome Analysis Suite (ChAS) 2.0 software according to the current protocol of UD-GenoMed Medical Genomic Technologies Ltd. ChAS 2.0 and Nexus 6.1 Copy Number Discovery softwares were used for further analysis.
!Sample_platform_id = GPL18637
!Sample_contact_name = Laura,,Vizkeleti
!Sample_contact_email = laura.vizkeleti@gmail.com
!Sample_contact_department = 2nd Deptartment of Pathology
!Sample_contact_institute = Semmelweis University
!Sample_contact_address = ÃllÅi str. 93.
!Sample_contact_city = Budapest
!Sample_contact_zip/postal_code = 1091
!Sample_contact_country = Hungary
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1600nnn/GSM1600235/suppl/GSM1600235_WM793B.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1600nnn/GSM1600235/suppl/GSM1600235_WM793B.cychp.gz
!Sample_series_id = GSE65569
!Sample_series_id = GSE65570
!Sample_data_row_count = 750605
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.716783	0.135688	2.350403
C-4WYLN	0.140722	0.186269	2.353503
C-7ONNE	-0.327949	0.176973	2.353318
C-6HYCN	0.196661	0.227265	2.353762
C-7RZQQ	-0.152676	0.106649	2.352998
C-7SEBI	0.228710	0.156349	2.353562
C-7RXVK	0.419842	0.170686	2.353395
C-4LHKS	0.157302	0.219495	2.353221
C-7SEGS	-0.337852	-0.017657	2.353804
C-4LLXK	-0.038144	0.030013	2.355630
C-5YZUW	-0.090431	0.075412	2.353831
C-7SBKQ	0.675933	0.121689	2.353180
C-4GLAA	0.533312	-0.055831	2.351743
C-7QEGW	-0.440517	-0.011198	2.352454
C-4EDDJ	-0.088552	0.053316	2.351826
C-7LAAJ	0.078235	0.096138	2.352178
C-6HOEB	-0.005039	0.181231	2.350745
C-6SCVY	0.034157	0.222055	2.351978
C-7SFRW	0.537974	0.282901	2.351462
C-7RYRT	0.440680	0.321581	2.350072
!sample_table_end
