^SAMPLE = GSM1600233
!Sample_title = primray cell line #3
!Sample_geo_accession = GSM1600233
!Sample_status = Public on Mar 01 2017
!Sample_submission_date = Feb 03 2015
!Sample_last_update_date = Mar 01 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = melanoma cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: melanoma cell line
!Sample_characteristics_ch1 = cell line: WM983A
!Sample_growth_protocol_ch1 = Human melanoma cell lines were maintained in RPMI 1640 medium supplemented with 10% foetal bovine serum, 300 mg/l L-glutamine and antibiotics. All cell lines were obtained from Coriell Cell Repositories of the Coriell Institute for Medical Research, and all chemicals were obtained from Sigma-Aldrich.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was purified using Intron G-Spin Genomic DNA Extraction kit.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Labeling, hybridization and image scan were performed according to the recent laboratory protocol of UD-GenoMed Medical Genomic Technologies Ltd.
!Sample_hyb_protocol = standard Affymetrix protocol
!Sample_scan_protocol = standard Affymetrix protocol
!Sample_data_processing = Affymetrix Genotyping Console was used for primary analysis. Copy number values were extracted and converted from CEL files into signal intensities using apt-copynumber-cyto 1.14.4 software, and CYCHP files were generated by Chromosome Analysis Suite (ChAS) 2.0 software according to the current protocol of UD-GenoMed Medical Genomic Technologies Ltd. ChAS 2.0 and Nexus 6.1 Copy Number Discovery softwares were used for further analysis.
!Sample_platform_id = GPL18637
!Sample_contact_name = Laura,,Vizkeleti
!Sample_contact_email = laura.vizkeleti@gmail.com
!Sample_contact_department = 2nd Deptartment of Pathology
!Sample_contact_institute = Semmelweis University
!Sample_contact_address = ÃllÅi str. 93.
!Sample_contact_city = Budapest
!Sample_contact_zip/postal_code = 1091
!Sample_contact_country = Hungary
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1600nnn/GSM1600233/suppl/GSM1600233_WM983A.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1600nnn/GSM1600233/suppl/GSM1600233_WM983A.cychp.gz
!Sample_series_id = GSE65569
!Sample_series_id = GSE65570
!Sample_data_row_count = 750605
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.353601	0.213582	2.579608
C-4WYLN	0.270320	0.183022	2.582021
C-7ONNE	-0.025546	0.132290	2.582175
C-6HYCN	0.032503	0.101986	2.582121
C-7RZQQ	0.129441	0.265212	2.581236
C-7SEBI	0.311207	0.235452	2.581813
C-7RXVK	0.323413	0.191705	2.581615
C-4LHKS	0.091140	0.162832	2.581243
C-7SEGS	0.165160	0.276438	2.582430
C-4LLXK	0.108408	0.248908	2.584873
C-5YZUW	0.262915	0.211975	2.584879
C-7SBKQ	0.387180	0.186335	2.584493
C-4GLAA	0.452302	0.207069	2.585180
C-7QEGW	0.033629	0.183965	2.587133
C-4EDDJ	0.041954	0.145680	2.588398
C-7LAAJ	0.134732	0.125888	2.588606
C-6HOEB	0.156572	0.262485	2.587509
C-6SCVY	0.243377	0.246834	2.587862
C-7SFRW	0.327790	0.195553	2.587944
C-7RYRT	0.162056	0.184923	2.587569
!sample_table_end
