^SAMPLE = GSM400877
!Sample_title = ccRCC tumor and normal blood DNA pair 45
!Sample_geo_accession = GSM400877
!Sample_status = Public on May 09 2009
!Sample_submission_date = May 07 2009
!Sample_last_update_date = May 08 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = ccRCC tumor and blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: male
!Sample_characteristics_ch1 = tissue: ccRCC tumor and blood
!Sample_characteristics_ch1 = disease state: carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Extraction of genomic DNA from fresh frozen tissue was performed using QIAamp DNeasy Blood and Tissue kit (QIAGEN, Valencia, CA).
!Sample_label_ch1 = C-Bio and A-DNP
!Sample_label_protocol_ch1 = 750ng of genomic DNA was whole-genome amplified in an overnight reaction at 37Â¡C using amplification master mix (WG-AMM) and primer/neutralization mix (WG-MP1). After incubation the amplified DNA was fragmented with fragmentation mix (WG-FRG), precipitated with isopropanol and precipitation mix (PA1) and resuspended in hybridization buffer (RA1).
!Sample_hyb_protocol = RA1 resuspended DNA was loaded onto BeadChips arrays. After overnight incubation at 48Â¡C, single-base extension and allele-specific staining was performed on a Teflow chamber.
!Sample_scan_protocol = After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).
!Sample_description = Genomic DNA from ccRCC tumor and reference DNA from blood sample of the corresponding ccRCC patient were genotyped using Infinium HumanHap300 Genotyping BeadChips (Illumina).
!Sample_data_processing = Genomic DNA extracted from ccRCC tumor and normal blood DNA pairs was genotyped using Infinium HumanHap300 Genotyping BeadChips (Illumina).
!Sample_platform_id = GPL6979
!Sample_contact_name = Xifeng,,Wu
!Sample_contact_email = xwu@mdanderson.org
!Sample_contact_phone = 7137452485
!Sample_contact_fax = 7137924657
!Sample_contact_department = Epidemiology
!Sample_contact_institute = UT M.D Anderson Cancer Center
!Sample_contact_address = 1155 pressler blvd.
!Sample_contact_city = Houston
!Sample_contact_state = TX
!Sample_contact_zip/postal_code = 77030
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE16019
!Sample_data_row_count = 317497
#ID_REF = 
#VALUE = Log_R_Ratio
#AlleleFreq Ref. = 
#AlleleFreq Sub. = 
#|dAlleleFreq sub-ref| = 
!sample_table_begin
ID_REF	VALUE	AlleleFreq Ref.	AlleleFreq Sub.	|dAlleleFreq sub-ref|
rs3934834-124_T_R_1135975865	0.09216218	0.9862761	0.9969059	
rs3737728-124_T_R_1135790679	-0.3442937	1	1	
rs6687776-124_T_R_1135347468	-0.2056897	0.9924103	0.9991482	
rs9651273-124_T_F_1136827223	-0.3094679	1	1	
rs4970405-124_T_F_1136522326	-0.1944816	0	0	
rs12726255-124_B_R_1135572792	-0.02426642	0.027459	0.01078185	
rs2298217-124_T_R_1135807872	0.03552023	1	1	
rs4970357-124_T_F_1135327694	-0.3697756	0.07959228	0.04818626	
rs4970362-124_T_F_1135713090	-0.04203927	0.9909685	1	
rs9660710-124_B_R_1135732876	0.1415628	1	1	
rs4970420-124_B_R_1136441302	-0.1990362	1	0.9943774	
rs1320565-124_B_F_1137428853	-0.16238	0.5715524	0.5890311	0.0174787
rs11260549-124_B_R_1135739417	0.07591464	1	0.9863322	
rs9729550-124_B_R_1135710069	0.005834613	0.688853	0.6979323	0.009079337
rs11721-124_T_R_1136433517	-0.04553055	1	1	
rs2887286-124_B_R_1135111632	0.3599446	0	0	
rs3813199-124_T_R_1136807858	-0.06862798	0.9647546	1	
rs3766186-124_T_R_1136764966	-0.1170575	0.9993255	1	
rs7515488-124_B_F_1136819717	-0.2454221	0.5301993	0.531826	0.00162667
rs715643-124_T_R_1137448467	-0.1263514	0.9350767	0.9604351	
!sample_table_end
