^SAMPLE = GSM2135603
!Sample_title = Ma-Mel-86a
!Sample_geo_accession = GSM2135603
!Sample_status = Public on Jul 27 2016
!Sample_submission_date = Apr 27 2016
!Sample_last_update_date = Jul 27 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ma-Mel-86a, cell line from LN metastasis of melanoma patient
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: melanoma cell line from lymph node (LN) metastasis
!Sample_characteristics_ch1 = patient id: 86
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity were assessed using a NanoDrop Spectrophotometer and PicoGreen.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented, and labeled according to the manufacturer's instructions.
!Sample_hyb_protocol = DNA was hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturer's instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software.
!Sample_data_processing = Primary data description: Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_data_processing = 
!Sample_data_processing = From *.cyhd.cychp file:
!Sample_data_processing = affymetrix-algorithm-name = CYTO2
!Sample_data_processing = affymetrix-algorithm-version = 1.16.0
!Sample_data_processing = affymetrix-array-type = CytoScanHD_Array
!Sample_data_processing = affymetrix-algorithm-param-ArraySet = CytoScanHD_Array
!Sample_data_processing = program-name = apt-copynumber-cyto.exe
!Sample_data_processing = program-version = 1.16.0
!Sample_data_processing = program-company = Affymetrix
!Sample_data_processing = affymetrix-algorithm-param-option-meta-data-info-1 = program-name=Chromosome Analysis Suite
!Sample_data_processing = affymetrix-algorithm-param-option-meta-data-info-2 = program-version=2.1.0
!Sample_data_processing = affymetrix-algorithm-param-option-cdf-file = CytoScanHD_Array.cdf
!Sample_data_processing = affymetrix-algorithm-param-array-type = CytoScanHD_Array
!Sample_data_processing = affymetrix-algorithm-param-dbsnp-date = 2011-11-03
!Sample_data_processing = affymetrix-algorithm-param-dbsnp-version = 135
!Sample_data_processing = affymetrix-algorithm-param-genome-species = Homo sapiens
!Sample_data_processing = affymetrix-algorithm-param-genome-version = hg19
!Sample_data_processing = affymetrix-algorithm-param-genome-version-ucsc = hg19
!Sample_data_processing = affymetrix-algorithm-param-genome-version-ncbi = 37
!Sample_data_processing = affymetrix-algorithm-param-genome-version-create-date = 2009-02
!Sample_data_processing = affymetrix-algorithm-param-genome-version-ensembl-url-parameter = GRCh37
!Sample_data_processing = affymetrix-algorithm-param-netaffx-annotation-date = 2011-11-03
!Sample_data_processing = affymetrix-algorithm-param-netaffx-build = 33
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2135nnn/GSM2135603/suppl/GSM2135603_MaMel_86a_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2135nnn/GSM2135603/suppl/GSM2135603_MaMel_86a_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE80736
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.001573	0.137371	2.259240
C-4WYLN	0.064686	0.211229	2.259368
C-3BFNY	0.178552	0.148495	2.257010
C-7ONNE	0.476607	0.221174	2.257063
C-6HYCN	0.317293	0.151875	2.255741
C-7SCGC	0.193345	0.222188	2.254513
C-7RZQQ	0.071925	0.155741	2.254084
C-7RZWZ	0.169748	0.222503	2.253480
C-7SEBI	0.234977	0.108354	2.253191
C-7RZIL	0.089209	0.170390	2.251349
C-4NQTX	0.086140	0.105735	2.250008
C-7SDKW	0.136077	0.161925	2.249230
S-3WRNV	nan	nan	nan
C-7RXVK	0.104379	-0.082091	2.248697
C-4LHKS	0.221175	-0.032763	2.247900
C-7RWHE	-0.566951	-0.080593	2.246745
C-7SBEJ	0.006974	-0.038962	2.245959
C-7RYJO	-0.234878	0.038084	2.244001
C-7SEGS	0.135676	0.071449	2.242589
C-4LLXK	0.050342	0.056348	2.241509
!sample_table_end
