^SAMPLE = GSM337654
!Sample_title = HCC1143_TRIGS_G06
!Sample_geo_accession = GSM337654
!Sample_status = Public on Nov 14 2008
!Sample_submission_date = Oct 27 2008
!Sample_last_update_date = Oct 29 2008
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = human breast
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = breast ductal adenocarcinoma
!Sample_treatment_protocol_ch1 = NA
!Sample_growth_protocol_ch1 = Cell lines were propagated in growth media recommended by the American Type Tissue Collection
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted with the DNeasy blood and tissue kit (Qiagen) according to manufacturer's instructions
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard procedure
!Sample_hyb_protocol = Affymetrix standard procedure
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = TRIGS_p_TCGAaffxB5_sty_GenomeWideSNP_6_G06_223178
!Sample_data_processing = Copy numbers were estimated by a copy number pipeline according to The Cancer Genome Atlas Research Network (2008) Nature
!Sample_platform_id = GPL6801
!Sample_contact_name = Derek,,Chiang
!Sample_contact_email = chiang@med.unc.edu
!Sample_contact_department = Department of Genetics
!Sample_contact_institute = University of North Carolina
!Sample_contact_address = UNC Lineberger Cancer Center, 450 West Drive, CB #7295
!Sample_contact_city = Chapel Hill
!Sample_contact_state = NC
!Sample_contact_zip/postal_code = 27599-7295
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM337nnn/GSM337654/suppl/GSM337654.CEL.gz
!Sample_series_id = GSE13372
!Sample_series_id = GSE13373
!Sample_data_row_count = 1851810
#ID_REF = 
#VALUE = copy number inferred after correction with the 5 closest normals
!sample_table_begin
ID_REF	VALUE
CN_473963	3.158
CN_473964	1.805
CN_473965	2.445
CN_477984	1.428
CN_473981	2.513
CN_473982	1.178
CN_497980	1.224
CN_497981	0.936
CN_513369	2.056
CN_513370	1.986
CN_517762	1.756
CN_517763	1.271
CN_502615	1.934
CN_502613	1.420
CN_502614	1.229
CN_502616	1.845
CN_502842	2.599
CN_502843	2.151
CN_466171	1.838
CN_466172	2.446
!sample_table_end
