^SAMPLE = GSM1621512
!Sample_title = sample_12-DB-007 [copy number]
!Sample_geo_accession = GSM1621512
!Sample_status = Public on Oct 06 2015
!Sample_submission_date = Feb 28 2015
!Sample_last_update_date = Oct 06 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Breast cancer, CHER-LOB Arm B, pre-treated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: HER2-positive breast cancer
!Sample_characteristics_ch1 = tissue: breast cancer
!Sample_characteristics_ch1 = cher-lob arm: B
!Sample_characteristics_ch1 = arm description: chemotherapy+lapatinib
!Sample_characteristics_ch1 = pcr (1=yes): 0
!Sample_treatment_protocol_ch1 = CHER-LOB is a phase II, randomized, multicenter, trial in which 121 patients with primary HER2-positive breast cancer were randomized to receive preoperative chemotherapy with weekly paclitaxel times 12 followed by 4 courses of 3-weekly FEC (fluorouracil, epirubicin and cyclophosphamide) plus either trastuzumab (Arm A), lapatinib (Arm B) or the combination of trastuzumab and lapatinib (Arm C). The trial design, eligibility criteria, statistical analysis, and clinical results including response, surgery outcomes and treatment safety are described in details elsewhere.
!Sample_growth_protocol_ch1 = NA
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen DNeasy Blood & Tissue Kit (manufacturer's protocol).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Affymetrix (manufacturer's protocol).
!Sample_hyb_protocol = AffymetrixÂ® Genome-Wide Human SNP Nsp/Sty 6.0 (manufacturer's protocol).
!Sample_scan_protocol = Affymetrix GeneChip Scanner 3000 7G (manufacturer's protocol).
!Sample_data_processing = AffymetrixÂ® Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Enrico,,Tagliafico
!Sample_contact_email = enrico.tagliafico@unimore.it
!Sample_contact_department = Center for Genome Research
!Sample_contact_institute = University of Modena and Reggio Emilia
!Sample_contact_address = Via Campi 287
!Sample_contact_city = Modena
!Sample_contact_state = MO
!Sample_contact_zip/postal_code = 41126
!Sample_contact_country = Italy
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621512/suppl/GSM1621512_12-DB-007.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621512/suppl/GSM1621512_12-DB-007.CN5.CNCHP.gz
!Sample_series_id = GSE66398
!Sample_series_id = GSE66399
!Sample_data_row_count = 1813281
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	1	61723	0.167080	2.400511	nan	nan
CN_473964	3.000000	1	61796	0.074950	2.400383	nan	nan
CN_473965	3.000000	1	61811	0.286466	2.400357	nan	nan
CN_473981	3.000000	1	62908	0.346279	2.398435	nan	nan
CN_473982	3.000000	1	62925	0.636882	2.398405	nan	nan
CN_497981	3.000000	1	72764	0.140536	2.381526	nan	nan
CN_502615	3.000000	1	85924	0.358635	2.360122	nan	nan
CN_502613	3.000000	1	85986	-0.208019	2.360025	nan	nan
CN_502614	3.000000	1	86312	-0.176325	2.359514	nan	nan
CN_502616	3.000000	1	86329	-0.551955	2.359488	nan	nan
CN_502843	3.000000	1	98590	0.483567	2.341048	nan	nan
CN_466171	3.000000	1	228694	1.089939	3.747017	nan	nan
CN_468414	3.000000	1	229063	0.328143	3.746664	nan	nan
CN_468412	3.000000	1	229146	0.973683	3.746584	nan	nan
CN_468413	3.000000	1	229161	0.913321	3.746570	nan	nan
CN_470565	3.000000	1	229607	-0.337574	3.746142	nan	nan
CN_468424	3.000000	1	235658	0.265050	3.740335	nan	nan
CN_468425	3.000000	1	235716	0.286915	3.740280	nan	nan
CN_460512	3.000000	1	356431	0.445298	4.707838	nan	nan
CN_460513	3.000000	1	356530	0.927649	4.707840	nan	nan
!sample_table_end
