^SAMPLE = GSM1621468
!Sample_title = sample_02-BG-006 [copy number]
!Sample_geo_accession = GSM1621468
!Sample_status = Public on Oct 06 2015
!Sample_submission_date = Feb 27 2015
!Sample_last_update_date = Oct 06 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Breast cancer, CHER-LOB Arm C, pre-treated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: HER2-positive breast cancer
!Sample_characteristics_ch1 = tissue: breast cancer
!Sample_characteristics_ch1 = cher-lob arm: C
!Sample_characteristics_ch1 = arm description: chemotherapy+trastuzumab+lapatinib
!Sample_characteristics_ch1 = pcr (1=yes): 0
!Sample_treatment_protocol_ch1 = CHER-LOB is a phase II, randomized, multicenter, trial in which 121 patients with primary HER2-positive breast cancer were randomized to receive preoperative chemotherapy with weekly paclitaxel times 12 followed by 4 courses of 3-weekly FEC (fluorouracil, epirubicin and cyclophosphamide) plus either trastuzumab (Arm A), lapatinib (Arm B) or the combination of trastuzumab and lapatinib (Arm C). The trial design, eligibility criteria, statistical analysis, and clinical results including response, surgery outcomes and treatment safety are described in details elsewhere.
!Sample_growth_protocol_ch1 = NA
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen DNeasy Blood & Tissue Kit (manufacturer's protocol).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Affymetrix (manufacturer's protocol).
!Sample_hyb_protocol = AffymetrixÂ® Genome-Wide Human SNP Nsp/Sty 6.0 (manufacturer's protocol).
!Sample_scan_protocol = Affymetrix GeneChip Scanner 3000 7G (manufacturer's protocol).
!Sample_data_processing = AffymetrixÂ® Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Enrico,,Tagliafico
!Sample_contact_email = enrico.tagliafico@unimore.it
!Sample_contact_department = Center for Genome Research
!Sample_contact_institute = University of Modena and Reggio Emilia
!Sample_contact_address = Via Campi 287
!Sample_contact_city = Modena
!Sample_contact_state = MO
!Sample_contact_zip/postal_code = 41126
!Sample_contact_country = Italy
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621468/suppl/GSM1621468_02-BG-006.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621468/suppl/GSM1621468_02-BG-006.CN5.CNCHP.gz
!Sample_series_id = GSE66398
!Sample_series_id = GSE66399
!Sample_data_row_count = 1813281
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	1.000000	1	61723	-0.133691	0.979148	nan	nan
CN_473964	1.000000	1	61796	-0.226328	0.979040	nan	nan
CN_473965	1.000000	1	61811	-0.434616	0.979018	nan	nan
CN_473981	1.000000	1	62908	-0.778240	0.977392	nan	nan
CN_473982	1.000000	1	62925	0.108313	0.977367	nan	nan
CN_497981	1.000000	1	72764	-0.321555	0.963108	nan	nan
CN_502615	1.000000	1	85924	-1.026990	0.945046	nan	nan
CN_502613	1.000000	1	85986	-1.051970	0.944964	nan	nan
CN_502614	1.000000	1	86312	-0.778512	0.944533	nan	nan
CN_502616	1.000000	1	86329	-1.795505	0.944511	nan	nan
CN_502843	1.000000	1	98590	0.020172	0.928934	nan	nan
CN_466171	3.000000	1	228694	0.622700	3.162327	nan	nan
CN_468414	3.000000	1	229063	-0.272450	3.162093	nan	nan
CN_468412	3.000000	1	229146	0.920037	3.162040	nan	nan
CN_468413	3.000000	1	229161	0.420887	3.162031	nan	nan
CN_470565	3.000000	1	229607	0.579228	3.161748	nan	nan
CN_468424	3.000000	1	235658	0.179745	3.157904	nan	nan
CN_468425	3.000000	1	235716	0.117357	3.157867	nan	nan
CN_460512	3.000000	1	356431	0.546993	5.274721	nan	nan
CN_460513	3.000000	1	356530	1.008297	5.274724	nan	nan
!sample_table_end
