^SAMPLE = GSM1621474
!Sample_title = sample_02-SC-012 [copy number]
!Sample_geo_accession = GSM1621474
!Sample_status = Public on Oct 06 2015
!Sample_submission_date = Feb 27 2015
!Sample_last_update_date = Oct 06 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Breast cancer, CHER-LOB Arm B, pre-treated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: HER2-positive breast cancer
!Sample_characteristics_ch1 = tissue: breast cancer
!Sample_characteristics_ch1 = cher-lob arm: B
!Sample_characteristics_ch1 = arm description: chemotherapy+lapatinib
!Sample_treatment_protocol_ch1 = CHER-LOB is a phase II, randomized, multicenter, trial in which 121 patients with primary HER2-positive breast cancer were randomized to receive preoperative chemotherapy with weekly paclitaxel times 12 followed by 4 courses of 3-weekly FEC (fluorouracil, epirubicin and cyclophosphamide) plus either trastuzumab (Arm A), lapatinib (Arm B) or the combination of trastuzumab and lapatinib (Arm C). The trial design, eligibility criteria, statistical analysis, and clinical results including response, surgery outcomes and treatment safety are described in details elsewhere.
!Sample_growth_protocol_ch1 = NA
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen DNeasy Blood & Tissue Kit (manufacturer's protocol).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Affymetrix (manufacturer's protocol).
!Sample_hyb_protocol = AffymetrixÂ® Genome-Wide Human SNP Nsp/Sty 6.0 (manufacturer's protocol).
!Sample_scan_protocol = Affymetrix GeneChip Scanner 3000 7G (manufacturer's protocol).
!Sample_data_processing = AffymetrixÂ® Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Enrico,,Tagliafico
!Sample_contact_email = enrico.tagliafico@unimore.it
!Sample_contact_department = Center for Genome Research
!Sample_contact_institute = University of Modena and Reggio Emilia
!Sample_contact_address = Via Campi 287
!Sample_contact_city = Modena
!Sample_contact_state = MO
!Sample_contact_zip/postal_code = 41126
!Sample_contact_country = Italy
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621474/suppl/GSM1621474_02-SC-012.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621474/suppl/GSM1621474_02-SC-012.CN5.CNCHP.gz
!Sample_series_id = GSE66398
!Sample_series_id = GSE66399
!Sample_data_row_count = 1813281
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	61723	0.404479	1.884082	nan	nan
CN_473964	2.000000	1	61796	0.045156	1.884146	nan	nan
CN_473965	2.000000	1	61811	0.097564	1.884159	nan	nan
CN_473981	2.000000	1	62908	-0.350861	1.885125	nan	nan
CN_473982	2.000000	1	62925	-0.472197	1.885140	nan	nan
CN_497981	2.000000	1	72764	-0.674232	1.894135	nan	nan
CN_502615	2.000000	1	85924	0.886761	1.907055	nan	nan
CN_502613	2.000000	1	85986	-0.003204	1.907118	nan	nan
CN_502614	2.000000	1	86312	-0.173643	1.907450	nan	nan
CN_502616	2.000000	1	86329	-0.322601	1.907468	nan	nan
CN_502843	2.000000	1	98590	0.124474	1.920374	nan	nan
CN_466171	2.000000	1	228694	0.928763	3.662907	nan	nan
CN_468414	2.000000	1	229063	0.003094	3.662703	nan	nan
CN_468412	2.000000	1	229146	0.520018	3.662657	nan	nan
CN_468413	2.000000	1	229161	0.803643	3.662649	nan	nan
CN_470565	2.000000	1	229607	0.468123	3.662402	nan	nan
CN_468424	2.000000	1	235658	0.399622	3.659045	nan	nan
CN_468425	2.000000	1	235716	0.270375	3.659012	nan	nan
CN_460512	2.000000	1	356431	0.285852	4.130645	nan	nan
CN_460513	2.000000	1	356530	0.877332	4.130649	nan	nan
!sample_table_end
