^SAMPLE = GSM1621445
!Sample_title = sample_01-EG-009 [copy number]
!Sample_geo_accession = GSM1621445
!Sample_status = Public on Oct 06 2015
!Sample_submission_date = Feb 27 2015
!Sample_last_update_date = Oct 06 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Breast cancer, CHER-LOB Arm A, pre-treated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: HER2-positive breast cancer
!Sample_characteristics_ch1 = tissue: breast cancer
!Sample_characteristics_ch1 = cher-lob arm: A
!Sample_characteristics_ch1 = arm description: chemotherapy+trastuzumab
!Sample_characteristics_ch1 = pcr (1=yes): 0
!Sample_treatment_protocol_ch1 = CHER-LOB is a phase II, randomized, multicenter, trial in which 121 patients with primary HER2-positive breast cancer were randomized to receive preoperative chemotherapy with weekly paclitaxel times 12 followed by 4 courses of 3-weekly FEC (fluorouracil, epirubicin and cyclophosphamide) plus either trastuzumab (Arm A), lapatinib (Arm B) or the combination of trastuzumab and lapatinib (Arm C). The trial design, eligibility criteria, statistical analysis, and clinical results including response, surgery outcomes and treatment safety are described in details elsewhere.
!Sample_growth_protocol_ch1 = NA
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen DNeasy Blood & Tissue Kit (manufacturer's protocol).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Affymetrix (manufacturer's protocol).
!Sample_hyb_protocol = AffymetrixÂ® Genome-Wide Human SNP Nsp/Sty 6.0 (manufacturer's protocol).
!Sample_scan_protocol = Affymetrix GeneChip Scanner 3000 7G (manufacturer's protocol).
!Sample_data_processing = AffymetrixÂ® Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Enrico,,Tagliafico
!Sample_contact_email = enrico.tagliafico@unimore.it
!Sample_contact_department = Center for Genome Research
!Sample_contact_institute = University of Modena and Reggio Emilia
!Sample_contact_address = Via Campi 287
!Sample_contact_city = Modena
!Sample_contact_state = MO
!Sample_contact_zip/postal_code = 41126
!Sample_contact_country = Italy
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621445/suppl/GSM1621445_01-EG-009.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621445/suppl/GSM1621445_01-EG-009.CN5.CNCHP.gz
!Sample_series_id = GSE66398
!Sample_series_id = GSE66399
!Sample_data_row_count = 1813281
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	61723	0.032927	1.231654	nan	nan
CN_473964	2.000000	1	61796	-0.059169	1.231481	nan	nan
CN_473965	2.000000	1	61811	0.032911	1.231445	nan	nan
CN_473981	2.000000	1	62908	-0.122083	1.228846	nan	nan
CN_473982	2.000000	1	62925	-0.319946	1.228806	nan	nan
CN_497981	2.000000	1	72764	0.020281	1.205812	nan	nan
CN_502615	1.000000	1	85924	-0.570692	1.176088	nan	nan
CN_502613	1.000000	1	85986	-0.395338	1.175951	nan	nan
CN_502614	1.000000	1	86312	-0.851002	1.175232	nan	nan
CN_502616	1.000000	1	86329	-2.099290	1.175195	nan	nan
CN_502843	1.000000	1	98590	-0.145498	1.148837	nan	nan
CN_466171	3.000000	1	228694	0.721823	2.492097	nan	nan
CN_468414	3.000000	1	229063	-0.140636	2.492167	nan	nan
CN_468412	3.000000	1	229146	0.004738	2.492182	nan	nan
CN_468413	3.000000	1	229161	0.198869	2.492185	nan	nan
CN_470565	3.000000	1	229607	-0.120479	2.492270	nan	nan
CN_468424	3.000000	1	235658	0.401160	2.493421	nan	nan
CN_468425	3.000000	1	235716	0.171348	2.493433	nan	nan
CN_460512	3.000000	1	356431	1.376003	12.057818	nan	nan
CN_460513	3.000000	1	356530	1.505254	12.057821	nan	nan
!sample_table_end
