^SAMPLE = GSM1621497
!Sample_title = sample_08-GC-001 [copy number]
!Sample_geo_accession = GSM1621497
!Sample_status = Public on Oct 06 2015
!Sample_submission_date = Feb 27 2015
!Sample_last_update_date = Oct 06 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Breast cancer, CHER-LOB Arm B, pre-treated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: HER2-positive breast cancer
!Sample_characteristics_ch1 = tissue: breast cancer
!Sample_characteristics_ch1 = cher-lob arm: B
!Sample_characteristics_ch1 = arm description: chemotherapy+lapatinib
!Sample_characteristics_ch1 = pcr (1=yes): 0
!Sample_treatment_protocol_ch1 = CHER-LOB is a phase II, randomized, multicenter, trial in which 121 patients with primary HER2-positive breast cancer were randomized to receive preoperative chemotherapy with weekly paclitaxel times 12 followed by 4 courses of 3-weekly FEC (fluorouracil, epirubicin and cyclophosphamide) plus either trastuzumab (Arm A), lapatinib (Arm B) or the combination of trastuzumab and lapatinib (Arm C). The trial design, eligibility criteria, statistical analysis, and clinical results including response, surgery outcomes and treatment safety are described in details elsewhere.
!Sample_growth_protocol_ch1 = NA
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen DNeasy Blood & Tissue Kit (manufacturer's protocol).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Affymetrix (manufacturer's protocol).
!Sample_hyb_protocol = AffymetrixÂ® Genome-Wide Human SNP Nsp/Sty 6.0 (manufacturer's protocol).
!Sample_scan_protocol = Affymetrix GeneChip Scanner 3000 7G (manufacturer's protocol).
!Sample_data_processing = AffymetrixÂ® Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Enrico,,Tagliafico
!Sample_contact_email = enrico.tagliafico@unimore.it
!Sample_contact_department = Center for Genome Research
!Sample_contact_institute = University of Modena and Reggio Emilia
!Sample_contact_address = Via Campi 287
!Sample_contact_city = Modena
!Sample_contact_state = MO
!Sample_contact_zip/postal_code = 41126
!Sample_contact_country = Italy
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621497/suppl/GSM1621497_08-GC-001.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1621nnn/GSM1621497/suppl/GSM1621497_08-GC-001.CN5.CNCHP.gz
!Sample_series_id = GSE66398
!Sample_series_id = GSE66399
!Sample_data_row_count = 1813281
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	61723	0.061440	1.680822	nan	nan
CN_473964	2.000000	1	61796	0.010610	1.680687	nan	nan
CN_473965	2.000000	1	61811	0.040231	1.680660	nan	nan
CN_473981	2.000000	1	62908	0.520853	1.678642	nan	nan
CN_473982	2.000000	1	62925	-0.107034	1.678611	nan	nan
CN_497981	2.000000	1	72764	-0.479500	1.660850	nan	nan
CN_502615	2.000000	1	85924	0.336479	1.638171	nan	nan
CN_502613	2.000000	1	85986	-0.443102	1.638068	nan	nan
CN_502614	2.000000	1	86312	-0.675616	1.637524	nan	nan
CN_502616	2.000000	1	86329	-0.984338	1.637495	nan	nan
CN_502843	2.000000	1	98590	0.095814	1.617707	nan	nan
CN_466171	3.000000	1	228694	0.771899	3.543945	nan	nan
CN_468414	3.000000	1	229063	-0.041713	3.543598	nan	nan
CN_468412	3.000000	1	229146	0.891053	3.543520	nan	nan
CN_468413	3.000000	1	229161	0.879383	3.543506	nan	nan
CN_470565	3.000000	1	229607	0.337303	3.543087	nan	nan
CN_468424	3.000000	1	235658	0.242832	3.537380	nan	nan
CN_468425	3.000000	1	235716	0.125134	3.537325	nan	nan
CN_460512	3.000000	1	356431	1.044813	9.190304	nan	nan
CN_460513	3.000000	1	356530	1.400920	9.190308	nan	nan
!sample_table_end
