^SAMPLE = GSM610699
!Sample_title = HS_040
!Sample_geo_accession = GSM610699
!Sample_status = Public on Mar 23 2012
!Sample_submission_date = Oct 19 2010
!Sample_last_update_date = Mar 23 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = HS_040
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = geographical origin: Brazil
!Sample_characteristics_ch1 = genger: Female
!Sample_characteristics_ch1 = histological type: Paired blood sample corresponding to tumor HS_03
!Sample_characteristics_ch1 = tnm: --
!Sample_characteristics_ch1 = tp53 mutation: --
!Sample_characteristics_ch1 = virilization: --
!Sample_characteristics_ch1 = cushing  syndrome: --
!Sample_characteristics_ch1 = treatment: --
!Sample_characteristics_ch1 = follow-up (months): --
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Proteinase K method. The detailed protocol can be found in PMID:18786438.
!Sample_label_ch1 = C-Bio and A-DNP
!Sample_label_protocol_ch1 = standard Illumina protocol
!Sample_hyb_protocol = standard Illumina protocol
!Sample_scan_protocol = standard Illumina protocol
!Sample_description = blood sample
!Sample_data_processing = standard Illumina protocol
!Sample_platform_id = GPL6985
!Sample_contact_name = Eric,,Letouz̩
!Sample_contact_email = Eric.letouze@inserm.fr
!Sample_contact_laboratory = Centre de Recherche des Cordeliers
!Sample_contact_institute = Ligue Contre Le Cancer
!Sample_contact_address = 15 rue de l'̩cole de m̩decine
!Sample_contact_city = Paris
!Sample_contact_zip/postal_code = 75006
!Sample_contact_country = France
!Sample_supplementary_file = NONE
!Sample_series_id = GSE24804
!Sample_series_id = GSE32206
!Sample_series_id = GSE35066
!Sample_data_row_count = 373397
#ID_REF = This column corresponds to the ID column of the reference platform
#VALUE = Log R Ratios exported from the Beadstudio software
#B.Allele.Freq = 
#X.Raw = 
#Y.Raw = 
#X = 
#Y = 
#R = 
#Theta = 
!sample_table_begin
ID_REF	VALUE	B.Allele.Freq	X.Raw	Y.Raw	X	Y	R	Theta
cnvi0000001-126_T_R_1514230395	-0.4279	0	2037	0	0.29	0	0.29	0
cnvi0000002-126_T_R_1514230396	0.2409	0.9974	581	11612	0.054	1.079	1.133	0.968
cnvi0000003-126_T_F_1514230397	-0.0059	0.0012	8352	271	1.213	0.021	1.234	0.011
cnvi0000004-126_T_F_1514265395	-0.0397	0.9999	328	11742	0.017	1.091	1.108	0.99
cnvi0000005-126_T_R_1514265396	-0.2932	0	4110	295	0.593	0.026	0.618	0.027
cnvi0000006-126_B_R_1514265397	-0.4027	0	1604	10	0.227	0.001	0.228	0.002
cnvi0000008-126_T_F_1514230398	-0.0516	0.9832	264	4450	0.022	0.414	0.436	0.966
cnvi0000009-126_B_R_1514230399	-0.1349	0.9793	433	7623	0.041	0.708	0.749	0.963
cnvi0000010-126_T_F_1514230400	0.0151	7e-04	12874	2066	1.871	0.184	2.055	0.063
cnvi0000011-126_T_F_1514230401	0.0168	0	8114	1023	1.177	0.091	1.267	0.049
cnvi0000012-126_B_F_1514265399	0.036	0	5251	117	0.76	0.008	0.768	0.007
cnvi0000013-126_T_R_1514265400	0.1455	0.2148	7339	8676	1.048	0.802	1.85	0.416
cnvi0000014-126_T_F_1514265401	-0.0105	9e-04	5526	201	0.8	0.016	0.816	0.013
cnvi0000015-126_T_F_1514265402	0.1388	1	2420	22540	0.286	2.018	2.304	0.91
cnvi0000016-126_B_F_1514230402	0.2297	0.0022	8710	1509	1.263	0.135	1.398	0.068
cnvi0000017-126_B_F_1514265403	0.0552	0	11399	1628	1.656	0.145	1.801	0.055
cnvi0000018-126_T_F_1514265404	-0.061	1	995	16780	0.104	1.558	1.663	0.957
cnvi0000019-126_B_F_1514230403	-0.1216	1	822	16540	0.071	1.482	1.553	0.97
cnvi0000020-126_T_F_1514230404	0.1017	1	896	20128	0.083	1.869	1.953	0.972
cnvi0000021-126_T_R_1514230405	0.1976	1	381	11956	0.024	1.111	1.135	0.986
!sample_table_end
