^SAMPLE = GSM750324
!Sample_title = Ovarian cancer tissue from Japan JPKO-17
!Sample_geo_accession = GSM750324
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750324/suppl/GSM750324.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750324/suppl/GSM750324.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	-0.027078	2.199396	nan	nan
CN_473964	2.000000	0.251856	2.199346	nan	nan
CN_473965	2.000000	0.049181	2.199336	nan	nan
CN_473981	2.000000	0.293561	2.198585	nan	nan
CN_473982	2.000000	0.226069	2.198574	nan	nan
CN_497981	2.000000	-0.064281	2.192011	nan	nan
CN_502615	2.000000	0.125140	2.183774	nan	nan
CN_502613	2.000000	-0.232476	2.183737	nan	nan
CN_502614	2.000000	0.104319	2.183542	nan	nan
CN_502616	2.000000	-0.124746	2.183532	nan	nan
CN_502843	2.000000	0.218798	2.176535	nan	nan
CN_466171	2.000000	0.553608	1.817689	nan	nan
CN_468414	2.000000	-0.900968	1.817950	nan	nan
CN_468412	2.000000	-0.422810	1.818009	nan	nan
CN_468413	2.000000	-0.324861	1.818020	nan	nan
CN_470565	2.000000	-0.161772	1.818337	nan	nan
CN_468424	2.000000	0.245229	1.822657	nan	nan
CN_468425	2.000000	0.483605	1.822699	nan	nan
CN_460512	2.000000	0.212011	2.934304	nan	nan
CN_460513	2.000000	0.402746	2.934304	nan	nan
!sample_table_end
