^SAMPLE = GSM750424
!Sample_title = Ovarian cancer tissue from Japan JPKO-63
!Sample_geo_accession = GSM750424
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: endometroid
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750424/suppl/GSM750424.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750424/suppl/GSM750424.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	0.382949	2.494312	nan	nan
CN_473964	3.000000	0.248610	2.494193	nan	nan
CN_473965	3.000000	0.010516	2.494168	nan	nan
CN_473981	3.000000	0.306135	2.492371	nan	nan
CN_473982	3.000000	0.296703	2.492343	nan	nan
CN_497981	3.000000	0.636252	2.476224	nan	nan
CN_502615	3.000000	-0.226608	2.454792	nan	nan
CN_502613	3.000000	-0.230926	2.454692	nan	nan
CN_502614	3.000000	0.248928	2.454165	nan	nan
CN_502616	3.000000	-0.067061	2.454137	nan	nan
CN_502843	3.000000	0.265160	2.434525	nan	nan
CN_466171	3.000000	0.708479	2.631867	nan	nan
CN_468414	3.000000	0.116251	2.632146	nan	nan
CN_468412	3.000000	-0.103675	2.632209	nan	nan
CN_468413	3.000000	0.069380	2.632220	nan	nan
CN_470565	3.000000	-0.376792	2.632558	nan	nan
CN_468424	3.000000	0.337700	2.637161	nan	nan
CN_468425	3.000000	0.796393	2.637205	nan	nan
CN_460512	3.000000	0.376817	3.282156	nan	nan
CN_460513	3.000000	0.417610	3.282156	nan	nan
!sample_table_end
