^SAMPLE = GSM750344
!Sample_title = Ovarian cancer tissue from Japan JPKO-32
!Sample_geo_accession = GSM750344
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: clear cell
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750344/suppl/GSM750344.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750344/suppl/GSM750344.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	0.515410	2.458459	nan	nan
CN_473964	3.000000	0.163635	2.458288	nan	nan
CN_473965	3.000000	0.435745	2.458253	nan	nan
CN_473981	3.000000	0.281000	2.455687	nan	nan
CN_473982	3.000000	0.265817	2.455647	nan	nan
CN_497981	3.000000	0.140858	2.432802	nan	nan
CN_502615	3.000000	-0.306259	2.402874	nan	nan
CN_502613	3.000000	-0.457776	2.402735	nan	nan
CN_502614	3.000000	0.282103	2.402005	nan	nan
CN_502616	3.000000	0.240940	2.401967	nan	nan
CN_502843	3.000000	0.156945	2.374980	nan	nan
CN_466171	3.000000	0.288005	2.333366	nan	nan
CN_468414	3.000000	-0.598339	2.333528	nan	nan
CN_468412	3.000000	0.202526	2.333564	nan	nan
CN_468413	3.000000	-0.143870	2.333571	nan	nan
CN_470565	3.000000	0.492104	2.333766	nan	nan
CN_468424	3.000000	0.274071	2.336426	nan	nan
CN_468425	3.000000	0.354605	2.336452	nan	nan
CN_460512	3.000000	0.139341	3.322646	nan	nan
CN_460513	3.000000	0.674750	3.322649	nan	nan
!sample_table_end
