^SAMPLE = GSM750342
!Sample_title = Ovarian cancer tissue from Japan JPKO-67
!Sample_geo_accession = GSM750342
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous-borderline
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750342/suppl/GSM750342.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750342/suppl/GSM750342.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	0.392361	2.301471	nan	nan
CN_473964	2.000000	0.185116	2.301373	nan	nan
CN_473965	2.000000	0.185451	2.301353	nan	nan
CN_473981	2.000000	0.099895	2.299874	nan	nan
CN_473982	2.000000	0.110552	2.299851	nan	nan
CN_497981	2.000000	0.233599	2.286582	nan	nan
CN_502615	2.000000	-0.063025	2.268893	nan	nan
CN_502613	2.000000	0.234287	2.268810	nan	nan
CN_502614	2.000000	-0.140107	2.268373	nan	nan
CN_502616	2.000000	-0.140487	2.268351	nan	nan
CN_502843	2.000000	0.070037	2.252070	nan	nan
CN_466171	2.000000	0.253863	1.991643	nan	nan
CN_468414	2.000000	-0.231749	1.991862	nan	nan
CN_468412	2.000000	-0.383319	1.991911	nan	nan
CN_468413	2.000000	-0.415925	1.991920	nan	nan
CN_470565	2.000000	0.117935	1.992184	nan	nan
CN_468424	2.000000	0.222688	1.995788	nan	nan
CN_468425	2.000000	0.419313	1.995822	nan	nan
CN_460512	2.000000	-0.121994	2.334562	nan	nan
CN_460513	2.000000	0.370059	2.334563	nan	nan
!sample_table_end
