^SAMPLE = GSM750332
!Sample_title = Ovarian cancer tissue from Japan JPKO-61
!Sample_geo_accession = GSM750332
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750332/suppl/GSM750332.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750332/suppl/GSM750332.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	-0.198538	1.451768	nan	nan
CN_473964	2.000000	-0.074892	1.451677	nan	nan
CN_473965	2.000000	-0.020189	1.451659	nan	nan
CN_473981	2.000000	-0.279979	1.450301	nan	nan
CN_473982	2.000000	-0.089656	1.450280	nan	nan
CN_497981	2.000000	0.094745	1.438215	nan	nan
CN_502615	2.000000	-0.629335	1.422499	nan	nan
CN_502613	2.000000	-0.637541	1.422426	nan	nan
CN_502614	2.000000	-0.312582	1.422044	nan	nan
CN_502616	2.000000	-0.707051	1.422024	nan	nan
CN_502843	2.000000	-0.055498	1.407991	nan	nan
CN_466171	2.000000	0.242478	2.191322	nan	nan
CN_468414	2.000000	-0.192325	2.191477	nan	nan
CN_468412	2.000000	-0.013832	2.191512	nan	nan
CN_468413	2.000000	-0.401088	2.191518	nan	nan
CN_470565	2.000000	0.328882	2.191706	nan	nan
CN_468424	2.000000	0.221228	2.194268	nan	nan
CN_468425	2.000000	0.331434	2.194293	nan	nan
CN_460512	2.000000	-0.011347	2.632008	nan	nan
CN_460513	2.000000	0.451739	2.632009	nan	nan
!sample_table_end
