^SAMPLE = GSM750334
!Sample_title = Ovarian cancer tissue from Japan JPKO-70
!Sample_geo_accession = GSM750334
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750334/suppl/GSM750334.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750334/suppl/GSM750334.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	0.605497	3.013858	nan	nan
CN_473964	3.000000	0.279540	3.013636	nan	nan
CN_473965	3.000000	0.389014	3.013590	nan	nan
CN_473981	3.000000	0.515490	3.010253	nan	nan
CN_473982	3.000000	0.666519	3.010201	nan	nan
CN_497981	3.000000	0.305208	2.980234	nan	nan
CN_502615	3.000000	0.040369	2.940221	nan	nan
CN_502613	3.000000	-0.074536	2.940033	nan	nan
CN_502614	3.000000	0.168035	2.939045	nan	nan
CN_502616	3.000000	0.478652	2.938993	nan	nan
CN_502843	3.000000	0.113827	2.902054	nan	nan
CN_466171	3.000000	0.181208	2.170944	nan	nan
CN_468414	3.000000	0.119388	2.171167	nan	nan
CN_468412	3.000000	-0.595050	2.171217	nan	nan
CN_468413	3.000000	-0.043325	2.171226	nan	nan
CN_470565	3.000000	0.062815	2.171496	nan	nan
CN_468424	3.000000	0.306577	2.175171	nan	nan
CN_468425	3.000000	0.434664	2.175207	nan	nan
CN_460512	3.000000	1.445953	7.110705	nan	nan
CN_460513	3.000000	0.588339	7.110697	nan	nan
!sample_table_end
