^SAMPLE = GSM750318
!Sample_title = Ovarian cancer tissue from Japan JPKO-69
!Sample_geo_accession = GSM750318
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750318/suppl/GSM750318.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750318/suppl/GSM750318.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	-0.122272	1.631881	nan	nan
CN_473964	2.000000	-0.094808	1.631838	nan	nan
CN_473965	2.000000	-0.027508	1.631829	nan	nan
CN_473981	2.000000	-0.212460	1.631181	nan	nan
CN_473982	2.000000	-0.008362	1.631171	nan	nan
CN_497981	2.000000	0.007659	1.625551	nan	nan
CN_502615	2.000000	-0.082372	1.618634	nan	nan
CN_502613	2.000000	-0.321607	1.618603	nan	nan
CN_502614	2.000000	-0.563327	1.618442	nan	nan
CN_502616	2.000000	-0.564882	1.618434	nan	nan
CN_502843	2.000000	0.181866	1.612751	nan	nan
CN_466171	2.000000	0.068365	2.725614	nan	nan
CN_468414	2.000000	0.042739	2.725548	nan	nan
CN_468412	2.000000	0.646361	2.725533	nan	nan
CN_468413	2.000000	-0.107095	2.725530	nan	nan
CN_470565	2.000000	0.783669	2.725451	nan	nan
CN_468424	2.000000	0.108902	2.724359	nan	nan
CN_468425	2.000000	0.192788	2.724348	nan	nan
CN_460512	2.000000	0.059722	3.377659	nan	nan
CN_460513	2.000000	0.780705	3.377662	nan	nan
!sample_table_end
