^SAMPLE = GSM750419
!Sample_title = Ovarian cancer tissue from Japan JPKO-86
!Sample_geo_accession = GSM750419
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: clear cell
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750419/suppl/GSM750419.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750419/suppl/GSM750419.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	0.432984	3.087618	nan	nan
CN_473964	3.000000	0.167160	3.087594	nan	nan
CN_473965	3.000000	0.348269	3.087589	nan	nan
CN_473981	3.000000	0.681197	3.087230	nan	nan
CN_473982	3.000000	0.430440	3.087224	nan	nan
CN_497981	3.000000	0.218889	3.084454	nan	nan
CN_502615	3.000000	-0.082648	3.082106	nan	nan
CN_502613	3.000000	0.110608	3.082099	nan	nan
CN_502614	3.000000	0.478545	3.082062	nan	nan
CN_502616	3.000000	0.376067	3.082060	nan	nan
CN_502843	3.000000	0.691632	3.081470	nan	nan
CN_466171	3.000000	0.525277	2.413282	nan	nan
CN_468414	3.000000	-0.094032	2.413664	nan	nan
CN_468412	3.000000	-0.840110	2.413750	nan	nan
CN_468413	3.000000	0.345294	2.413766	nan	nan
CN_470565	3.000000	-0.145432	2.414228	nan	nan
CN_468424	3.000000	0.659436	2.420541	nan	nan
CN_468425	3.000000	0.613307	2.420602	nan	nan
CN_460512	3.000000	0.308785	2.987982	nan	nan
CN_460513	3.000000	0.335045	2.987982	nan	nan
!sample_table_end
