^SAMPLE = GSM750326
!Sample_title = Ovarian cancer tissue from Japan JPKO-56
!Sample_geo_accession = GSM750326
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750326/suppl/GSM750326.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750326/suppl/GSM750326.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	-0.267941	2.402021	nan	nan
CN_473964	3.000000	0.269422	2.402095	nan	nan
CN_473965	3.000000	0.184069	2.402111	nan	nan
CN_473981	3.000000	0.213812	2.403227	nan	nan
CN_473982	3.000000	0.085793	2.403244	nan	nan
CN_497981	3.000000	-0.024391	2.413356	nan	nan
CN_502615	3.000000	0.115919	2.427092	nan	nan
CN_502613	3.000000	0.355339	2.427157	nan	nan
CN_502614	3.000000	0.377127	2.427500	nan	nan
CN_502616	3.000000	0.174829	2.427518	nan	nan
CN_502843	3.000000	0.185973	2.440437	nan	nan
CN_466171	3.000000	0.047535	2.504555	nan	nan
CN_468414	3.000000	-0.288871	2.504723	nan	nan
CN_468412	3.000000	0.571217	2.504761	nan	nan
CN_468413	3.000000	-0.059207	2.504767	nan	nan
CN_470565	3.000000	0.263400	2.504971	nan	nan
CN_468424	3.000000	0.306843	2.507738	nan	nan
CN_468425	3.000000	0.425471	2.507765	nan	nan
CN_460512	3.000000	0.196790	3.509657	nan	nan
CN_460513	3.000000	0.705118	3.509659	nan	nan
!sample_table_end
