^SAMPLE = GSM750315
!Sample_title = Ovarian cancer tissue from Japan JPKO-46
!Sample_geo_accession = GSM750315
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750315/suppl/GSM750315.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750315/suppl/GSM750315.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	0.195172	2.092479	nan	nan
CN_473964	2.000000	0.092747	2.092378	nan	nan
CN_473965	2.000000	0.169291	2.092358	nan	nan
CN_473981	2.000000	0.224345	2.090848	nan	nan
CN_473982	2.000000	0.075043	2.090825	nan	nan
CN_497981	2.000000	0.222115	2.077508	nan	nan
CN_502615	2.000000	-0.466279	2.060447	nan	nan
CN_502613	2.000000	-0.240010	2.060369	nan	nan
CN_502614	2.000000	-0.080238	2.059960	nan	nan
CN_502616	2.000000	-0.147808	2.059938	nan	nan
CN_502843	2.000000	0.301529	2.045042	nan	nan
CN_466171	4.000000	0.727541	4.004940	nan	nan
CN_468414	4.000000	0.340610	4.005246	nan	nan
CN_468412	4.000000	0.150664	4.005315	nan	nan
CN_468413	4.000000	-0.210924	4.005327	nan	nan
CN_470565	4.000000	1.382287	4.005697	nan	nan
CN_468424	4.000000	0.560201	4.010737	nan	nan
CN_468425	4.000000	0.951274	4.010786	nan	nan
CN_460512	4.000000	0.900734	7.813579	nan	nan
CN_460513	4.000000	1.284732	7.813582	nan	nan
!sample_table_end
