^SAMPLE = GSM750321
!Sample_title = Ovarian cancer tissue from Japan JPKO-23
!Sample_geo_accession = GSM750321
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750321/suppl/GSM750321.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750321/suppl/GSM750321.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	0.915713	3.006049	nan	nan
CN_473964	3.000000	0.523591	3.005825	nan	nan
CN_473965	3.000000	0.525779	3.005779	nan	nan
CN_473981	3.000000	0.459228	3.002413	nan	nan
CN_473982	3.000000	0.131391	3.002361	nan	nan
CN_497981	3.000000	0.176336	2.972419	nan	nan
CN_502615	3.000000	-0.121009	2.933232	nan	nan
CN_502613	3.000000	-0.161653	2.933050	nan	nan
CN_502614	3.000000	0.402213	2.932094	nan	nan
CN_502616	3.000000	0.374290	2.932044	nan	nan
CN_502843	3.000000	0.258828	2.896718	nan	nan
CN_466171	3.000000	0.830044	3.135458	nan	nan
CN_468414	3.000000	-0.015037	3.135625	nan	nan
CN_468412	3.000000	-0.083975	3.135663	nan	nan
CN_468413	3.000000	0.313815	3.135670	nan	nan
CN_470565	3.000000	0.428080	3.135871	nan	nan
CN_468424	3.000000	0.354622	3.138622	nan	nan
CN_468425	3.000000	0.699532	3.138648	nan	nan
CN_460512	3.000000	1.121520	5.434014	nan	nan
CN_460513	3.000000	0.481484	5.434010	nan	nan
!sample_table_end
