^SAMPLE = GSM750316
!Sample_title = Ovarian cancer tissue from Japan JPKO-49
!Sample_geo_accession = GSM750316
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750316/suppl/GSM750316.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750316/suppl/GSM750316.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	0.557336	3.576086	nan	nan
CN_473964	3.000000	0.303908	3.576136	nan	nan
CN_473965	3.000000	0.298886	3.576147	nan	nan
CN_473981	3.000000	0.860104	3.576900	nan	nan
CN_473982	3.000000	0.229327	3.576912	nan	nan
CN_497981	3.000000	0.323518	3.583718	nan	nan
CN_502615	3.000000	0.494220	3.592911	nan	nan
CN_502613	3.000000	0.429735	3.592954	nan	nan
CN_502614	3.000000	0.720788	3.593182	nan	nan
CN_502616	3.000000	0.472591	3.593194	nan	nan
CN_502843	3.000000	0.459374	3.601773	nan	nan
CN_466171	3.000000	0.519465	2.266155	nan	nan
CN_468414	3.000000	-0.075206	2.266352	nan	nan
CN_468412	3.000000	-0.267884	2.266396	nan	nan
CN_468413	3.000000	-0.318853	2.266404	nan	nan
CN_470565	3.000000	0.113383	2.266643	nan	nan
CN_468424	3.000000	0.334997	2.269889	nan	nan
CN_468425	3.000000	0.400570	2.269920	nan	nan
CN_460512	3.000000	-0.081101	1.984350	nan	nan
CN_460513	3.000000	0.068503	1.984351	nan	nan
!sample_table_end
