^SAMPLE = GSM750313
!Sample_title = Ovarian cancer tissue from Japan JPKO-2
!Sample_geo_accession = GSM750313
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750313/suppl/GSM750313.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750313/suppl/GSM750313.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	4.000000	0.912051	4.079964	nan	nan
CN_473964	4.000000	0.313108	4.079836	nan	nan
CN_473965	4.000000	0.483275	4.079809	nan	nan
CN_473981	4.000000	0.699215	4.077880	nan	nan
CN_473982	4.000000	0.919790	4.077851	nan	nan
CN_497981	4.000000	0.515620	4.060809	nan	nan
CN_502615	4.000000	0.259317	4.038888	nan	nan
CN_502613	4.000000	-0.103846	4.038787	nan	nan
CN_502614	4.000000	0.805398	4.038260	nan	nan
CN_502616	4.000000	0.766630	4.038232	nan	nan
CN_502843	4.000000	0.682508	4.018970	nan	nan
CN_466171	4.000000	0.589273	3.732156	nan	nan
CN_468414	4.000000	-0.287242	3.732311	nan	nan
CN_468412	4.000000	0.146348	3.732347	nan	nan
CN_468413	4.000000	0.340436	3.732352	nan	nan
CN_470565	4.000000	1.548775	3.732540	nan	nan
CN_468424	4.000000	0.599558	3.735089	nan	nan
CN_468425	4.000000	0.566293	3.735113	nan	nan
CN_460512	4.000000	0.352756	3.183683	nan	nan
CN_460513	4.000000	0.392817	3.183683	nan	nan
!sample_table_end
