^SAMPLE = GSM750337
!Sample_title = Ovarian cancer tissue from Japan JPKO-92
!Sample_geo_accession = GSM750337
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750337/suppl/GSM750337.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750337/suppl/GSM750337.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	-0.124913	2.031443	nan	nan
CN_473964	2.000000	0.140198	2.031383	nan	nan
CN_473965	2.000000	0.126658	2.031371	nan	nan
CN_473981	2.000000	0.295121	2.030472	nan	nan
CN_473982	2.000000	-0.060043	2.030458	nan	nan
CN_497981	2.000000	-0.053805	2.022295	nan	nan
CN_502615	2.000000	0.052654	2.011132	nan	nan
CN_502613	2.000000	-0.012048	2.011078	nan	nan
CN_502614	2.000000	0.127147	2.010799	nan	nan
CN_502616	2.000000	-0.242418	2.010784	nan	nan
CN_502843	2.000000	-0.170316	2.000174	nan	nan
CN_466171	2.000000	0.101345	2.011013	nan	nan
CN_468414	2.000000	0.057907	2.011147	nan	nan
CN_468412	2.000000	0.226659	2.011177	nan	nan
CN_468413	2.000000	-0.407285	2.011182	nan	nan
CN_470565	2.000000	-0.375781	2.011343	nan	nan
CN_468424	2.000000	0.113695	2.013546	nan	nan
CN_468425	2.000000	0.318350	2.013567	nan	nan
CN_460512	2.000000	1.144394	7.541525	nan	nan
CN_460513	2.000000	0.984236	7.541523	nan	nan
!sample_table_end
