^SAMPLE = GSM750335
!Sample_title = Ovarian cancer tissue from Japan JPKO-74
!Sample_geo_accession = GSM750335
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750335/suppl/GSM750335.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750335/suppl/GSM750335.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	-0.012147	1.872421	nan	nan
CN_473964	2.000000	0.091963	1.872243	nan	nan
CN_473965	2.000000	0.341749	1.872206	nan	nan
CN_473981	2.000000	0.424067	1.869532	nan	nan
CN_473982	2.000000	0.168915	1.869491	nan	nan
CN_497981	2.000000	-0.175381	1.845870	nan	nan
CN_502615	2.000000	0.043996	1.815463	nan	nan
CN_502613	2.000000	-0.355244	1.815323	nan	nan
CN_502614	2.000000	-0.844192	1.814590	nan	nan
CN_502616	2.000000	-0.547797	1.814552	nan	nan
CN_502843	2.000000	0.161455	1.787740	nan	nan
CN_466171	2.000000	-0.238736	1.656753	nan	nan
CN_468414	2.000000	-0.103261	1.657036	nan	nan
CN_468412	2.000000	-0.714934	1.657100	nan	nan
CN_468413	2.000000	-0.299777	1.657111	nan	nan
CN_470565	2.000000	-0.402945	1.657454	nan	nan
CN_468424	2.000000	0.454131	1.662128	nan	nan
CN_468425	2.000000	0.258422	1.662173	nan	nan
CN_460512	2.000000	0.010096	2.795507	nan	nan
CN_460513	2.000000	0.526949	2.795509	nan	nan
!sample_table_end
