^SAMPLE = GSM750330
!Sample_title = Ovarian cancer tissue from Japan JPKO-110
!Sample_geo_accession = GSM750330
!Sample_status = Public on Oct 25 2012
!Sample_submission_date = Jun 28 2011
!Sample_last_update_date = Oct 25 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ovarian Cancer tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = histotype: serous
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor genomic DNAs were extracted by using phenol-chloroform extraction method.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = Affymetrix standard procedure
!Sample_description = Epithelial ovarian cancers
!Sample_description = primary_data_description:Log relative ratio calclulated by Affymetric Genotyping Console
!Sample_data_processing = CEL files and CHP files are processed and normalized with Hapmap JPT using the Affymetric Genotyping Console.
!Sample_platform_id = GPL6801
!Sample_contact_name = Liang,,Goh
!Sample_contact_email = liang.goh@duke-nus.edu.sg
!Sample_contact_institute = Duke-NUS graduate medical school
!Sample_contact_address = College Road
!Sample_contact_city = Singapore
!Sample_contact_zip/postal_code = 169857
!Sample_contact_country = Singapore
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750330/suppl/GSM750330.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM750nnn/GSM750330/suppl/GSM750330.CNCHP.gz
!Sample_series_id = GSE30283
!Sample_series_id = GSE30311
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	0.234234	2.454260	nan	nan
CN_473964	3.000000	0.057293	2.454217	nan	nan
CN_473965	3.000000	0.018748	2.454208	nan	nan
CN_473981	3.000000	0.411843	2.453564	nan	nan
CN_473982	3.000000	0.246062	2.453554	nan	nan
CN_497981	3.000000	0.480564	2.447897	nan	nan
CN_502615	3.000000	0.162404	2.440762	nan	nan
CN_502613	3.000000	-0.156615	2.440729	nan	nan
CN_502614	3.000000	0.352895	2.440560	nan	nan
CN_502616	3.000000	-0.437521	2.440552	nan	nan
CN_502843	3.000000	0.421544	2.434510	nan	nan
CN_466171	3.000000	0.167524	3.395556	nan	nan
CN_468414	3.000000	0.237333	3.396055	nan	nan
CN_468412	3.000000	0.204152	3.396168	nan	nan
CN_468413	3.000000	-0.024977	3.396188	nan	nan
CN_470565	3.000000	0.728055	3.396791	nan	nan
CN_468424	3.000000	0.720123	3.405016	nan	nan
CN_468425	3.000000	0.946944	3.405096	nan	nan
CN_460512	3.000000	1.342294	9.111678	nan	nan
CN_460513	3.000000	1.089659	9.111673	nan	nan
!sample_table_end
