^SAMPLE = GSM89911
!Sample_title = aCGH:STT491B-DFSP(DNA fromTrizol)( Female)
!Sample_geo_accession = GSM89911
!Sample_status = Public on Dec 30 2005
!Sample_submission_date = Dec 29 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = XX DNA
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = XX DNA
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = STT491B DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = STT491B DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: aCGH, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2002-02/25126.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL1282
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3930
!Sample_data_row_count = 43008
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
#LOG_RAT2N_MEDIAN = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	VALUE	LOG_RAT2N_MEDIAN
1	380	466	146	149	234	317	377	421	148	150	231	272	0	0	128	158	24	26	96	100	96	98	551	503	.738	1.355	1.177	1.387	1.365	1.711	52	288	1.334	.9	80	2520	8130	105	113	64	72	0	338	108	230	.982	305	197	1.019	.853	-.027	-.229
2	470	547	152	149	318	398	474	544	154	152	322	395	0	0	125	111	26	28	98	100	94	100	716	717	.799	1.252	1.227	1.332	1.252	1.598	52	301	1.185	.9	90	2660	8130	104	113	77	86	0	396	108	288	.907	394	286	1.103	.889	-.141	-.17
3	412	528	155	150	257	378	436	537	158	150	281	387	0	0	109	141	26	29	98	98	97	98	635	668	.68	1.471	1.377	1.548	1.436	1.666	80	416	1.511	.92	100	2820	8130	104	114	93	103	0	383	109	274	1.066	389	280	.938	.998	.092	-.003
4	452	527	167	152	285	375	431	512	168	151	264	360	0	0	158	183	25	30	96	96	96	96	660	624	.76	1.316	1.364	1.36	1.365	1.999	32	158	1.25	.92	60	2960	8120	105	111	109	115	0	382	110	272	.953	371	261	1.049	.988	-.069	-.017
5	487	586	181	153	306	433	489	566	180	156	308	413	0	0	186	240	25	31	93	96	93	93	739	721	.707	1.415	1.341	1.544	1.441	1.473	32	170	1.359	.95	60	3100	8120	105	111	123	129	0	425	111	314	1.025	410	299	.975	.972	.036	-.041
6	477	590	182	163	295	427	499	577	181	162	317	414	0	0	169	205	25	29	92	100	88	100	722	731	.691	1.447	1.306	1.48	1.324	1.691	52	296	1.402	.91	80	3250	8120	104	112	137	145	0	428	118	309	1.049	418	300	.953	.946	.069	-.08
7	410	498	177	162	233	336	413	516	177	162	236	354	0	0	132	126	27	32	93	100	90	100	569	590	.693	1.442	1.5	1.414	1.512	1.608	32	215	1.326	.86	70	3390	8120	104	111	151	158	0	361	117	243	1.045	374	257	.957	1.087	.063	.12
8	663	990	173	155	490	835	640	884	174	158	467	729	0	0	291	418	26	28	98	100	94	100	1325	1196	.587	1.704	1.561	1.922	1.675	1.682	52	297	1.637	.96	80	3540	8130	105	113	166	174	0	717	112	605	1.235	641	528	.81	1.131	.304	.178
9	503	645	169	159	334	486	487	678	172	163	318	519	0	0	175	196	27	30	96	100	93	100	820	837	.687	1.455	1.632	1.549	1.383	1.542	32	214	1.381	.92	70	3690	8130	105	112	181	188	0	467	115	352	1.054	491	376	.948	1.183	.076	.242
10	478	614	168	158	310	456	503	616	172	161	335	458	0	0	196	221	26	29	93	100	84	96	766	793	.68	1.471	1.367	1.732	1.449	1.781	32	208	1.377	.94	70	3830	8130	105	112	195	202	0	445	114	330	1.066	446	332	.938	.991	.092	-.013
11	807	1060	171	164	636	896	788	1096	174	163	617	932	0	0	265	327	26	28	100	100	100	100	1532	1549	.71	1.409	1.511	1.455	1.395	1.348	52	338	1.379	.96	90	3970	8130	104	113	208	217	0	768	119	649	1.021	794	675	.98	1.095	.03	.13
12	462	571	175	160	287	411	445	555	174	161	270	395	0	0	174	180	26	28	93	100	90	100	698	665	.698	1.432	1.463	1.756	1.492	2.171	32	228	1.308	.92	70	4130	8130	105	112	225	232	0	414	116	298	1.038	402	286	.964	1.06	.053	.084
13	548	610	168	162	380	448	559	607	171	163	391	445	0	0	158	197	26	29	100	100	96	100	828	836	.848	1.179	1.138	1.204	1.186	1.775	32	222	1.213	.93	70	4270	8120	104	111	239	246	0	442	117	325	.854	440	322	1.171	.825	-.227	-.278
14	395	400	171	162	224	238	402	403	171	163	231	241	0	0	98	101	25	28	96	100	96	100	462	472	.941	1.063	1.043	1.111	1.043	1.631	32	170	.989	.9	60	4410	8120	105	111	254	260	0	290	117	172	.77	292	175	1.299	.756	-.377	-.404
15	1940	2714	176	171	1764	2543	1993	2853	180	184	1817	2682	0	0	371	554	46	109	100	100	100	100	4307	4499	.694	1.442	1.476	1.438	1.389	1.16	52	349	1.469	.98	90	4560	8120	103	112	267	276	0	1967	124	1843	1.045	2067	1943	.957	1.07	.063	.097
16	819	1290	178	167	641	1123	811	1220	182	182	633	1053	0	0	191	322	45	113	100	100	100	100	1764	1686	.571	1.752	1.664	1.767	1.641	1.365	52	325	1.776	.94	90	4710	8130	104	113	282	291	0	935	121	814	1.27	884	763	.788	1.205	.344	.27
17	557	633	170	166	387	467	575	659	171	167	405	493	0	0	153	188	25	29	100	100	100	100	854	898	.829	1.207	1.217	1.21	1.19	1.378	32	221	1.264	.94	70	4860	8120	104	111	298	305	0	459	120	338	.874	478	357	1.144	.882	-.194	-.181
18	433	515	173	173	260	342	447	540	175	174	274	367	0	0	161	162	24	27	90	96	90	96	602	641	.76	1.315	1.339	1.613	1.227	2.301	32	170	1.201	.93	60	5000	8120	105	111	313	319	0	373	125	248	.953	391	266	1.049	.971	-.069	-.043
19	641	759	177	171	464	588	642	770	179	171	465	599	0	0	173	210	26	29	100	100	100	100	1052	1064	.789	1.267	1.288	1.265	1.212	1.443	52	287	1.262	.93	80	5150	8130	105	113	327	335	0	550	124	426	.918	558	434	1.089	.933	-.123	-.099
20	474	574	177	169	297	405	461	590	178	168	284	421	0	0	161	173	26	30	98	100	92	98	702	705	.733	1.364	1.482	1.441	1.288	1.465	52	266	1.283	.94	80	5300	8130	105	113	342	350	0	416	122	293	.988	428	305	1.012	1.074	-.017	.103
!sample_table_end
