^SAMPLE = GSM2044744
!Sample_title = Daughter of Patient 2
!Sample_geo_accession = GSM2044744
!Sample_status = Public on Feb 15 2016
!Sample_submission_date = Jan 22 2016
!Sample_last_update_date = Feb 16 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: female
!Sample_treatment_protocol_ch1 = Not applicable
!Sample_growth_protocol_ch1 = Not applicable
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from peripheral blood of patients, mother of Patient 2 and four children and from breast tumor tissue (Patient 2) using the standard protocol of Gentra Puregene Blood Kit (Qiagen, Valencia, Ca, USA)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Performed following CytoScan Assay User Manual (P/N 703038 Ver.4)
!Sample_hyb_protocol = Performed following CytoScan Assay User Manual (P/N 703038 Ver.4)
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix GeneChipÂ® Scanner 3000 7G
!Sample_description = germline alterations
!Sample_data_processing = The data were analyzed with the standard parameters of Chromosome Analysis Suite (ChAS) v3.1 software (Affymetrix)
!Sample_platform_id = GPL16131
!Sample_contact_name = Rolando,Andre Rios,Villacis
!Sample_contact_email = rolando.andre@unb.br
!Sample_contact_phone = +5561996912223
!Sample_contact_laboratory = Genetic Toxicology
!Sample_contact_department = Genetics and Morphology
!Sample_contact_institute = University of BrasÃ­lia - UnB
!Sample_contact_address = Asa Norte
!Sample_contact_city = BrasÃ­lia
!Sample_contact_state = DF
!Sample_contact_zip/postal_code = 70910-900
!Sample_contact_country = Brazil
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2044nnn/GSM2044744/suppl/GSM2044744_D-P2.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2044nnn/GSM2044744/suppl/GSM2044744_D-P2.cychp.gz
!Sample_series_id = GSE77138
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.433186	0.096254	1.962606
C-4WYLN	-0.106948	0.085388	1.961967
C-3BFNY	-0.058140	-0.038164	1.961476
C-7ONNE	-0.171874	-0.047258	1.961807
C-6HYCN	-0.100147	-0.089745	1.961780
C-7SCGC	-0.105049	-0.095454	1.961821
C-7RZQQ	-0.198204	-0.212515	1.961385
C-7RZWZ	-0.207827	-0.213513	1.961709
C-7SEBI	0.231106	0.066077	1.962178
C-7RZIL	-0.075877	0.070719	1.960244
C-4NQTX	-0.092208	-0.035959	1.958799
C-7SDKW	0.012622	-0.025193	1.959615
S-3WRNV	nan	nan	nan
C-7RXVK	-0.260494	-0.135609	1.959630
C-4LHKS	0.007180	-0.118702	1.959872
C-7RWHE	-0.439549	-0.214813	1.959833
C-7SBEJ	0.031564	-0.192174	1.959566
C-7RYJO	-0.078466	0.097502	1.958062
C-7SEGS	0.200974	0.125119	1.958875
C-4LLXK	0.100784	0.036726	1.959273
!sample_table_end
