^SAMPLE = GSM2044741
!Sample_title = Mother of Patient 2
!Sample_geo_accession = GSM2044741
!Sample_status = Public on Feb 15 2016
!Sample_submission_date = Jan 22 2016
!Sample_last_update_date = Feb 16 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: female
!Sample_treatment_protocol_ch1 = Not applicable
!Sample_growth_protocol_ch1 = Not applicable
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from peripheral blood of patients, mother of Patient 2 and four children and from breast tumor tissue (Patient 2) using the standard protocol of Gentra Puregene Blood Kit (Qiagen, Valencia, Ca, USA)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Performed following CytoScan Assay User Manual (P/N 703038 Ver.4)
!Sample_hyb_protocol = Performed following CytoScan Assay User Manual (P/N 703038 Ver.4)
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix GeneChipÂ® Scanner 3000 7G
!Sample_description = germline alterations
!Sample_data_processing = The data were analyzed with the standard parameters of Chromosome Analysis Suite (ChAS) v3.1 software (Affymetrix)
!Sample_platform_id = GPL16131
!Sample_contact_name = Rolando,Andre Rios,Villacis
!Sample_contact_email = rolando.andre@unb.br
!Sample_contact_phone = +5561996912223
!Sample_contact_laboratory = Genetic Toxicology
!Sample_contact_department = Genetics and Morphology
!Sample_contact_institute = University of BrasÃ­lia - UnB
!Sample_contact_address = Asa Norte
!Sample_contact_city = BrasÃ­lia
!Sample_contact_state = DF
!Sample_contact_zip/postal_code = 70910-900
!Sample_contact_country = Brazil
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2044nnn/GSM2044741/suppl/GSM2044741_M-P2.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2044nnn/GSM2044741/suppl/GSM2044741_M-P2.cychp.gz
!Sample_series_id = GSE77138
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.171070	0.115042	1.993567
C-4WYLN	0.169474	0.137616	1.992497
C-3BFNY	-0.017454	-0.046402	1.993316
C-7ONNE	-0.139948	-0.023113	1.992570
C-6HYCN	-0.156440	0.011858	1.992666
C-7SCGC	0.161966	0.036532	1.992294
C-7RZQQ	0.141702	-0.139293	1.992005
C-7RZWZ	-0.350801	-0.112671	1.991463
C-7SEBI	0.251327	0.142621	1.991004
C-7RZIL	0.115756	0.171631	1.991310
C-4NQTX	-0.137319	0.012201	1.991201
C-7SDKW	0.140565	0.043876	1.990960
S-3WRNV	nan	nan	nan
C-7RXVK	-0.178859	-0.151130	1.991924
C-4LHKS	0.056246	-0.116692	1.992566
C-7RWHE	-0.280823	-0.252056	1.993172
C-7SBEJ	-0.331369	-0.214928	1.993803
C-7RYJO	-0.463282	-0.235105	1.993669
C-7SEGS	-0.092350	-0.195517	1.994426
C-4LLXK	-0.265558	-0.302031	1.995778
!sample_table_end
