^SAMPLE = GSM729947
!Sample_title = Malova study, patient 58122
!Sample_geo_accession = GSM729947
!Sample_status = Public on Jun 01 2012
!Sample_submission_date = May 24 2011
!Sample_last_update_date = Jun 01 2012
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Patient peripheral blood DNA
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample type: reference (normal female control)
!Sample_characteristics_ch1 = gender: female
!Sample_characteristics_ch1 = tissue: peripheral blood
!Sample_biomaterial_provider_ch1 = MALOVA Study, Denmark
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Desalting protocol.
!Sample_label_ch1 = Alexa 3
!Sample_label_protocol_ch1 = BioPrime Total kit (Invitrogen) using Alexa 3 and Alexa 5 dyes (Invitrogen).
!Sample_source_name_ch2 = FFPE tumour section
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = sample type: test (tumour genomic DNA)
!Sample_characteristics_ch2 = patient survival probability: 0.6805
!Sample_characteristics_ch2 = Stage: IIIC
!Sample_characteristics_ch2 = tumour type: serous adenocarcinoma
!Sample_characteristics_ch2 = gender: female
!Sample_biomaterial_provider_ch2 = MALOVA Study, Denmark
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Proteinase K extraction.
!Sample_label_ch2 = Alexa 5
!Sample_label_protocol_ch2 = BioPrime Total kit (Invitrogen) using Alexa 3 and Alexa 5 dyes (Invitrogen).
!Sample_hyb_protocol = Test and reference DNA samples (50 microlitres each) were combined, precipitated together with 100 micrograms of human Cot1 DNA (1 microgram/microlitre, Invitrogen) and resuspended in 100 microlitres of hybridization buffer (50% formamide, 10% dextran sulphate, 2X SSC, 2% SDS, 4 microgram/microlitre yeast tRNA). The samples were denatured at 70oC for 15mins and pre-hybridized at 37oC for 60mins. Meanwhile, array slides were denatured at 95oC for 2mins, allowed to cool and pre-hybridized in blocking buffer (25% formamide, 0.1% SDS, 5X SSC, 1g BSA) at 42oC for 60mins. The array slides were gently washed in 0.1X SSC for 30secs and spun dry at 2000rpm for 3mins. The pre-hybridized test and reference DNA samples were applied onto cover slips and hybridized onto the array slides. The slides were then transferred into a small hybridization chamber containing Whatmann 3MM paper saturated with dH20 and incubated in a rocking hybridization oven at 42oC for 24hrs. Post hybridization, slides were washed in 2X SSC, 0.1% SDS at 45oC for 15mins, then 2X SSC, 50% formamide at 45oC for 15mins, then 2X SSC, 0.1% SDS at 45oC for 30mins and finally followed by 0.2X SSC for 15mins at room temperature. Slides were spun dry in a centrifuge for 3mins at 2000rpm and stored in a dark dry container until scanning.
!Sample_scan_protocol = Scanner - ScanArray Express; Collection software - ScanArray Express, Microarray Analysis System 3.0.0.16; Resolution - 5 micrometers.
!Sample_description = Malignant ovarian tumour
!Sample_data_processing = Spot identification and signal extraction using BlueFuse software (BlueGnome, Cambridge UK); spots are filtered using a BlueFuse confidence score > 0.3; spatial normalisation using MANOR; signal normalisation using LIMMA; segmentation using DNAcopy; copy number status calling using CGHcall. MANOR, LIMMA, DNAcopy and CGHcall are all Bioconductor packages (www.bioconductor.org).
!Sample_platform_id = GPL6853
!Sample_contact_name = Christopher,,Jones
!Sample_contact_email = c.jones@ucl.ac.uk
!Sample_contact_phone = 44 2076799204
!Sample_contact_laboratory = Translational Research Laboratories
!Sample_contact_department = Gynaecological Oncology
!Sample_contact_institute = UCL EGA Institute for Women's Health
!Sample_contact_address = Paul O'Gorman Building, 72 Huntley Street
!Sample_contact_city = London
!Sample_contact_zip/postal_code = WC1E
!Sample_contact_country = United Kingdom
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM729nnn/GSM729947/suppl/GSM729947_314.txt.gz
!Sample_series_id = GSE29503
!Sample_data_row_count = 31277
#ID_REF = 
#VALUE = Log2 ratio test over ref, following spatial and lowess normalisation
#CH1_SIG = Alexa 3 Reference
#CH2_SIG = Alexa 5 Test
#CONFIDENCE = BlueFuse signal confidence estimate
!sample_table_begin
ID_REF	VALUE	CH1_SIG	CH2_SIG	CONFIDENCE
1	0.134448	8433.6650000	11659.4440000	0.900000
2	-0.064398	5269.3140000	6452.6980000	0.800000
3	0.025215	5660.1860000	7338.1770000	0.710000
4	-0.276770	14246.1300000	14933.2240000	0.820000
5	0.279198	13769.4400000	21420.1880000	0.880000
6	-0.125763	11075.8080000	12772.2100000	0.880000
7	0.381884	6426.2420000	10592.8180000	0.790000
8	-0.185835	11349.0420000	12550.5130000	0.890000
9	0.068541	5777.3270000	7703.3560000	0.770000
10	0.054802	1369.3310000	1973.2020000	0.300000
11	0.267660	14146.2580000	21826.4590000	0.890000
12	-0.216375	8552.6390000	9269.4830000	0.810000
13	0.101120	5868.9160000	8019.5180000	0.800000
14	0.816459	4912.7080000	10986.2720000	0.790000
15	0.083105	10839.2270000	14484.9840000	0.900000
16	0.265490	9045.6170000	13670.4040000	0.790000
17	0.061537	14395.8280000	19187.7620000	0.930000
18	1.220407	9779.5540000	29093.4590000	0.870000
19	0.245868	8877.7330000	13255.1280000	0.860000
20	0.115855	15309.9050000	21345.8030000	0.920000
!sample_table_end
