^SAMPLE = GSM608967
!Sample_title = Alveolar Rhabdomyosarcoma tumor PAIYWS 50K_Xba
!Sample_geo_accession = GSM608967
!Sample_status = Public on Oct 16 2010
!Sample_submission_date = Oct 15 2010
!Sample_last_update_date = Oct 15 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Alveolar Rhabdomyosarcoma tumor PAIYWS
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Alveolar rhabdomyosarcoma tumor
!Sample_characteristics_ch1 = case: PAIYWS
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from fresh frozen tumors using the Qiagen QIAamp DNA Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was digested with the appropriate restriction enzyme, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The hybridized arrays were washed using Affymetrix fluidics stations, and scanned using the GeneChip Scanner 3000.
!Sample_description = Hybridized to 50K_Xba
!Sample_data_processing = CEL files and TXT files were generated by Affymetrix GeneChip DNA Analysis Software version 3.0, Affymetrix Copy Number Analysis Tool (CNAT) versions 2.2 and 3.0, Affymetrix GeneChip Genotyping Operating Analysis software version 4.1 and Partek Genomics Suite version 6.3.  The 50K data were calculated in CNAT using an algorithm developed to identify genome wide gains and losses on high density oligonucleotide arrays based on SNP genotyping metods and whole genome sampling analysis.  The raw data were analyzed with CNAT to calculate a copy number at each locus, which was then normalized relative to a reference set of normal individuals.  The copy number estimates were displayed with a genome smoothed analysis, which incorporates Gaussian kernel smoothing over the default genomic filter length of 0.5 Mb.  Data from the 250K array were analyzed with the Hidden Markov Model default settings in the Copy Number work flow in Partek Genomics Suite.  The respective Hap Map samples were used as normals for both the 50K and 250K chips.
!Sample_data_processing = The 50K CNAT data contains probe set id, physical chromosome position, genotype call (SNP call) AA, AB, BB, NC no call, GSA_CN genomic smoothed analysis of the copy number, GSA_pVal genomic smoothed analysis of the significance value and Log2 Ratio.  The 250K data .txt files analyzed on Partek contain the probe set ID and the copy number generated using the Copy Number workflow in Partek Genomic Suite.
!Sample_platform_id = GPL2005
!Sample_contact_name = Frederic ,,Barr
!Sample_contact_email = barrfg@mail.med.upenn.edu
!Sample_contact_institute = University of Pennsylvania
!Sample_contact_address = 422 Curie Blvd
!Sample_contact_city = Philadelphia
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19104
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM608nnn/GSM608967/suppl/GSM608967_Barr_Amp_SNP00104B_PAIYWS_Mapping50K_Xba240.CEL.gz
!Sample_series_id = GSE24715
!Sample_data_row_count = 58960
#ID_REF = 
#VALUE = genotype call
#GSA_CN = 
#GSA_pVal = 
#Log2Ratio = 
!sample_table_begin
ID_REF	VALUE	GSA_CN	GSA_pVal	Log2Ratio
SNP_A-1677174	AA	2.130586	0.416628	0.092958
SNP_A-1678466	BB	3.662924	5.890292	1.385224
SNP_A-1676440	AA	3.659674	5.883149	2.108685
SNP_A-1662392	AB	3.430434	4.85037	1.681123
SNP_A-1685736	AB	3.430219	4.849707	1.392222
SNP_A-1681384	AB	3.422276	4.825176	1.09909
SNP_A-1642581	BB	3.365776	4.64779	0.505094
SNP_A-1669029	AA	3.361871	4.635346	-0.002704
SNP_A-1718237	AA	3.014802	4.747797	0.880347
SNP_A-1748467	AA	3.014702	4.747214	0.039322
SNP_A-1705537	AA	3.429744	7.448273	1.850475
SNP_A-1683756	AA	3.429725	7.448104	1.2016
SNP_A-1696782	NoCall	3.444979	6.612298	0.128779
SNP_A-1673422	AB	3.441997	6.560341	1.017902
SNP_A-1670878	AB	3.016704	3.033664	1.529216
SNP_A-1743511	AB	3.0167	3.033651	0.766939
SNP_A-1736635	BB	2.988425	2.990326	1.27655
SNP_A-1666738	AA	3.109353	2.949653	-0.202378
SNP_A-1721407	AB	2.852184	1.97513	0.314584
SNP_A-1686722	BB	2.852646	1.967682	0.844517
!sample_table_end
