^SAMPLE = GSM2078084
!Sample_title = patient 1 / cyst 1
!Sample_geo_accession = GSM2078084
!Sample_status = Public on Jun 30 2016
!Sample_submission_date = Mar 01 2016
!Sample_last_update_date = Jun 30 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = cyst fluid cells
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = subject status: patients with polycystic or sporadic hepatic cysts
!Sample_characteristics_ch1 = patient id: patient 1
!Sample_characteristics_ch1 = gender: Male
!Sample_characteristics_ch1 = tissue/cell type: cyst fluid cells
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA isolation by QIAamp DNA Micro kit (Qiagen, Hilden, Germany) according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix Cytoscan HD array manufacturer's protocol
!Sample_hyb_protocol = Affymetrix Cytoscan HD array manufacturer's protocol
!Sample_scan_protocol = Affymetrix Cytoscan HD array manufacturer's protocol
!Sample_data_processing = ChAS analysis suite
!Sample_data_processing = affymetrix-algorithm-name: CYTO2
!Sample_data_processing = affymetrix-algorithm-version: 1.2.0
!Sample_data_processing = affymetrix-array-type: CytoScanHD_Array
!Sample_data_processing = affymetrix-algorithm-param-ArraySet: CytoScanHD_Array
!Sample_data_processing = program-name: apt-copynumber-cyto
!Sample_data_processing = program-version: 1.14.3-rc5
!Sample_platform_id = GPL16131
!Sample_contact_name = Edgar,,Wills
!Sample_contact_email = edgar.wills@gmail.com
!Sample_contact_phone = +31617411834
!Sample_contact_department = Gastroenterology & Hepatology
!Sample_contact_institute = RadboudUMC
!Sample_contact_address = Andrej Sacharowstraat 37
!Sample_contact_city = The Hague
!Sample_contact_zip/postal_code = 2552HK
!Sample_contact_country = Netherlands
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2078nnn/GSM2078084/suppl/GSM2078084_PN01-1124.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2078nnn/GSM2078084/suppl/GSM2078084_PN01-1124.CN5.cychp.gz
!Sample_series_id = GSE78808
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.046010	-0.237903	1.559952
C-4WYLN	-0.650024	-0.353865	1.560442
C-3BFNY	-0.710975	-0.301344	1.560369
C-7ONNE	0.004924	-0.416952	1.560276
C-6HYCN	0.322822	0.280092	1.559964
C-7SCGC	0.268030	0.165228	1.558890
C-7RZQQ	0.345648	0.226095	1.558071
C-7RZWZ	-0.152611	0.112477	1.556773
C-7SEBI	0.217229	0.192070	1.556731
C-7RZIL	0.239872	0.080349	1.556148
C-4NQTX	0.180662	0.153858	1.555991
C-7SDKW	-0.166628	0.044859	1.555964
S-3WRNV	nan	nan	nan
C-7RXVK	-0.500550	-0.132217	1.554880
C-4LHKS	-0.324520	-0.237455	1.553836
C-7RWHE	0.152096	-0.153909	1.553037
C-7SBEJ	-0.104751	-0.254139	1.551554
C-7RYJO	-0.069300	-0.119180	1.550423
C-7SEGS	-0.245325	-0.212941	1.549492
C-4LLXK	-0.260488	-0.127456	1.548742
!sample_table_end
