^SAMPLE = GSM40800
!Sample_title = 2M4 Cy3
!Sample_geo_accession = GSM40800
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.066	2366	2402	425	152	164	106	52	420	2221	2171	500	106	110	35	52	420
G000001-2	4	20	1	0.122	2531	2450	551	150	160	72	52	420	2293	2148	537	104	107	28	52	420
G000001-3	4	21	1	0.141	2498	2446	481	159	163	54	52	420	2229	2137	550	108	108	27	52	420
G000002-1	12	19	1	0.057	10233	10121	1369	216	232	154	52	414	9781	9701	1258	146	154	67	52	414
G000002-2	12	20	1	0.073	10288	10002	1393	215	228	118	52	420	9716	9539	1439	139	152	104	52	420
G000002-3	12	21	1	0.073	10049	9961	1468	203	212	71	52	420	9493	9558	1506	134	140	50	52	420
G000003-1	20	19	1	0.02	6252	6082	1300	304	330	142	52	420	6060	6090	1313	196	207	64	52	420
G000003-2	20	20	1	0.033	6366	6348	1294	294	316	149	52	420	6129	6232	1496	196	213	200	52	420
G000003-3	20	21	1	-0.079	6089	5963	1194	295	309	120	52	420	6311	6124	1156	191	198	57	52	420
G000004-1	28	19	1	-0.026	12244	12013	1473	369	393	133	52	414	12324	12078	1853	236	250	85	52	414
G000004-2	28	20	1	-0.06	11255	11481	1430	369	398	207	52	420	11592	11639	1679	238	256	88	52	420
G000004-3	28	21	1	-0.069	11644	11510	1561	360	385	128	52	420	12062	11640	2005	225	241	80	52	420
G000005-1	36	19	1	0.02	21621	20912	4002	366	413	184	52	420	21210	20484	3739	248	269	128	52	420
G000005-2	36	20	1	0.01	21034	20477	3940	369	412	196	52	420	20765	20783	3449	244	265	105	52	420
G000005-3	36	21	1	-0.053	21523	21379	3580	358	376	123	52	340	22184	21397	2939	231	242	67	52	340
G000006-1	44	19	1	-0.089	12682	12767	2941	405	430	146	52	420	13327	13402	3156	271	280	87	52	420
G000006-2	44	20	1	-0.08	12302	12371	2327	390	415	139	52	420	12854	12697	2512	257	264	78	52	420
G000006-3	44	21	1	-0.089	11766	11119	3554	374	406	402	52	420	12365	11804	2951	244	258	100	52	420
G000007-1	4	16	1	0.073	5706	5579	885	159	164	50	52	420	5384	5319	886	111	113	30	52	420
G000007-2	4	17	1	0.027	5516	5411	768	160	182	247	52	420	5369	5190	913	112	120	77	52	420
!sample_table_end
