^SAMPLE = GSM40519
!Sample_title = M15 Cy3
!Sample_geo_accession = GSM40519
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 31 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.026	3579	3766	1448	261	280	102	80	472	3576	3703	1589	197	204	63	80	472
G000001-2	29	2	1	-0.079	4849	4778	1653	263	286	147	80	428	5041	4888	1610	196	208	70	80	428
G000001-3	29	3	1	0	4103	4114	1466	256	282	197	80	440	4045	4123	1476	197	205	63	80	440
G000002-1	21	1	1	-0.003	10687	11036	3880	241	252	91	80	464	10651	10920	4021	181	188	64	80	464
G000002-2	21	2	1	-0.004	11460	11242	3076	230	246	93	52	369	11438	11637	3186	180	186	57	52	369
G000002-3	21	3	1	-0.097	12405	12755	2399	223	241	96	52	372	13211	13367	3107	178	184	60	52	372
G000003-1	13	1	1	-0.077	7416	8006	3988	272	310	214	80	460	7734	8219	4375	200	208	65	80	460
G000003-2	13	2	1	-0.054	10001	10586	3077	257	281	118	52	360	10313	11094	3434	195	202	63	52	360
G000003-3	13	3	1	-0.144	11293	11374	3072	264	297	184	52	379	12396	11930	3193	206	216	70	52	379
G000004-1	5	1	1	-0.152	13455	13815	5972	295	311	108	80	459	14839	14407	6073	212	220	59	80	459
G000004-2	5	2	1	-0.102	13186	13154	4970	295	317	118	80	415	14041	13852	5602	210	218	56	80	415
G000004-3	5	3	1	-0.117	12747	12363	5075	297	327	180	80	428	13711	13272	5155	206	216	71	80	428
G000005-1	29	4	1	-0.094	18267	19510	6257	260	316	374	52	360	19422	19899	6585	200	217	126	52	360
G000005-2	29	5	1	-0.038	23514	23437	6688	263	303	316	52	370	24083	24199	7392	210	225	124	52	370
G000005-3	29	6	1	-0.062	23588	22367	5940	262	272	85	52	362	24557	23730	5786	208	219	66	52	362
G000006-1	21	4	1	-0.004	16148	15852	4206	238	251	92	52	379	16145	16526	5124	188	192	55	52	379
G000006-2	21	5	1	-0.074	16224	15807	3209	257	267	97	52	370	16991	16874	4204	187	193	54	52	370
G000006-3	21	6	1	-0.141	16788	16720	3568	253	270	104	52	371	18416	18474	4218	187	191	50	52	371
G000007-1	13	4	1	-0.069	13602	13266	2848	266	303	196	52	371	14195	14241	2718	201	211	96	52	371
G000007-2	13	5	1	-0.059	14446	14280	1772	262	305	179	52	353	14978	14639	2329	203	206	67	52	353
!sample_table_end
