^SAMPLE = GSM40100
!Sample_title = M8 Cy3
!Sample_geo_accession = GSM40100
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.016	4895	4747	1013	108	132	167	256	1796	4885	4756	785	150	167	110	256	1796
G000001-2	29	2	1	0.009	3482	3544	1588	101	119	91	316	2086	3499	3570	1665	139	151	91	316	2086
G000001-3	29	3	1	-0.021	4829	4724	1057	95	115	90	256	1754	4932	4883	808	130	139	75	256	1754
G000002-1	21	1	1	-0.142	10952	10791	2076	99	118	91	256	1798	12103	11629	2251	130	140	73	256	1798
G000002-2	21	2	1	-0.095	10848	10523	2030	96	112	87	256	1768	11613	11359	2110	130	140	71	256	1768
G000002-3	21	3	1	-0.129	10807	10704	1848	96	113	103	256	1770	11838	11593	1710	125	137	96	256	1770
G000003-1	13	1	1	-0.199	7080	7173	1340	112	131	99	208	1630	8135	8086	1502	138	151	87	208	1630
G000003-2	13	2	1	-0.149	7128	7052	1076	108	129	106	208	1585	7916	7834	1275	133	150	102	208	1585
G000003-3	13	3	1	-0.171	6802	6777	1122	105	125	117	208	1621	7674	7573	1149	132	149	117	208	1621
G000004-1	5	1	1	-0.053	9069	9078	1503	114	136	135	208	1639	9417	9546	1529	128	143	88	208	1639
G000004-2	5	2	1	-0.083	9001	9082	1436	109	131	100	208	1594	9550	9558	1561	132	145	95	208	1594
G000004-3	5	3	1	-0.036	9608	9435	1132	109	142	434	208	1606	9869	9845	1096	128	145	114	208	1606
G000005-1	29	4	1	-0.159	17975	17293	4062	95	111	76	256	1847	20102	19575	4085	132	139	70	256	1847
G000005-2	29	5	1	-0.16	17062	16206	4062	98	115	80	256	1867	19085	18106	4782	131	141	78	256	1867
G000005-3	29	6	1	-0.173	17113	16337	3672	98	114	81	256	1784	19309	18481	3788	128	137	72	256	1784
G000006-1	21	4	1	-0.097	12275	11940	2360	96	114	107	256	1716	13154	12515	2814	124	137	96	256	1716
G000006-2	21	5	1	-0.133	11528	11121	2777	97	116	82	256	1755	12658	11967	2842	122	131	68	256	1755
G000006-3	21	6	1	-0.08	12167	11956	2096	100	123	121	208	1570	12876	12550	2237	119	138	158	208	1570
G000007-1	13	4	1	-0.179	8087	8062	1320	108	127	112	208	1618	9164	8974	1504	133	149	99	208	1618
G000007-2	13	5	1	-0.178	8055	7766	1668	98	118	90	208	1608	9135	8958	1316	132	142	78	208	1608
!sample_table_end
